,Elapsed,PC9,PC9-A/E,PC9-E,AXL KO,AXL KO-A/E,AXL KO-E,Kin,Kin-A/E,Kin-E,Kdead,Kdead-A/E,Kdead-E,M4,M4-A/E,M4-E,M5,M5-A/E,M5-E,M7,M7-A/E,M7-E,M10,M10-A/E,M10-E,M11,M11-A/E,M11-E,M15,M15-A/E,M15-E
10,30,1.444444,2.111111,1.666667,5.111111,1.222222,2.0,1.111111,2.111111,1.222222,1.111111,2.111111,1.666667,0.7777778000000001,2.555556,1.666667,1.333333,0.8888889000000001,1.111111,1.888889,1.444444,2.444444,0.7777778000000001,1.888889,0.4444444,0.6666667,1.0,2.777778,1.555556,1.222222,1.7777779999999999
11,33,1.555556,2.888889,2.111111,4.222222,1.333333,2.111111,1.0,2.0,1.555556,1.222222,2.444444,2.0,1.111111,3.0,2.0,1.555556,1.111111,1.555556,2.555556,1.7777779999999999,2.888889,0.8888889000000001,1.7777779999999999,0.7777778000000001,0.5555555999999999,0.8888889000000001,2.666667,1.444444,1.0,1.888889
12,36,1.444444,2.777778,2.333333,4.222222,2.222222,2.222222,0.8888889000000001,3.0,1.888889,1.111111,2.888889,1.888889,1.0,3.222222,3.222222,1.444444,1.222222,1.888889,2.0,1.888889,2.888889,0.8888889000000001,1.666667,1.333333,0.4444444,1.111111,3.0,1.333333,1.555556,2.0
13,39,1.555556,3.666667,2.333333,4.888889,3.333333,3.111111,1.222222,3.777778,1.888889,0.8888889000000001,3.666667,2.444444,0.6666667,4.3333330000000005,4.444445,1.7777779999999999,1.444444,2.333333,2.444444,2.333333,2.888889,1.0,1.7777779999999999,1.555556,0.4444444,1.222222,3.4444440000000003,1.222222,1.888889,2.444444
14,42,1.444444,3.5555559999999997,2.666667,4.111111,4.222222,4.111111,0.8888889000000001,3.777778,2.333333,1.111111,5.3333330000000005,2.777778,0.7777778000000001,5.222222,5.555555,1.555556,1.7777779999999999,2.333333,2.444444,2.777778,3.4444440000000003,1.111111,2.444444,1.888889,0.7777778000000001,2.111111,3.5555559999999997,1.222222,1.7777779999999999,2.444444
15,45,1.0,4.222222,3.222222,5.111111,4.444445,5.222222,0.8888889000000001,4.3333330000000005,3.111111,1.222222,6.0,3.777778,1.555556,6.222222,6.6666669999999995,1.666667,2.444444,3.0,2.444444,3.666667,4.6666669999999995,1.111111,2.444444,2.333333,0.3333333,2.555556,4.0,1.111111,1.555556,3.0
16,48,0.6666667,4.888889,3.111111,5.0,6.3333330000000005,6.222222,1.111111,4.777778,3.777778,1.333333,5.6666669999999995,4.0,1.7777779999999999,7.555555,7.222222,1.555556,3.111111,4.0,2.333333,3.888889,5.6666669999999995,1.111111,3.0,3.5555559999999997,0.5555555999999999,2.777778,3.666667,1.111111,2.111111,3.666667
17,51,1.0,5.6666669999999995,3.222222,5.0,7.444445,7.0,1.0,5.555555,4.3333330000000005,1.7777779999999999,6.6666669999999995,4.888889,1.444444,8.0,8.666667,1.888889,4.0,4.444445,2.333333,4.555555,6.777778,0.7777778000000001,3.888889,3.888889,0.4444444,2.666667,4.3333330000000005,1.222222,2.222222,3.777778
18,54,0.8888889000000001,6.0,4.222222,5.111111,8.0,8.111111,1.222222,8.111111,5.222222,1.666667,9.222222,7.111111,1.333333,9.666667,9.888889,1.555556,5.777778,5.444445,1.7777779999999999,5.222222,8.222222,0.8888889000000001,5.555555,4.444445,0.7777778000000001,3.4444440000000003,5.444445,1.444444,2.888889,4.777778
19,57,0.8888889000000001,6.222222,4.777778,5.222222,10.66667,9.555555,1.444444,9.222222,6.6666669999999995,1.666667,10.55556,8.0,1.222222,10.55556,13.11111,2.111111,7.0,6.888889,2.222222,7.0,9.555555,0.4444444,6.777778,6.0,0.7777778000000001,4.777778,5.888889,1.444444,3.4444440000000003,6.0
20,60,1.111111,7.555555,4.777778,5.111111,12.44444,11.66667,1.111111,10.0,8.888889,1.555556,10.77778,10.11111,1.222222,11.55556,13.88889,1.7777779999999999,7.888889,8.888889,1.666667,7.3333330000000005,10.44444,0.5555555999999999,7.444445,7.3333330000000005,0.8888889000000001,6.222222,6.444445,1.444444,4.6666669999999995,6.555555
21,63,1.0,8.444445,5.888889,5.555555,14.666670000000002,13.777779999999998,1.111111,11.0,10.66667,1.555556,12.0,11.55556,1.7777779999999999,14.11111,16.77778,1.666667,8.888889,10.0,1.444444,9.555555,11.77778,1.222222,9.888889,8.666667,1.0,7.6666669999999995,7.6666669999999995,1.7777779999999999,4.777778,6.222222
22,66,1.111111,10.11111,6.555555,5.444445,16.66667,15.0,1.111111,12.77778,13.11111,1.555556,12.44444,11.88889,1.555556,16.88889,20.22222,1.888889,9.444445,11.33333,1.7777779999999999,10.88889,14.11111,1.0,11.33333,10.11111,0.8888889000000001,9.0,9.111111,1.888889,6.6666669999999995,6.6666669999999995
23,69,1.111111,10.55556,8.555555,5.222222,18.22222,15.222220000000002,0.7777778000000001,15.222220000000002,14.333329999999998,1.666667,15.11111,13.44444,1.444444,19.44444,20.77778,2.333333,11.22222,12.44444,1.555556,12.66667,14.333329999999998,1.111111,13.333329999999998,10.33333,1.0,11.11111,11.77778,1.666667,7.6666669999999995,8.555555
24,72,1.222222,12.55556,10.55556,4.888889,20.22222,16.88889,1.111111,17.11111,16.44444,1.444444,16.77778,14.55556,1.222222,22.0,22.77778,2.222222,14.333329999999998,14.55556,1.888889,12.77778,16.55556,1.333333,14.88889,11.44444,1.111111,12.22222,12.88889,1.555556,8.444445,9.444445
25,75,1.888889,14.666670000000002,12.0,4.777778,20.66667,17.44444,0.8888889000000001,17.66667,18.0,1.333333,18.0,15.44444,1.444444,22.44444,24.55556,2.333333,15.55556,15.88889,1.555556,13.88889,18.22222,1.555556,17.77778,13.0,1.444444,13.55556,15.333329999999998,1.888889,10.0,9.777778
26,78,1.444444,17.44444,13.55556,4.111111,21.77778,20.11111,1.333333,20.0,20.0,1.333333,19.44444,17.22222,2.0,24.33333,25.77778,2.0,19.0,17.66667,1.444444,16.88889,20.22222,1.333333,19.66667,14.0,1.555556,14.88889,15.777779999999998,1.888889,12.66667,11.66667
27,81,2.333333,19.0,15.777779999999998,4.6666669999999995,22.55556,22.33333,0.7777778000000001,20.44444,22.0,1.444444,21.55556,18.44444,2.0,25.88889,29.77778,2.0,19.44444,18.44444,1.444444,19.66667,20.77778,1.444444,20.77778,17.0,1.444444,14.88889,18.44444,2.222222,13.666670000000002,11.22222
28,84,2.111111,19.55556,17.22222,4.0,24.44444,22.77778,1.222222,22.0,22.88889,1.7777779999999999,22.0,19.55556,2.444444,26.66667,28.77778,1.7777779999999999,21.77778,19.22222,1.444444,19.66667,22.88889,1.555556,22.11111,18.22222,1.222222,16.88889,20.44444,2.888889,15.44444,12.77778
29,87,2.777778,20.88889,21.44444,4.6666669999999995,24.77778,23.22222,1.111111,22.22222,23.77778,1.888889,24.0,20.88889,2.444444,27.888890000000004,29.444440000000004,1.888889,23.44444,21.11111,1.666667,22.44444,24.22222,1.888889,23.11111,18.44444,1.111111,18.44444,20.22222,2.777778,16.88889,13.777779999999998
30,90,2.888889,23.55556,22.66667,5.111111,25.55556,23.22222,2.111111,24.77778,24.77778,1.7777779999999999,25.0,22.44444,3.0,28.888890000000004,32.0,1.7777779999999999,24.77778,21.0,3.111111,25.0,25.33333,1.7777779999999999,24.88889,18.22222,1.7777779999999999,19.66667,22.0,1.888889,18.11111,14.777779999999998
31,93,2.777778,27.888890000000004,27.33333,5.444445,26.444440000000004,23.88889,2.111111,25.77778,25.33333,2.222222,25.55556,22.44444,3.333333,30.0,33.44444,2.333333,28.888890000000004,20.22222,3.0,25.66667,24.44444,2.333333,27.33333,18.44444,1.888889,21.88889,20.88889,2.333333,19.22222,17.44444
32,96,4.111111,32.0,30.0,3.888889,26.66667,24.55556,2.777778,25.11111,26.22222,2.333333,27.444440000000004,24.0,3.666667,32.0,34.44444,2.666667,30.555559999999996,21.33333,3.666667,26.11111,25.0,2.666667,27.888890000000004,18.77778,2.222222,23.0,21.44444,2.222222,20.22222,17.0
33,99,4.3333330000000005,34.66667,32.77778,4.0,27.555559999999996,25.88889,3.222222,25.44444,25.66667,3.0,26.888890000000004,23.33333,3.222222,32.77778,35.22222,3.0,32.22222,21.0,4.3333330000000005,27.555559999999996,26.33333,3.111111,30.555559999999996,19.66667,2.0,25.11111,22.44444,2.555556,22.22222,18.0
34,102,5.777778,39.44444,34.22222,4.888889,27.555559999999996,25.33333,3.777778,26.555559999999996,25.77778,4.0,28.111109999999996,25.33333,4.3333330000000005,33.11111,35.77778,3.5555559999999997,31.22222,22.66667,5.222222,28.66667,26.444440000000004,3.0,31.33333,18.55556,2.555556,27.0,22.66667,3.111111,22.0,18.0
35,105,7.777778,44.11111,37.77778,5.0,27.111109999999996,26.33333,4.0,24.77778,26.555559999999996,4.444445,28.77778,24.77778,5.6666669999999995,35.44444,37.22222,4.0,33.77778,23.77778,6.3333330000000005,30.33333,27.22222,5.0,31.66667,19.33333,3.777778,27.77778,23.77778,3.5555559999999997,22.88889,18.55556
36,108,9.444445,48.77778,41.44444,5.444445,27.0,25.88889,4.6666669999999995,25.88889,26.888890000000004,4.6666669999999995,29.66667,26.22222,8.333333,35.0,39.55556,4.888889,34.22222,24.66667,10.0,30.444440000000004,28.0,5.444445,32.77778,19.55556,4.777778,28.0,24.33333,4.444445,23.44444,19.11111
37,111,14.44444,58.11111,42.22222,5.222222,27.66667,26.0,7.111111,27.444440000000004,27.33333,6.0,29.111109999999996,27.22222,12.0,36.66667,38.88889,4.555555,35.33333,23.66667,13.44444,32.77778,26.22222,6.777778,33.77778,21.22222,6.0,28.111109999999996,24.66667,5.555555,23.88889,18.66667
38,114,20.77778,63.666669999999996,44.22222,4.777778,27.444440000000004,26.444440000000004,9.0,26.555559999999996,27.22222,6.555555,31.33333,26.888890000000004,16.33333,37.0,39.22222,5.777778,33.77778,24.22222,20.77778,34.55556,26.888890000000004,10.0,33.0,22.44444,9.0,27.888890000000004,23.77778,7.777778,23.44444,18.77778
39,117,33.33333,76.55556,50.77778,5.0,26.22222,27.444440000000004,13.333329999999998,27.77778,31.77778,9.888889,31.77778,27.555559999999996,25.22222,39.55556,41.0,8.111111,35.77778,27.33333,31.33333,38.77778,30.555559999999996,17.33333,37.77778,23.55556,17.55556,30.888890000000004,26.77778,15.222220000000002,27.33333,20.44444
40,120,43.22222,76.55556,47.22222,5.3333330000000005,26.0,26.11111,18.88889,28.444440000000004,29.555559999999996,12.33333,31.555559999999996,27.111109999999996,30.66667,38.55556,40.55556,9.333333,34.33333,24.77778,38.66667,38.55556,29.66667,19.44444,36.0,22.77778,22.44444,30.888890000000004,26.0,17.11111,25.77778,19.44444
41,123,52.22222,79.44444,47.77778,6.777778,25.66667,25.33333,26.444440000000004,27.66667,27.66667,14.55556,31.22222,27.0,41.66667,39.0,40.44444,11.88889,34.33333,23.88889,49.88889,37.77778,30.77778,27.33333,35.88889,22.44444,29.444440000000004,30.66667,25.88889,25.88889,24.0,19.55556
42,126,65.0,86.11111,49.88889,6.555555,25.11111,26.66667,34.66667,29.444440000000004,29.555559999999996,18.33333,30.77778,26.555559999999996,53.666669999999996,39.22222,41.88889,14.55556,30.444440000000004,24.88889,62.0,37.88889,31.33333,35.88889,36.11111,23.22222,41.77778,29.555559999999996,26.22222,34.44444,24.77778,19.0
43,129,80.0,84.22222,52.44444,6.777778,26.77778,26.66667,42.55556,27.555559999999996,28.444440000000004,23.66667,29.66667,25.55556,67.33334,40.11111,40.55556,18.33333,32.11111,25.11111,77.88889,39.88889,32.88889,46.22222,36.22222,24.55556,57.55556,29.66667,26.66667,43.55556,26.33333,17.33333
44,132,88.66666,87.88889,52.77778000000001,8.222222,26.11111,26.555559999999996,49.33333,28.66667,28.33333,27.555559999999996,28.555559999999996,25.0,79.55556,39.66667,44.33333,22.66667,30.444440000000004,24.11111,97.88889,39.55556,34.44444,62.11111,35.44444,23.66667,74.88889,29.555559999999996,25.77778,53.88889,24.88889,17.11111
45,135,99.88889,88.88889,54.88889,8.444445,25.88889,27.22222,57.77778000000001,27.77778,29.22222,36.22222,28.77778,25.22222,94.22222,40.55556,41.88889,28.111109999999996,30.888890000000004,24.0,110.7778,39.66667,33.11111,75.33334,36.44444,23.66667,91.55556,29.33333,25.88889,68.55556,24.88889,17.77778
