,Elapsed,PC9,PC9-A/E,PC9-E,AXL KO,AXL KO-A/E,AXL KO-E,Kin,Kin-A/E,Kin-E,Kdead,Kdead-A/E,Kdead-E,M4,M4-A/E,M4-E,M5,M5-A/E,M5-E,M7,M7-A/E,M7-E,M10,M10-A/E,M10-E,M11,M11-A/E,M11-E,M15,M15-A/E,M15-E
10,30,0.009636337,0.028346994,0.019666553,0.04956379599999999,0.047083545,0.028517688,0.034839136,0.024679893999999997,0.030639964,0.02088996,0.018365496000000002,0.032840558,0.010676659,0.035743497,0.029912453999999998,0.021375444,0.020122713,0.037802422,0.027210706,0.038682097,0.05333453,0.015421657,0.03571515,0.043235851,0.021561179,0.024472459,0.037711478,0.020588264,0.208859259,0.028904896
11,33,0.008677689,0.026814174,0.019646496,0.047687618,0.046969551,0.032254692,0.031361306,0.023943394,0.033525261,0.019679326,0.02349723,0.032018193,0.008847814,0.036917111,0.026830088999999998,0.020108153,0.01983866,0.038989348,0.025437215,0.037568495,0.053439422,0.013048174,0.032994137,0.044806717,0.019283874,0.021662137,0.032520005,0.019896448,0.184438922,0.026358117
12,36,0.007597258000000001,0.024985574,0.018770942,0.045805227999999996,0.046031822,0.036536617,0.028897186000000002,0.022931117,0.034797793,0.019366631999999998,0.020089192,0.032316328,0.009776176999999999,0.035842317,0.028168825,0.018793618,0.020961634,0.039876428,0.023886447,0.036086575,0.047149434000000004,0.014445485,0.03321989,0.043443894000000004,0.019070893000000002,0.021945807999999997,0.036043988,0.01862503,0.18271359899999998,0.030503778999999998
13,39,0.006781398,0.024990067999999997,0.018772662,0.042372927000000005,0.047824713,0.039076834,0.025071537999999997,0.024318497999999997,0.036833942,0.016929019,0.026843298999999998,0.034840543,0.009213124,0.038142183999999996,0.031807771,0.018527963999999997,0.021292402000000002,0.045151150999999994,0.021931127999999998,0.033803437,0.048135925,0.013828083,0.031413549,0.04650008,0.017201651000000002,0.025765342000000004,0.030296075,0.018041666,0.166916653,0.036384547999999996
14,42,0.007129541999999999,0.023282541,0.01660239,0.039009761000000004,0.053673417,0.04401718599999999,0.021608551,0.025077939,0.039284894,0.017250641,0.030301909,0.043622747,0.009727765,0.043366678,0.035607879,0.017354043,0.02073698,0.051767016,0.019686921,0.032108439,0.051158135,0.012401873,0.033954206,0.051065265,0.018517829,0.029909416,0.031911123,0.017914011,0.165416635,0.040658649
15,45,0.007006916,0.022206825,0.019042623,0.037793293,0.063576683,0.050555573,0.019127398,0.024223192,0.040328552000000004,0.01522147,0.031964168,0.051753,0.009482397,0.045083295,0.041761312,0.015712597,0.020025751,0.057235031,0.020550894,0.030495067,0.051452017999999995,0.012741199,0.029327146000000002,0.053643126,0.017041376,0.031205708,0.037121432,0.016528907,0.158073091,0.045149599000000006
16,48,0.005865763,0.021839157,0.020154839,0.034764414,0.067165894,0.054670582,0.017307696,0.0245176,0.046916948,0.013102073,0.036561134,0.057754590999999994,0.008724008,0.04977923099999999,0.04734176,0.013821421,0.022887532000000002,0.051195673,0.018415479,0.032014728,0.058809074,0.013021833,0.031610632,0.055703601,0.01524618,0.034752989,0.035332102000000004,0.01555609,0.157482399,0.050884799
17,51,0.005352975,0.022770852,0.022843501000000002,0.032631632,0.079442844,0.06335372,0.014860413000000001,0.025292945,0.048489221,0.012457536000000002,0.043664005,0.066435276,0.008296231999999999,0.05587237,0.051757911,0.01295326,0.026891039,0.051749163,0.017514998,0.036225849,0.055730641,0.014146543999999999,0.030174128999999997,0.060696332,0.014379956000000001,0.036437371,0.039204978,0.014287542,0.14378291099999999,0.056505135
18,54,0.004813685,0.022751102000000002,0.023406349,0.030075089,0.08639353,0.071505768,0.013168367,0.028793593,0.057503190999999995,0.011349915,0.045635168,0.075960045,0.008899494,0.057659943,0.059047145,0.012295516000000001,0.029505012999999997,0.054687835,0.016929449,0.035440482,0.059363149000000004,0.011672213999999998,0.031850923999999996,0.061224207999999995,0.014750922,0.040819159,0.049564393,0.013672762,0.135739479,0.060997583
19,57,0.004299021,0.025456416000000003,0.025783389,0.02822043,0.094290151,0.080512943,0.012606045,0.034113007,0.059940695999999995,0.010961371999999999,0.049694434,0.086209515,0.008845644,0.060664895,0.067123827,0.012397907,0.031888237,0.059629577999999996,0.015971507,0.039028934,0.064977887,0.011363896,0.035349032999999995,0.06726689799999999,0.012763735,0.044044683,0.054587805,0.013041747,0.142053539,0.068763612
20,60,0.0038231520000000002,0.026863487999999998,0.026644091,0.025570681,0.09893306699999999,0.092654162,0.011732537,0.035196617,0.06656705,0.010246065,0.057512662,0.097258666,0.008395853,0.064377758,0.070864551,0.011413027,0.036830623,0.062806072,0.015866352,0.039025218,0.06602730400000001,0.008394029,0.041447272,0.073663273,0.012865575,0.049255503,0.057717334,0.012610152,0.131666683,0.07715729
21,63,0.003404613,0.028213951,0.030184815,0.023210823999999998,0.114517416,0.09980925,0.010430998,0.037936793999999996,0.07158271599999999,0.010234038,0.06509461799999999,0.10235516199999999,0.008714768000000001,0.07100029299999999,0.08280483799999999,0.010674168999999999,0.040450502,0.070120671,0.014503688,0.042667567,0.07525566,0.007592002,0.043666385,0.079878478,0.01097087,0.052289808,0.055384638,0.011722736999999999,0.134426769,0.083063859
22,66,0.003028305,0.02772502,0.032639716,0.021453301,0.11756931699999999,0.11120637900000001,0.010542535,0.042617905,0.078684585,0.009124307,0.067915452,0.111552236,0.00840912,0.07881605900000001,0.08866011800000001,0.010932667,0.043415984000000005,0.079572452,0.013623698,0.046417869,0.079097998,0.006624206999999999,0.045995805,0.09013091,0.011142145,0.055879997,0.068155055,0.011662746000000002,0.142072547,0.09109397
23,69,0.0030785590000000002,0.031671971,0.036524332,0.020633174,0.132211521,0.112986368,0.009712485,0.04931005,0.08373380799999999,0.008847764000000001,0.071054442,0.12314452199999999,0.007793911,0.085548165,0.09487985800000001,0.010748367,0.048641743,0.088469495,0.012529305,0.049257468,0.08394185,0.00622879,0.050815124,0.096806191,0.01029688,0.059408178,0.070195724,0.012020217,0.133448695,0.099815679
24,72,0.002908299,0.032106798,0.0403358,0.018791869,0.136888961,0.12976247800000001,0.008356443,0.053577099,0.089626286,0.008152911,0.078042155,0.127050409,0.00729238,0.08707364599999999,0.09948295,0.008839044,0.054055827,0.09092503800000001,0.011205933000000001,0.049589558,0.091038946,0.006033545,0.054376365,0.10134478300000001,0.01049589,0.061698052999999996,0.07119362900000001,0.011646308999999999,0.141256138,0.10833797699999999
25,75,0.0026426979999999997,0.03408622,0.044191250999999994,0.018658703000000002,0.14683954,0.138250899,0.00815824,0.057185585,0.09105475699999999,0.007039039,0.08427643,0.127305894,0.007306536,0.09011742800000001,0.108988506,0.008901145,0.055913107999999996,0.102458366,0.010899916,0.050115995,0.097329805,0.00534028,0.055674615,0.10622072699999999,0.009333267,0.061375426,0.075715943,0.010769186000000002,0.142955862,0.11329317800000001
26,78,0.003090067,0.037061584,0.048915825,0.017088097,0.161327529,0.156395586,0.006859402,0.065949127,0.09379864,0.00647612,0.09050910300000001,0.13816759,0.006990138000000001,0.090505171,0.105314404,0.00978731,0.061335375,0.114663754,0.009616376,0.053991452,0.099727925,0.0046041879999999995,0.06291594,0.107916918,0.008486160999999999,0.071824243,0.078561797,0.010030524,0.135036193,0.120131654
27,81,0.00309425,0.039904668,0.056052497,0.016328466,0.161594619,0.147805091,0.007170259,0.06748251400000001,0.09394682900000001,0.006092815,0.09275703800000001,0.14740720400000001,0.008100405,0.094830506,0.100376245,0.009380272,0.067704593,0.12011768800000001,0.009524761999999999,0.05740396,0.103031179,0.005023876,0.067379535,0.109672256,0.0065705569999999994,0.07448614099999999,0.080766632,0.010506337,0.14147486199999998,0.123352379
28,84,0.0034996109999999997,0.0417582,0.057303941,0.014866495,0.16123228,0.148505471,0.006763175,0.069123955,0.09842291,0.005429765,0.094233579,0.148677715,0.007167656999999999,0.09649836699999999,0.10756428800000001,0.00849538,0.069664107,0.130087623,0.009183547,0.06218409900000001,0.107359865,0.005126696,0.067861115,0.11605397099999999,0.006438291999999999,0.076606995,0.076902847,0.011393968999999999,0.142215488,0.121163756
29,87,0.0034706959999999997,0.04678848,0.061948009000000005,0.014252413,0.17016372899999999,0.148263424,0.007375261,0.07540255900000001,0.106360145,0.00617774,0.09713207900000001,0.15152347800000002,0.007226055,0.10099528099999999,0.10855418300000001,0.008976768000000001,0.074510274,0.130071234,0.009046491,0.061480982,0.114422403,0.005383142,0.072794275,0.115476265,0.006057440999999999,0.08705946,0.080140165,0.012861971000000002,0.145719915,0.127631801
30,90,0.0036638240000000004,0.048764576,0.069351665,0.01245986,0.16877982800000002,0.168889717,0.007040415,0.080640794,0.11093302699999999,0.00570405,0.10051115699999999,0.151080401,0.008108385,0.101190622,0.11832586099999999,0.00862439,0.078279813,0.144775269,0.009071243,0.066395333,0.11155333699999999,0.004976479000000001,0.07764982200000001,0.114983371,0.005589050999999999,0.095180982,0.082490158,0.013462537,0.147328627,0.127391385
31,93,0.004663459,0.055849455,0.074676227,0.013288454,0.157274892,0.17015512300000002,0.006902536,0.083690945,0.111869759,0.00645364,0.104108563,0.150563125,0.008158824,0.102582942,0.11324355900000001,0.009040335,0.081852706,0.147097002,0.009088048,0.069114219,0.113790158,0.004946834000000001,0.079278075,0.11579790000000001,0.005793638,0.09830469,0.08254945400000001,0.014353975,0.147234487,0.127825928
32,96,0.0055352330000000005,0.062894783,0.08183874299999999,0.011577695,0.175341875,0.17722361399999997,0.008180375,0.087155458,0.111257865,0.0057536869999999995,0.10513418199999999,0.150369814,0.008744247,0.10916468,0.120292063,0.009245078,0.09028896,0.15103982900000001,0.009346464,0.068345052,0.11718572099999999,0.005559288000000001,0.081856524,0.11859831800000001,0.006151772,0.09210572800000001,0.086693404,0.015780525,0.140812939,0.135023311
33,99,0.006247859000000001,0.07179901,0.089210745,0.011365498,0.183699344,0.160477454,0.008656376,0.087564676,0.11918755199999999,0.005522921,0.11214797,0.148299276,0.008878234,0.108196204,0.118596034,0.009206151999999999,0.091983952,0.15057176,0.010119393,0.069105713,0.117996368,0.005729414,0.086114916,0.119257271,0.005893311,0.093307615,0.085465759,0.018143348,0.143482844,0.13337168300000002
34,102,0.006875738,0.076900733,0.094482544,0.010660306999999999,0.17482226399999998,0.17103812300000001,0.008089841,0.086115861,0.1186171,0.00558078,0.109885958,0.14959903300000002,0.009272363,0.10965044800000001,0.117304104,0.00902157,0.093145379,0.154071252,0.010731581,0.070623164,0.11371816900000001,0.006574845,0.087451067,0.12133800900000001,0.0060968969999999996,0.08725588599999999,0.08284219400000001,0.019227314,0.140960829,0.132517884
35,105,0.007224203,0.08245981299999999,0.10231821,0.010783912,0.176800393,0.154139148,0.009456549,0.087886416,0.118450814,0.006044388,0.10548853400000001,0.139151007,0.010860422,0.107740322,0.113962986,0.010004766,0.095877885,0.153810575,0.011321906999999999,0.075550514,0.11262352099999999,0.0067180669999999994,0.09190925400000001,0.120915803,0.005963348,0.08541623699999999,0.087247983,0.021819001,0.141825777,0.133228693
36,108,0.008613963,0.09094924900000001,0.10775972199999999,0.010643951,0.18708697800000001,0.15364361199999998,0.009706308,0.086553126,0.124877349,0.006059573,0.107770382,0.13721487699999999,0.011277783999999999,0.10548315300000001,0.11588949400000001,0.009765121,0.096204445,0.150121379,0.011885451000000002,0.074435141,0.114832794,0.006917927,0.08821817900000001,0.124344712,0.007123953000000001,0.08831362699999999,0.07930293599999999,0.023827791,0.13675869599999999,0.132950718
37,111,0.009901384000000001,0.09992253300000001,0.113277195,0.011493378,0.17060894199999999,0.149814919,0.011005881,0.086027936,0.123355275,0.006031241999999999,0.110377227,0.132056926,0.012826404,0.10145950000000001,0.112682154,0.011208677,0.10005546900000001,0.147870047,0.012743311,0.076626406,0.110085324,0.008245639,0.090171595,0.11901881,0.00706822,0.088637596,0.08780423300000001,0.025869455,0.14057632,0.130800896
38,114,0.011082429,0.10568773699999999,0.11845436,0.012180996999999999,0.175711924,0.148346035,0.011657108000000001,0.08524137400000001,0.123217374,0.0064704590000000005,0.10355460400000001,0.132566661,0.013662674,0.102516815,0.108925211,0.012849578,0.09992655,0.147732243,0.013248881,0.07191804,0.111812773,0.009203633000000001,0.093302588,0.117660036,0.006994458,0.090407923,0.08696030800000001,0.02899545,0.135475683,0.12977695
39,117,0.013059686000000001,0.113872183,0.124389833,0.012892652,0.177821545,0.145722471,0.014108441999999999,0.084817583,0.129299506,0.007158352,0.106152741,0.126487452,0.015533001000000001,0.099459415,0.11022198300000001,0.015461113,0.097969841,0.1471733,0.015167975,0.075404172,0.113198115,0.010482255,0.097574677,0.118729451,0.007374084,0.09060124800000001,0.090862046,0.033972706,0.139940775,0.126892798
40,120,0.015712133,0.119184215,0.137996141,0.012980006,0.191434257,0.153370319,0.016032613,0.082649074,0.12296050300000001,0.007771809,0.10898325199999999,0.13104138,0.016957571,0.100681656,0.10342688800000001,0.016930398,0.106898544,0.150685845,0.017016395,0.073440995,0.11328643099999999,0.01272219,0.10144133300000001,0.111045545,0.008057392,0.08800395800000001,0.083905306,0.037724164,0.135750781,0.12907122699999998
41,123,0.01897399,0.129209078,0.141876566,0.01428233,0.179479026,0.14558280199999998,0.019859477,0.08193795200000001,0.11905343199999999,0.008418385,0.107070949,0.123228685,0.020527966,0.09920138,0.10366175,0.019503098,0.105766255,0.142986437,0.019972496,0.073619539,0.112614177,0.015071028,0.103678823,0.113087415,0.008750745,0.089645745,0.08688124,0.04445042900000001,0.127453704,0.128661214
42,126,0.022472258999999998,0.134274378,0.140759938,0.015222246000000002,0.18117750100000002,0.154523713,0.021752556,0.080140177,0.117901497,0.008947603,0.105493659,0.125300453,0.022758097,0.099619975,0.10534280000000001,0.020492599,0.09948819199999999,0.140920841,0.022504857000000003,0.07375699299999999,0.110569471,0.017592436,0.103824601,0.11523046699999999,0.009572386,0.095530282,0.083771685,0.050665798,0.123279027,0.129534468
43,129,0.027327993999999998,0.141758931,0.145089849,0.017497472,0.167653256,0.13569736599999999,0.025764775,0.080668528,0.11352320099999999,0.010311256999999999,0.097373531,0.123642155,0.027604642000000002,0.095284558,0.10131260199999999,0.02362697,0.100638909,0.135844584,0.026740298,0.075054535,0.107204693,0.022059059,0.101044557,0.11049236300000001,0.011525091999999999,0.09007486199999999,0.082017538,0.05928531099999999,0.121741074,0.12416958800000001
44,132,0.03173154,0.144722197,0.147149842,0.018574154,0.161656466,0.15091635,0.028255912,0.07954436,0.117667219,0.011698179,0.09863385300000001,0.123703519,0.030443542999999997,0.09419561800000001,0.10145385,0.027103075,0.100746684,0.141857875,0.029665276,0.07453741400000001,0.106738609,0.026437152999999998,0.10599604,0.107909441,0.013562254,0.09037745800000001,0.080295378,0.06521948,0.121360347,0.12935712800000002
45,135,0.038000102,0.14989100800000002,0.148667516,0.021252577,0.179134548,0.131374883,0.033189575,0.079424364,0.11257354300000001,0.014979991000000002,0.09761069,0.12418440800000001,0.036709182,0.09636334199999999,0.09955023699999999,0.032471062,0.103143229,0.128248538,0.035233035,0.077574452,0.106835505,0.031790195,0.10637318800000001,0.106471703,0.01764269,0.090121215,0.080013711,0.076122083,0.121757487,0.126383821
46,1/16/20 15:16,0.03420693,0.02007584,0.03201057,0.01536904,0.0108576,0.03689168,0.03681366,0.01979848,0.02052504,0.01497765,0.0158453,0.02028907,0.02471021,0.01796064,0.02317672,0.0169976,0.02422187,0.03206896,0.05056066,0.02769203,0.02061907,0.02710561,0.01412757,0.01804986,0.04475444,0.02009442,0.01443457,0.02939392,0.01497047,0.01421302
47,1/16/20 18:16,0.04500248,0.02465823,0.03503696,0.01993442,0.01447741,0.03867976,0.044797199999999995,0.02197526,0.02081457,0.02180123,0.01893666,0.01884839,0.02893283,0.02352002,0.02532803,0.02430472,0.02897063,0.03566545,0.06026356,0.03160055,0.02355589,0.03324899,0.01671424,0.02033182,0.05305911,0.02311747,0.01481806,0.03747542,0.01836017,0.01572352
48,1/16/20 21:16,0.04486216,0.02299467,0.0374588,0.02269666,0.01512367,0.03762235,0.04838935,0.02355863,0.021347,0.02445295,0.02024882,0.01769351,0.02962866,0.02397787,0.02673391,0.02852302,0.03101317,0.03707559,0.06449958,0.03382586,0.0247545,0.0354428,0.01806771,0.019785499999999998,0.05676213,0.0254065,0.01487149,0.03833719,0.02046979,0.02212175
49,1/17/20 0:16,0.03659094,0.01936939,0.03823829,0.02261538,0.01420723,0.03225857,0.04328236,0.02288463,0.01923414,0.02419002,0.02039188,0.01544743,0.02841025,0.02378913,0.02501323,0.02881583,0.03158218,0.03345521,0.06180628,0.03351666,0.02536663,0.03395338,0.017798400000000002,0.01829086,0.054798599999999996,0.02391692,0.01344954,0.03863491,0.01933923,0.01870411
50,1/17/20 3:16,0.03745268,0.01764455,0.0383555,0.02310544,0.01400649,0.03030082,0.0468028,0.02415756,0.01891276,0.02458993,0.02151608,0.01519472,0.03136135,0.0260401,0.02473914,0.02972615,0.03285478,0.03389813,0.06268095,0.03459192,0.02516292,0.03526095,0.01829188,0.01749768,0.05642186,0.02465437,0.01465424,0.03938576,0.02153075,0.01754581
51,1/17/20 6:16,0.03132121,0.01468146,0.03853242,0.02209265,0.01333634,0.02766676,0.04579661,0.024322999999999997,0.01853067,0.02384801,0.02119957,0.01465341,0.02990452,0.02664415,0.02295337,0.02838613,0.03180315,0.03024057,0.0587692,0.03250988,0.02496852,0.03295965,0.01720277,0.01591229,0.05220042,0.02264427,0.01273831,0.03782284,0.021180900000000003,0.01599249
52,1/17/20 9:16,0.03147895,0.01376645,0.03877538,0.022512,0.01496567,0.02715923,0.04552041,0.02384885,0.01769049,0.02557323,0.02130086,0.01256489,0.03064722,0.02726192,0.02259172,0.03103548,0.03176859,0.03286004,0.06103228,0.03215395,0.02531489,0.033778699999999995,0.01694468,0.01588066,0.05381076,0.02442436,0.01316193,0.03966697,0.02243981,0.01630677
53,1/17/20 12:16,0.02501679,0.01095403,0.03790589,0.02167763,0.01365045,0.02324283,0.0436681,0.02213535,0.01654564,0.02311061,0.02052253,0.01183061,0.028990300000000004,0.02617995,0.02062123,0.02819219,0.03060441,0.02658754,0.05703566,0.02894584,0.02340522,0.03128043,0.0162737,0.01400806,0.0496417,0.02271624,0.01187202,0.03639545,0.01910869,0.01529083
