 ,Area,Mean,Min,Max,X,Y
1,0.000,51,51,51,0.151,1.910
2,0.000,95,95,95,1.768,1.513
3,0.000,121,121,121,1.825,2.037
4,0.000,76,76,76,0.832,3.342
5,0.000,113,113,113,0.718,6.278
6,0.000,53,53,53,0.420,7.328
7,0.000,76,76,76,-0.005,6.803
8,0.000,97,97,97,0.023,7.371
9,0.000,96,96,96,4.505,9.044
10,0.000,87,87,87,4.846,8.846
11,0.000,123,123,123,5.654,8.080
12,0.000,62,62,62,4.491,5.555
13,0.000,106,106,106,4.505,5.839
14,0.000,91,91,91,4.817,5.654
15,0.000,85,85,85,5.314,5.583
16,0.000,115,115,115,5.442,5.839
17,0.000,155,155,155,5.200,6.349
18,0.000,109,109,109,5.981,6.222
19,0.000,148,148,148,6.278,6.037
20,0.000,40,40,40,6.576,6.094
21,0.000,163,163,163,6.435,6.576
22,0.000,137,137,137,7.087,6.633
23,0.000,152,152,152,6.605,5.427
24,0.000,122,122,122,6.633,5.059
25,0.000,180,180,180,5.314,0.775
26,0.000,135,135,135,5.583,0.378
27,0.000,0,0,0,6.335,1.555
28,0.000,168,168,168,7.016,1.144
29,0.000,76,76,76,6.491,0.491
30,0.000,2,2,2,6.576,0.080
31,0.000,150,150,150,8.874,4.888
32,0.000,122,122,122,9.470,5.427
33,0.000,130,130,130,14.364,10.619
34,0.000,118,118,118,14.151,10.193
35,0.000,157,157,157,14.633,10.108
36,0.000,10,10,10,14.264,10.775
37,0.000,130,130,130,12.009,6.718
38,0.000,222,222,222,10.335,4.817
39,0.000,65,65,65,9.995,4.094
40,0.000,80,80,80,10.633,3.768
41,0.000,116,116,116,12.137,3.371
42,0.000,168,168,168,12.208,3.966
43,0.000,85,85,85,10.860,1.697
44,0.000,86,86,86,11.583,1.598
45,0.000,192,192,192,12.108,1.286
46,0.000,108,108,108,12.321,1.754
47,0.000,107,107,107,12.931,1.300
48,0.000,41,41,41,13.612,0.605
49,0.000,122,122,122,13.981,1.328
50,0.000,170,170,170,14.264,2.250
