In use...,,,,,,,,,,
16.91133681,Mean Reps 3&4 72h,,,,,,,,,
5.79722216,,,,,,,,,,
6.241525388,,,,,,,,,,
3.135601027,,,,,,,,,,
9.511757952,,,,,,,,,,
12.90119992,,,,,,,,,,
6.860104729,,,,,,,,,,
1.786757304,2nd Rep 86h,,,,,,,,,
1.460074147,,,,,,,,,,
0.698965267,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,, 
