 ,Area,Mean,Min,Max,X,Y
1,0.000,106,106,106,7.125,1.156
2,0.000,94,94,94,7.513,1.130
3,0.000,90,90,90,7.144,1.669
4,0.000,150,150,150,7.683,1.442
5,0.000,97,97,97,7.966,1.782
6,0.000,82,82,82,7.853,2.037
7,0.000,164,164,164,8.151,1.498
8,0.000,171,171,171,8.435,1.257
9,0.000,39,39,39,8.988,2.959
10,0.000,122,122,122,5.385,3.768
11,0.000,140,140,140,5.683,4.264
12,0.000,114,114,114,6.080,4.591
13,0.000,91,91,91,5.598,4.676
14,0.000,107,107,107,5.186,4.364
15,0.000,98,98,98,4.988,4.009
16,0.000,148,148,148,4.718,3.583
17,0.000,106,106,106,3.981,3.555
18,0.000,140,140,140,3.669,4.293
19,0.000,136,136,136,1.286,3.158
20,0.000,170,170,170,0.832,3.158
21,0.000,114,114,114,1.427,3.754
22,0.000,89,89,89,3.030,5.527
23,0.000,87,87,87,3.612,5.371
24,0.000,128,128,128,3.115,5.853
25,0.000,68,68,68,3.555,6.250
26,0.000,126,126,126,4.420,8.037
27,0.000,120,120,120,2.676,9.484
28,0.000,134,134,134,0.917,8.080
29,0.000,163,163,163,11.768,9.044
30,0.000,138,138,138,12.605,9.271
31,0.000,114,114,114,13.513,8.591
32,0.000,127,127,127,12.832,8.307
33,0.000,184,184,184,12.931,8.789
34,0.000,141,141,141,12.463,8.108
35,0.000,50,50,50,12.718,7.725
36,0.000,166,166,166,13.371,7.896
37,0.000,84,84,84,12.520,7.016
38,0.000,142,142,142,12.193,7.626
39,0.000,114,114,114,11.555,7.144
40,0.000,90,90,90,11.796,7.952
41,0.000,54,54,54,11.442,8.463
42,0.000,128,128,128,10.903,8.647
43,0.000,81,81,81,11.044,8.236
44,0.000,104,104,104,10.718,8.080
45,0.000,81,81,81,10.959,7.626
46,0.000,198,198,198,10.874,7.229
47,0.000,190,190,190,11.016,6.903
48,0.000,20,20,20,10.491,6.931
49,0.000,160,160,160,10.066,7.257
50,0.000,79,79,79,10.307,6.576
51,0.000,105,105,105,10.406,6.122
52,0.000,134,134,134,9.484,5.385
53,0.000,136,136,136,11.966,5.555
54,0.000,89,89,89,11.654,6.364
55,0.000,87,87,87,10.761,1.342
56,0.000,151,151,151,10.477,1.697
