 ,Area,Mean,Min,Max,X,Y
1,0.000,118,118,118,2.458,1.188
2,0.000,56,56,56,1.243,0.817
3,0.000,125,125,125,1.073,1.711
4,0.000,176,176,176,0.661,2.137
5,0.000,142,142,142,0.094,2.122
6,0.000,121,121,121,1.300,2.250
7,0.000,162,162,162,1.470,2.917
8,0.000,99,99,99,0.505,3.995
9,0.000,3,3,3,1.456,4.449
10,0.000,87,87,87,1.498,5.158
11,0.000,50,50,50,1.626,5.739
12,0.000,10,10,10,0.718,7.030
13,0.000,133,133,133,0.704,7.527
14,0.000,105,105,105,0.591,8.108
15,0.000,127,127,127,0.888,8.562
16,0.000,122,122,122,1.782,9.399
17,0.000,141,141,141,2.208,9.172
18,0.000,149,149,149,1.952,8.591
19,0.000,173,173,173,1.243,9.683
20,0.000,88,88,88,1.073,9.853
21,0.000,213,213,213,1.257,10.520
22,0.000,101,101,101,2.491,10.009
23,0.000,110,110,110,2.236,10.775
24,0.000,163,163,163,3.938,9.356
25,0.000,90,90,90,3.271,9.271
26,0.000,80,80,80,3.101,8.491
27,0.000,72,72,72,2.732,8.463
28,0.000,123,123,123,2.591,7.853
29,0.000,38,38,38,2.435,7.243
30,0.000,101,101,101,2.137,6.676
31,0.000,142,142,142,2.676,6.817
32,0.000,207,207,207,3.002,6.179
33,0.000,124,124,124,3.356,5.810
34,0.000,139,139,139,3.640,6.761
35,0.000,153,153,153,3.257,7.654
36,0.000,135,135,135,3.683,7.966
37,0.000,74,74,74,4.378,8.520
38,0.000,142,142,142,4.903,8.903
39,0.000,59,59,59,6.193,8.591
40,0.000,100,100,100,6.477,9.498
41,0.000,143,143,143,5.286,7.314
42,0.000,151,151,151,4.817,6.761
43,0.000,146,146,146,4.576,5.782
44,0.000,78,78,78,4.137,5.413
45,0.000,148,148,148,5.257,2.917
46,0.000,93,93,93,6.009,2.392
47,0.000,14,14,14,6.108,3.257
48,0.000,159,159,159,4.903,1.867
49,0.000,55,55,55,5.016,0.520
50,0.000,126,126,126,4.931,-0.005
51,0.000,134,134,134,7.328,1.271
52,0.000,14,14,14,8.732,1.130
53,0.000,77,77,77,7.654,2.576
54,0.000,73,73,73,7.881,4.562
55,0.000,87,87,87,7.030,7.669
56,0.000,162,162,162,7.810,7.555
57,0.000,110,110,110,7.144,8.562
58,0.000,241,241,241,8.137,9.073
59,0.000,37,37,37,8.633,9.541
60,0.000,39,39,39,7.995,10.505
61,0.000,177,177,177,9.229,10.236
62,0.000,57,57,57,9.513,10.789
63,0.000,120,120,120,10.661,9.768
64,0.000,118,118,118,13.669,9.427
65,0.000,134,134,134,13.144,9.725
66,0.000,40,40,40,14.619,10.208
67,0.000,101,101,101,14.633,8.903
68,0.000,111,111,111,11.470,8.420
69,0.000,144,144,144,13.172,7.144
70,0.000,117,117,117,14.208,7.002
71,0.000,105,105,105,14.605,7.513
72,0.000,177,177,177,14.222,6.165
73,0.000,132,132,132,12.817,5.328
74,0.000,35,35,35,13.413,4.321
75,0.000,122,122,122,11.768,4.307
76,0.000,136,136,136,11.286,6.349
77,0.000,141,141,141,9.810,6.208
78,0.000,149,149,149,9.158,5.498
79,0.000,63,63,63,9.498,5.144
80,0.000,201,201,201,8.903,3.966
81,0.000,65,65,65,9.825,2.491
82,0.000,107,107,107,10.449,1.711
83,0.000,100,100,100,10.945,2.548
84,0.000,64,64,64,10.491,3.271
85,0.000,205,205,205,11.981,3.683
86,0.000,172,172,172,11.513,3.995
87,0.000,159,159,159,11.073,4.179
88,0.000,48,48,48,11.654,1.598
89,0.000,86,86,86,12.534,1.356
90,0.000,33,33,33,12.548,0.066
91,0.000,68,68,68,13.314,0.122
92,0.000,2,2,2,13.513,1.030
93,0.000,115,115,115,14.052,0.974
94,0.000,92,92,92,13.498,0.023
95,0.000,105,105,105,14.108,1.867
96,0.000,73,73,73,14.619,0.959
97,0.000,80,80,80,14.576,0.406
98,0.000,107,107,107,14.647,1.981
