 ,Area,Mean,Min,Max,X,Y
1,0.000,123,123,123,1.948,1.583
2,0.000,186,186,186,2.052,0.917
3,0.000,118,118,118,4.477,2.293
4,0.000,114,114,114,4.903,2.293
5,0.000,89,89,89,5.257,2.349
6,0.000,159,159,159,4.803,2.647
7,0.000,149,149,149,5.030,3.172
8,0.000,189,189,189,5.711,3.810
9,0.000,139,139,139,5.342,3.853
10,0.000,112,112,112,5.243,4.264
11,0.000,168,168,168,4.647,4.080
12,0.000,69,69,69,4.378,4.761
13,0.000,57,57,57,3.966,4.548
14,0.000,155,155,155,2.690,2.789
15,0.000,189,189,189,2.165,2.647
16,0.000,115,115,115,1.598,1.938
17,0.000,6,6,6,2.576,4.179
18,0.000,0,0,0,2.406,3.626
19,0.000,97,97,97,2.264,5.229
20,0.000,36,36,36,1.541,5.442
21,0.000,152,152,152,1.158,6.151
22,0.000,184,184,184,1.243,6.477
23,0.000,184,184,184,2.647,5.583
24,0.000,162,162,162,3.016,6.236
25,0.000,71,71,71,3.640,5.257
26,0.000,116,116,116,4.321,5.186
27,0.000,132,132,132,4.732,5.640
28,0.000,109,109,109,4.988,5.924
29,0.000,191,191,191,4.179,6.250
30,0.000,55,55,55,3.810,6.137
31,0.000,97,97,97,3.839,7.385
32,0.000,37,37,37,5.200,8.576
33,0.000,120,120,120,5.683,9.725
34,0.000,142,142,142,9.981,9.896
35,0.000,212,212,212,9.896,9.371
36,0.000,165,165,165,9.413,9.669
37,0.000,155,155,155,9.896,10.548
38,0.000,5,5,5,10.335,10.378
39,0.000,142,142,142,10.931,6.576
40,0.000,175,175,175,11.356,6.435
41,0.000,128,128,128,11.768,6.676
42,0.000,142,142,142,10.988,5.513
43,0.000,110,110,110,10.860,4.222
44,0.000,110,110,110,10.222,4.661
45,0.000,101,101,101,9.981,4.463
46,0.000,93,93,93,9.768,2.435
47,0.000,26,26,26,9.640,2.151
48,0.000,124,124,124,9.186,2.094
49,0.000,175,175,175,8.676,2.151
50,0.000,136,136,136,9.073,2.392
51,0.000,141,141,141,9.229,1.654
52,0.000,53,53,53,9.612,1.739
53,0.000,198,198,198,10.037,1.725
54,0.000,173,173,173,9.796,0.903
55,0.000,106,106,106,9.569,0.548
56,0.000,79,79,79,11.101,1.286
57,0.000,124,124,124,12.619,1.300
58,0.000,114,114,114,12.321,2.179
59,0.000,252,252,252,11.839,2.151
60,0.000,84,84,84,13.016,2.009
61,0.000,237,237,237,14.080,2.052
62,0.000,138,138,138,13.995,1.598
63,0.000,126,126,126,13.371,1.654
64,0.000,133,133,133,13.200,3.669
65,0.000,103,103,103,13.456,3.768
66,0.000,49,49,49,14.037,4.094
67,0.000,105,105,105,13.739,0.477
68,0.000,20,20,20,12.860,0.278
