 ,Area,Mean,Min,Max,X,Y
1,0.000,150,150,150,0.125,5.792
2,0.000,110,110,110,0.435,6.349
3,0.000,199,199,199,0.775,6.122
4,0.000,154,154,154,1.328,10.193
5,0.000,86,86,86,1.966,9.839
6,0.000,141,141,141,1.569,10.392
7,0.000,247,247,247,2.420,10.576
8,0.000,53,53,53,10.122,10.591
9,0.000,130,130,130,10.945,10.761
10,0.000,97,97,97,13.498,10.307
11,0.000,113,113,113,13.569,9.697
12,0.000,75,75,75,12.477,9.527
13,0.000,132,132,132,12.917,8.335
14,0.000,88,88,88,13.910,7.853
15,0.000,103,103,103,14.378,6.888
16,0.000,113,113,113,14.562,9.087
17,0.000,61,61,61,12.094,6.633
18,0.000,108,108,108,12.449,6.264
19,0.000,147,147,147,12.534,5.754
20,0.000,175,175,175,12.789,5.470
21,0.000,126,126,126,12.974,5.385
22,0.000,135,135,135,9.172,5.286
23,0.000,138,138,138,8.817,5.711
24,0.000,76,76,76,8.633,5.952
25,0.000,94,94,94,8.520,5.470
26,0.000,116,116,116,8.122,5.286
27,0.000,124,124,124,6.137,10.803
28,0.000,130,130,130,5.541,10.789
29,0.000,76,76,76,2.945,6.534
30,0.000,170,170,170,2.406,6.179
31,0.000,121,121,121,2.562,5.697
32,0.000,133,133,133,2.874,5.839
33,0.000,155,155,155,3.342,6.307
34,0.000,136,136,136,3.186,5.910
35,0.000,120,120,120,3.385,5.782
36,0.000,14,14,14,3.796,5.683
37,0.000,89,89,89,4.009,5.371
38,0.000,73,73,73,3.966,4.931
39,0.000,149,149,149,3.257,5.016
40,0.000,99,99,99,3.484,5.300
41,0.000,134,134,134,4.378,3.910
42,0.000,180,180,180,5.598,5.229
43,0.000,82,82,82,5.910,4.832
44,0.000,104,104,104,6.094,4.335
45,0.000,134,134,134,5.498,4.562
46,0.000,148,148,148,5.087,4.179
47,0.000,154,154,154,5.839,3.910
48,0.000,116,116,116,5.527,3.527
49,0.000,152,152,152,5.271,3.087
50,0.000,119,119,119,4.803,3.101
51,0.000,110,110,110,4.193,1.810
52,0.000,103,103,103,4.647,2.208
53,0.000,144,144,144,4.860,2.591
54,0.000,43,43,43,5.087,2.307
55,0.000,138,138,138,5.896,2.463
56,0.000,158,158,158,8.732,4.151
57,0.000,177,177,177,7.754,4.505
58,0.000,122,122,122,8.420,3.200
59,0.000,120,120,120,8.321,2.491
60,0.000,130,130,130,7.995,2.647
61,0.000,89,89,89,8.903,2.080
62,0.000,124,124,124,9.172,2.009
63,0.000,140,140,140,9.158,1.569
64,0.000,126,126,126,8.647,1.725
65,0.000,160,160,160,8.562,1.271
66,0.000,63,63,63,8.761,1.030
67,0.000,140,140,140,9.314,1.002
68,0.000,137,137,137,8.945,0.364
69,0.000,169,169,169,8.619,0.591
70,0.000,136,136,136,8.137,1.186
71,0.000,138,138,138,8.137,0.520
72,0.000,158,158,158,6.690,0.520
73,0.000,118,118,118,4.747,0.080
74,0.000,209,209,209,7.654,0.690
75,0.000,136,136,136,14.619,1.158
