 ,Area,Mean,Min,Max,X,Y
1,0.000,144,144,144,6.208,3.333
2,0.000,134,134,134,5.745,3.092
3,0.000,132,132,132,5.703,3.453
4,0.000,130,130,130,5.550,4.314
5,0.000,143,143,143,4.995,3.870
6,0.000,126,126,126,5.078,3.023
7,0.000,128,128,128,3.592,1.398
8,0.000,150,150,150,4.314,1.828
9,0.000,70,70,70,4.425,2.009
10,0.000,136,136,136,4.286,2.453
11,0.000,152,152,152,4.689,2.509
12,0.000,135,135,135,4.120,3.217
13,0.000,96,96,96,3.675,2.870
14,0.000,66,66,66,3.078,2.773
15,0.000,67,67,67,3.134,3.411
16,0.000,195,195,195,2.481,2.675
17,0.000,34,34,34,1.773,1.578
18,0.000,152,152,152,2.314,2.189
19,0.000,135,135,135,1.398,2.967
20,0.000,96,96,96,0.453,2.953
21,0.000,147,147,147,2.092,3.828
22,0.000,176,176,176,2.328,4.745
23,0.000,61,61,61,3.009,4.425
24,0.000,128,128,128,3.856,5.217
25,0.000,126,126,126,3.870,4.453
26,0.000,108,108,108,3.884,3.898
27,0.000,146,146,146,2.231,9.675
28,0.000,10,10,10,2.245,10.120
29,0.000,169,169,169,2.800,9.731
30,0.000,124,124,124,3.703,9.661
31,0.000,190,190,190,4.203,9.564
32,0.000,37,37,37,4.328,9.842
33,0.000,112,112,112,4.050,8.842
34,0.000,88,88,88,3.523,8.592
35,0.000,136,136,136,4.300,7.967
36,0.000,120,120,120,4.981,8.286
37,0.000,58,58,58,4.911,8.842
38,0.000,98,98,98,5.425,8.675
39,0.000,76,76,76,5.453,8.189
40,0.000,128,128,128,5.217,7.800
41,0.000,146,146,146,12.606,10.384
42,0.000,107,107,107,12.786,9.661
43,0.000,119,119,119,12.689,8.773
44,0.000,120,120,120,12.217,8.411
45,0.000,116,116,116,13.481,9.342
46,0.000,158,158,158,13.286,10.064
47,0.000,136,136,136,13.495,10.481
48,0.000,164,164,164,13.939,9.592
49,0.000,124,124,124,14.578,10.245
50,0.000,97,97,97,14.523,9.161
51,0.000,88,88,88,14.009,8.689
52,0.000,136,136,136,14.509,8.495
53,0.000,133,133,133,13.578,8.231
54,0.000,129,129,129,13.773,7.870
55,0.000,61,61,61,13.245,7.759
56,0.000,101,101,101,13.939,7.384
57,0.000,55,55,55,13.245,7.300
58,0.000,102,102,102,13.661,7.467
59,0.000,136,136,136,12.689,7.564
60,0.000,146,146,146,12.148,7.217
61,0.000,127,127,127,11.814,7.078
62,0.000,107,107,107,11.870,6.564
63,0.000,86,86,86,11.995,6.092
64,0.000,175,175,175,12.342,5.800
65,0.000,149,149,149,12.523,6.356
66,0.000,112,112,112,12.384,6.856
67,0.000,125,125,125,13.148,6.439
68,0.000,131,131,131,12.925,6.870
69,0.000,105,105,105,13.536,6.953
70,0.000,93,93,93,14.106,6.981
71,0.000,153,153,153,14.175,6.328
72,0.000,117,117,117,13.703,6.411
73,0.000,135,135,135,13.370,5.939
74,0.000,94,94,94,12.911,5.967
75,0.000,114,114,114,9.967,4.842
76,0.000,103,103,103,9.856,5.689
77,0.000,106,106,106,9.411,6.009
78,0.000,147,147,147,10.425,5.634
79,0.000,111,111,111,10.536,6.231
80,0.000,112,112,112,10.036,6.634
81,0.000,14,14,14,13.884,2.550
82,0.000,147,147,147,13.564,2.203
83,0.000,57,57,57,14.050,1.398
84,0.000,67,67,67,11.384,0.300
85,0.000,143,143,143,9.939,0.759
86,0.000,126,126,126,10.800,0.439
87,0.000,199,199,199,10.078,-0.005
88,0.000,90,90,90,4.203,0.314
89,0.000,127,127,127,4.175,2.189
90,0.000,123,123,123,14.509,4.536
91,0.000,37,37,37,14.425,4.800
