 ,Area,Mean,Min,Max,X,Y
1,0.000,114,114,114,1.438,2.177
2,0.000,134,134,134,0.761,3.881
3,0.000,66,66,66,2.803,3.697
4,0.000,106,106,106,5.300,2.761
5,0.000,84,84,84,6.562,1.640
6,0.000,52,52,52,7.186,1.768
7,0.000,136,136,136,7.598,5.328
8,0.000,80,80,80,7.782,5.995
9,0.000,66,66,66,8.718,4.704
10,0.000,92,92,92,9.243,4.676
11,0.000,142,142,142,9.257,9.385
12,0.000,116,116,116,10.974,8.094
13,0.000,204,204,204,10.321,6.718
14,0.000,254,254,254,10.917,4.293
15,0.000,82,82,82,11.513,4.392
16,0.000,54,54,54,11.782,4.576
17,0.000,142,142,142,12.534,4.378
18,0.000,160,160,160,11.413,1.825
19,0.000,84,84,84,11.796,1.654
20,0.000,134,134,134,13.739,5.456
21,0.000,126,126,126,12.888,6.364
22,0.000,44,44,44,12.761,7.385
23,0.000,64,64,64,11.782,6.732
24,0.000,124,124,124,11.257,6.576
25,0.000,136,136,136,12.094,6.052
26,0.000,170,170,170,12.066,8.307
27,0.000,102,102,102,12.718,8.959
28,0.000,96,96,96,14.378,8.037
29,0.000,138,138,138,14.520,6.449
30,0.000,116,116,116,14.605,9.059
31,0.000,108,108,108,13.172,9.513
