 ,Area,Mean,Min,Max,X,Y
1,0.000,110,110,110,0.990,4.281
2,0.000,200,200,200,1.484,1.825
3,0.000,39,39,39,1.328,1.910
4,0.000,2,2,2,1.527,2.208
5,0.000,70,70,70,1.243,2.250
6,0.000,120,120,120,0.704,0.122
7,0.000,171,171,171,2.832,0.193
8,0.000,152,152,152,2.477,2.463
9,0.000,104,104,104,2.874,2.832
10,0.000,197,197,197,3.796,3.413
11,0.000,122,122,122,3.115,3.442
12,0.000,154,154,154,3.030,4.193
13,0.000,173,173,173,1.839,4.250
14,0.000,10,10,10,1.172,5.598
15,0.000,53,53,53,2.137,5.286
16,0.000,56,56,56,2.576,5.073
17,0.000,152,152,152,3.342,5.073
18,0.000,114,114,114,4.647,2.435
19,0.000,34,34,34,3.853,5.640
20,0.000,122,122,122,2.718,6.052
21,0.000,18,18,18,2.931,6.307
22,0.000,116,116,116,3.130,6.874
23,0.000,12,12,12,1.683,6.520
24,0.000,69,69,69,1.200,6.576
25,0.000,156,156,156,2.364,7.243
26,0.000,63,63,63,2.747,7.640
27,0.000,121,121,121,1.427,7.229
28,0.000,85,85,85,1.172,8.704
29,0.000,212,212,212,0.789,9.016
30,0.000,89,89,89,1.371,9.257
31,0.000,106,106,106,1.356,10.151
32,0.000,91,91,91,1.711,10.122
33,0.000,132,132,132,2.463,10.222
34,0.000,113,113,113,2.505,9.286
35,0.000,226,226,226,4.307,9.243
36,0.000,106,106,106,4.505,6.278
37,0.000,118,118,118,4.803,4.888
38,0.000,118,118,118,4.222,5.044
39,0.000,21,21,21,5.172,3.966
40,0.000,141,141,141,4.576,1.470
41,0.000,47,47,47,5.087,1.271
42,0.000,22,22,22,5.073,0.406
43,0.000,167,167,167,6.222,0.037
44,0.000,21,21,21,6.364,0.789
45,0.000,50,50,50,5.768,1.598
46,0.000,62,62,62,8.789,0.591
47,0.000,53,53,53,7.810,0.349
48,0.000,61,61,61,7.286,1.924
49,0.000,0,0,0,7.130,2.321
50,0.000,64,64,64,7.782,2.321
51,0.000,52,52,52,7.754,3.498
52,0.000,43,43,43,6.222,3.555
53,0.000,135,135,135,5.896,3.782
54,0.000,82,82,82,6.293,4.264
55,0.000,71,71,71,6.747,4.647
56,0.000,92,92,92,6.534,5.059
57,0.000,109,109,109,5.896,5.938
58,0.000,85,85,85,5.697,5.995
59,0.000,0,0,0,6.108,7.144
60,0.000,114,114,114,5.938,7.825
61,0.000,149,149,149,8.208,5.966
62,0.000,10,10,10,7.200,5.172
63,0.000,51,51,51,7.881,4.761
64,0.000,62,62,62,7.810,4.449
65,0.000,56,56,56,9.342,2.591
66,0.000,163,163,163,9.896,3.470
67,0.000,60,60,60,9.172,5.286
68,0.000,61,61,61,9.059,4.832
69,0.000,177,177,177,8.378,5.654
70,0.000,84,84,84,9.598,7.981
71,0.000,36,36,36,10.959,9.399
72,0.000,132,132,132,11.995,10.250
73,0.000,196,196,196,12.066,9.541
74,0.000,111,111,111,12.108,8.803
75,0.000,124,124,124,13.314,9.200
76,0.000,144,144,144,12.690,10.378
77,0.000,166,166,166,12.321,7.044
78,0.000,72,72,72,9.896,5.059
79,0.000,164,164,164,10.037,5.513
80,0.000,89,89,89,10.520,5.371
81,0.000,96,96,96,10.945,4.278
82,0.000,86,86,86,11.144,5.371
83,0.000,39,39,39,11.683,4.959
84,0.000,108,108,108,10.988,6.931
85,0.000,74,74,74,11.385,7.413
86,0.000,129,129,129,11.711,6.378
87,0.000,3,3,3,11.669,6.066
88,0.000,58,58,58,13.853,6.449
89,0.000,63,63,63,14.605,5.881
90,0.000,123,123,123,13.413,4.463
91,0.000,126,126,126,12.959,3.981
92,0.000,159,159,159,14.406,3.995
93,0.000,44,44,44,13.938,2.222
94,0.000,100,100,100,14.463,0.775
95,0.000,123,123,123,12.959,0.193
96,0.000,142,142,142,12.676,0.037
