 ,Area,Mean,Min,Max,X,Y
1,0.000,58,58,58,0.438,0.188
2,0.000,66,66,66,0.634,0.592
3,0.000,124,124,124,0.870,1.148
4,0.000,70,70,70,0.481,1.300
5,0.000,57,57,57,0.356,1.828
6,0.000,112,112,112,0.064,2.036
7,0.000,115,115,115,0.773,3.036
8,0.000,98,98,98,1.995,2.453
9,0.000,50,50,50,1.578,4.342
10,0.000,138,138,138,2.370,5.495
11,0.000,142,142,142,1.648,5.856
12,0.000,73,73,73,0.925,6.092
13,0.000,58,58,58,1.661,6.523
14,0.000,219,219,219,3.286,6.675
15,0.000,108,108,108,2.634,6.911
16,0.000,89,89,89,2.175,7.842
17,0.000,31,31,31,1.578,8.273
18,0.000,102,102,102,1.425,8.773
19,0.000,86,86,86,1.120,9.245
20,0.000,181,181,181,0.370,9.078
21,0.000,101,101,101,0.328,7.189
22,0.000,113,113,113,5.626,6.137
23,0.000,36,36,36,6.023,6.009
24,0.000,113,113,113,4.534,5.442
25,0.000,131,131,131,4.349,3.484
26,0.000,118,118,118,6.278,5.300
27,0.000,130,130,130,5.371,4.392
28,0.000,204,204,204,5.938,3.966
29,0.000,118,118,118,5.683,3.669
30,0.000,129,129,129,6.477,2.832
31,0.000,56,56,56,5.981,2.676
32,0.000,126,126,126,5.257,0.406
33,0.000,1,1,1,5.442,0.704
34,0.000,102,102,102,5.796,0.605
35,0.000,77,77,77,6.179,1.059
36,0.000,0,0,0,6.335,1.654
37,0.000,86,86,86,6.761,2.137
38,0.000,56,56,56,7.144,1.385
39,0.000,130,130,130,7.654,1.328
40,0.000,114,114,114,7.413,2.775
41,0.000,59,59,59,8.775,1.768
42,0.000,134,134,134,10.463,0.293
43,0.000,73,73,73,9.825,2.278
44,0.000,101,101,101,10.633,1.825
45,0.000,210,210,210,9.683,3.002
46,0.000,86,86,86,9.016,3.598
47,0.000,138,138,138,8.732,3.924
48,0.000,86,86,86,8.278,3.513
49,0.000,180,180,180,8.647,5.271
50,0.000,194,194,194,8.619,6.505
51,0.000,64,64,64,8.264,10.307
52,0.000,120,120,120,9.101,10.392
53,0.000,0,0,0,9.271,7.215
54,0.000,13,13,13,9.654,5.810
55,0.000,37,37,37,10.122,5.200
56,0.000,44,44,44,10.449,4.576
57,0.000,107,107,107,11.371,3.825
58,0.000,211,211,211,10.732,2.761
59,0.000,163,163,163,13.087,2.052
60,0.000,78,78,78,14.052,5.640
61,0.000,129,129,129,13.030,6.562
62,0.000,57,57,57,11.981,7.527
63,0.000,193,193,193,12.761,9.200
64,0.000,63,63,63,12.562,8.264
65,0.000,69,69,69,12.903,7.881
66,0.000,148,148,148,13.583,7.527
67,0.000,164,164,164,14.307,7.470
68,0.000,103,103,103,14.378,7.952
69,0.000,47,47,47,9.541,4.420
70,0.000,123,123,123,10.974,5.725
71,0.000,79,79,79,10.959,5.314
72,0.000,163,163,163,11.527,5.243
