 ,Area,Mean,Min,Max,X,Y
1,0.000,174,174,174,0.927,1.552
2,0.000,116,116,116,0.874,2.817
3,0.000,110,110,110,0.775,3.087
4,0.000,102,102,102,0.562,4.066
5,0.000,75,75,75,1.527,3.966
6,0.000,104,104,104,1.413,4.633
7,0.000,70,70,70,0.974,5.555
8,0.000,55,55,55,1.683,6.548
9,0.000,142,142,142,1.498,6.761
10,0.000,128,128,128,1.158,7.569
11,0.000,86,86,86,1.768,7.768
12,0.000,152,152,152,1.300,8.137
13,0.000,6,6,6,0.392,8.931
14,0.000,176,176,176,0.307,9.371
15,0.000,152,152,152,1.342,9.669
16,0.000,166,166,166,1.754,9.626
17,0.000,193,193,193,0.803,10.591
18,0.000,203,203,203,2.137,10.690
19,0.000,134,134,134,2.647,10.761
20,0.000,144,144,144,3.782,10.775
21,0.000,108,108,108,4.236,9.144
22,0.000,250,250,250,3.612,9.442
23,0.000,38,38,38,2.789,8.974
24,0.000,247,247,247,3.342,6.917
25,0.000,84,84,84,3.399,6.080
26,0.000,120,120,120,4.165,5.739
27,0.000,134,134,134,3.825,4.605
28,0.000,138,138,138,3.314,4.449
29,0.000,18,18,18,2.803,4.278
30,0.000,132,132,132,3.101,3.995
31,0.000,134,134,134,2.959,5.073
32,0.000,138,138,138,2.349,4.690
33,0.000,180,180,180,1.782,3.243
34,0.000,106,106,106,2.747,3.456
35,0.000,118,118,118,3.598,2.931
36,0.000,166,166,166,2.832,2.718
37,0.000,104,104,104,2.676,1.966
38,0.000,142,142,142,3.172,1.896
39,0.000,253,253,253,3.796,1.768
40,0.000,170,170,170,4.349,1.101
41,0.000,112,112,112,4.619,0.860
42,0.000,164,164,164,5.669,1.754
43,0.000,150,150,150,6.208,1.810
44,0.000,120,120,120,6.037,2.264
45,0.000,188,188,188,5.654,2.364
46,0.000,160,160,160,6.094,3.413
47,0.000,120,120,120,5.825,5.144
48,0.000,64,64,64,6.321,5.016
49,0.000,72,72,72,5.952,6.037
50,0.000,162,162,162,5.541,6.605
51,0.000,220,220,220,4.931,6.591
52,0.000,102,102,102,7.342,5.456
53,0.000,186,186,186,6.860,4.846
54,0.000,182,182,182,7.002,5.130
55,0.000,156,156,156,7.342,3.654
56,0.000,102,102,102,7.314,6.222
57,0.000,0,0,0,6.676,7.484
58,0.000,126,126,126,6.576,8.264
59,0.000,182,182,182,5.825,8.548
60,0.000,194,194,194,6.293,9.328
61,0.000,110,110,110,7.286,9.966
62,0.000,136,136,136,7.626,10.605
63,0.000,224,224,224,6.491,10.803
64,0.000,168,168,168,8.449,10.548
65,0.000,120,120,120,9.030,10.789
66,0.000,7,7,7,8.903,9.754
67,0.000,134,134,134,9.541,9.810
68,0.000,82,82,82,8.974,9.200
69,0.000,110,110,110,8.605,9.470
70,0.000,106,106,106,8.052,7.186
71,0.000,227,227,227,7.910,7.044
72,0.000,82,82,82,9.087,6.988
73,0.000,0,0,0,8.959,6.364
74,0.000,94,94,94,8.633,5.286
75,0.000,108,108,108,8.562,4.208
76,0.000,104,104,104,8.959,4.392
77,0.000,193,193,193,9.101,3.711
78,0.000,78,78,78,9.626,3.385
79,0.000,214,214,214,9.896,2.974
80,0.000,66,66,66,9.612,2.278
81,0.000,118,118,118,9.144,2.208
82,0.000,88,88,88,7.853,1.867
83,0.000,184,184,184,7.796,0.576
84,0.000,50,50,50,9.229,0.335
85,0.000,92,92,92,9.130,0.520
86,0.000,60,60,60,9.229,0.803
87,0.000,128,128,128,10.179,1.555
88,0.000,239,239,239,10.747,0.718
89,0.000,11,11,11,11.796,0.094
90,0.000,70,70,70,12.037,0.661
91,0.000,114,114,114,13.158,0.732
92,0.000,100,100,100,13.640,-0.005
93,0.000,142,142,142,12.690,1.200
94,0.000,0,0,0,12.037,3.158
95,0.000,65,65,65,10.647,5.286
96,0.000,219,219,219,9.598,8.023
97,0.000,150,150,150,10.832,7.782
98,0.000,63,63,63,11.130,8.789
99,0.000,130,130,130,11.371,8.392
100,0.000,124,124,124,13.513,9.924
101,0.000,132,132,132,13.356,9.725
102,0.000,138,138,138,13.966,6.165
103,0.000,210,210,210,14.591,5.144
104,0.000,116,116,116,13.825,4.619
105,0.000,30,30,30,13.328,5.739
106,0.000,90,90,90,13.144,5.030
107,0.000,112,112,112,12.647,5.030
108,0.000,140,140,140,12.165,4.491
