 ,Area,Mean,Min,Max,X,Y
1,0.000,124,124,124,1.750,2.990
2,0.000,173,173,173,2.860,2.349
3,0.000,153,153,153,3.569,3.924
4,0.000,108,108,108,4.080,3.768
5,0.000,111,111,111,4.122,4.463
6,0.000,79,79,79,5.243,4.420
7,0.000,122,122,122,5.640,3.810
8,0.000,167,167,167,5.371,3.286
9,0.000,134,134,134,4.974,2.307
10,0.000,107,107,107,4.591,3.541
11,0.000,141,141,141,4.364,2.832
12,0.000,80,80,80,3.796,2.888
13,0.000,144,144,144,3.938,2.179
14,0.000,123,123,123,14.137,0.633
15,0.000,118,118,118,13.725,0.208
16,0.000,167,167,167,9.683,3.115
17,0.000,108,108,108,7.002,3.754
18,0.000,106,106,106,6.846,4.122
19,0.000,87,87,87,10.307,5.186
20,0.000,106,106,106,10.974,5.130
21,0.000,107,107,107,11.739,5.399
22,0.000,144,144,144,11.101,5.555
23,0.000,169,169,169,10.832,6.278
24,0.000,159,159,159,10.619,7.002
25,0.000,154,154,154,9.569,6.165
26,0.000,90,90,90,11.754,7.555
27,0.000,121,121,121,12.193,7.810
28,0.000,69,69,69,12.761,7.995
29,0.000,88,88,88,13.257,8.023
30,0.000,132,132,132,13.697,8.278
31,0.000,129,129,129,13.910,8.647
32,0.000,148,148,148,14.137,9.356
33,0.000,129,129,129,13.739,9.158
34,0.000,65,65,65,13.229,8.676
35,0.000,122,122,122,12.633,8.435
36,0.000,125,125,125,12.222,8.761
37,0.000,132,132,132,12.349,9.101
38,0.000,120,120,120,12.903,8.917
39,0.000,133,133,133,12.817,9.271
40,0.000,125,125,125,13.399,9.456
41,0.000,138,138,138,13.810,9.966
42,0.000,145,145,145,13.498,9.952
43,0.000,64,64,64,12.959,10.009
44,0.000,62,62,62,13.044,9.669
45,0.000,85,85,85,12.066,10.349
46,0.000,136,136,136,12.293,10.789
47,0.000,36,36,36,10.094,10.591
48,0.000,96,96,96,10.094,10.307
49,0.000,79,79,79,8.803,10.094
50,0.000,63,63,63,8.974,9.583
51,0.000,132,132,132,8.888,8.761
