 ,Area,Mean,Min,Max,X,Y
1,0.000,116,116,116,3.750,0.792
2,0.000,105,105,105,4.364,0.222
3,0.000,126,126,126,4.094,0.009
4,0.000,144,144,144,5.144,1.271
5,0.000,129,129,129,6.704,1.385
6,0.000,116,116,116,6.605,2.349
7,0.000,110,110,110,7.427,2.463
8,0.000,64,64,64,7.385,2.846
9,0.000,106,106,106,0.988,3.810
10,0.000,118,118,118,1.016,4.052
11,0.000,135,135,135,0.931,4.775
12,0.000,39,39,39,0.122,5.286
13,0.000,109,109,109,0.108,4.832
14,0.000,102,102,102,0.037,6.094
15,0.000,120,120,120,2.647,5.470
16,0.000,138,138,138,2.364,6.420
17,0.000,111,111,111,1.697,6.832
18,0.000,118,118,118,1.825,7.158
19,0.000,118,118,118,1.215,7.697
20,0.000,78,78,78,0.420,9.853
21,0.000,134,134,134,2.378,7.853
22,0.000,158,158,158,2.860,7.229
23,0.000,93,93,93,3.172,7.442
24,0.000,78,78,78,3.356,7.966
25,0.000,150,150,150,3.115,8.661
26,0.000,166,166,166,4.449,7.697
27,0.000,71,71,71,4.278,6.562
28,0.000,75,75,75,5.356,5.640
29,0.000,37,37,37,6.023,5.725
30,0.000,126,126,126,6.066,7.115
31,0.000,115,115,115,6.066,8.222
32,0.000,120,120,120,6.605,7.654
33,0.000,134,134,134,6.732,6.917
34,0.000,154,154,154,7.881,7.087
35,0.000,163,163,163,8.250,6.775
36,0.000,37,37,37,8.108,7.555
37,0.000,132,132,132,7.342,7.541
38,0.000,112,112,112,7.371,7.952
39,0.000,131,131,131,6.605,9.910
40,0.000,41,41,41,6.165,10.151
41,0.000,130,130,130,5.867,10.534
42,0.000,121,121,121,4.534,10.747
43,0.000,212,212,212,6.534,10.747
44,0.000,109,109,109,9.144,10.747
45,0.000,134,134,134,10.094,10.775
46,0.000,119,119,119,12.349,10.406
47,0.000,0,0,0,13.087,10.562
48,0.000,63,63,63,13.513,9.527
49,0.000,134,134,134,12.761,9.498
50,0.000,107,107,107,12.293,8.534
51,0.000,121,121,121,12.803,7.385
52,0.000,178,178,178,13.385,7.115
53,0.000,179,179,179,14.236,6.392
54,0.000,143,143,143,14.605,5.427
55,0.000,141,141,141,13.541,5.087
56,0.000,119,119,119,11.966,6.335
57,0.000,169,169,169,11.867,4.165
58,0.000,123,123,123,12.378,4.094
59,0.000,70,70,70,12.917,2.619
60,0.000,217,217,217,14.364,3.257
61,0.000,195,195,195,11.768,3.186
62,0.000,1,1,1,10.860,2.605
63,0.000,0,0,0,10.477,2.080
64,0.000,204,204,204,9.200,1.825
65,0.000,148,148,148,11.087,1.825
66,0.000,66,66,66,9.427,1.144
67,0.000,189,189,189,8.647,2.066
68,0.000,57,57,57,8.789,2.435
