 ,Area,Mean,Min,Max,X,Y
1,0.000,140,140,140,10.458,1.188
2,0.000,114,114,114,10.967,1.161
3,0.000,144,144,144,10.911,1.856
4,0.000,118,118,118,10.050,1.606
5,0.000,150,150,150,9.231,2.009
6,0.000,106,106,106,9.870,2.411
7,0.000,54,54,54,8.995,2.884
8,0.000,112,112,112,9.592,3.036
9,0.000,102,102,102,9.661,3.564
10,0.000,136,136,136,9.370,4.036
11,0.000,86,86,86,9.995,4.273
12,0.000,114,114,114,10.495,4.314
13,0.000,122,122,122,13.953,7.703
14,0.000,80,80,80,13.411,7.717
15,0.000,96,96,96,7.828,6.550
16,0.000,136,136,136,7.467,6.745
17,0.000,150,150,150,7.925,7.286
18,0.000,170,170,170,7.300,7.425
19,0.000,82,82,82,6.592,7.814
20,0.000,126,126,126,6.592,6.523
21,0.000,154,154,154,3.592,7.411
22,0.000,134,134,134,4.786,7.411
23,0.000,160,160,160,5.634,7.189
24,0.000,136,136,136,7.370,10.036
25,0.000,122,122,122,13.583,10.576
26,0.000,217,217,217,13.924,10.633
27,0.000,70,70,70,14.364,10.789
28,0.000,132,132,132,12.534,10.803
