 ,Area,Mean,Min,Max,X,Y
1,0.000,130,130,130,1.729,1.635
2,0.000,114,114,114,0.718,1.286
3,0.000,110,110,110,0.903,0.208
4,0.000,114,114,114,1.683,0.037
5,0.000,43,43,43,3.782,0.605
6,0.000,96,96,96,4.151,1.371
7,0.000,144,144,144,5.371,1.881
8,0.000,118,118,118,7.030,1.456
9,0.000,128,128,128,8.193,1.101
10,0.000,110,110,110,7.825,0.874
11,0.000,162,162,162,7.768,0.094
12,0.000,39,39,39,7.328,0.576
13,0.000,88,88,88,6.520,0.122
14,0.000,106,106,106,6.179,2.690
15,0.000,164,164,164,7.399,2.591
16,0.000,41,41,41,6.974,3.555
17,0.000,66,66,66,6.321,3.938
18,0.000,148,148,148,6.236,4.406
19,0.000,126,126,126,5.839,4.335
20,0.000,57,57,57,5.016,4.974
21,0.000,130,130,130,5.271,6.151
22,0.000,144,144,144,4.208,4.931
23,0.000,154,154,154,3.924,6.066
24,0.000,142,142,142,3.881,6.761
25,0.000,106,106,106,2.874,5.257
26,0.000,122,122,122,2.307,3.910
27,0.000,134,134,134,2.661,6.420
28,0.000,166,166,166,2.420,6.903
29,0.000,150,150,150,1.569,6.378
30,0.000,100,100,100,1.300,9.002
31,0.000,106,106,106,3.059,8.832
32,0.000,68,68,68,1.569,9.754
33,0.000,166,166,166,1.598,10.236
34,0.000,168,168,168,6.420,8.023
35,0.000,102,102,102,5.569,10.406
36,0.000,138,138,138,5.286,10.605
37,0.000,116,116,116,4.931,10.278
38,0.000,136,136,136,5.442,9.839
39,0.000,140,140,140,7.640,10.406
40,0.000,45,45,45,8.591,9.371
41,0.000,90,90,90,9.016,10.179
42,0.000,57,57,57,8.761,10.633
43,0.000,104,104,104,10.165,8.803
44,0.000,162,162,162,10.988,7.966
45,0.000,9,9,9,11.399,8.463
46,0.000,72,72,72,11.754,9.669
47,0.000,116,116,116,13.002,9.697
48,0.000,154,154,154,11.286,10.520
49,0.000,124,124,124,13.527,10.463
50,0.000,142,142,142,12.846,6.704
51,0.000,122,122,122,11.952,6.690
52,0.000,134,134,134,12.676,4.718
53,0.000,94,94,94,10.321,3.640
54,0.000,88,88,88,9.768,3.101
55,0.000,100,100,100,9.442,3.087
56,0.000,122,122,122,9.257,3.328
57,0.000,132,132,132,9.555,3.669
58,0.000,158,158,158,9.186,3.938
59,0.000,96,96,96,9.697,4.335
60,0.000,162,162,162,9.669,4.888
61,0.000,156,156,156,9.073,4.208
62,0.000,0,0,0,8.888,4.732
63,0.000,54,54,54,8.449,4.463
64,0.000,156,156,156,8.349,3.881
65,0.000,136,136,136,7.839,3.654
66,0.000,168,168,168,7.087,4.307
67,0.000,142,142,142,7.186,4.874
68,0.000,132,132,132,7.399,5.924
69,0.000,148,148,148,8.137,5.697
70,0.000,150,150,150,8.406,6.250
71,0.000,148,148,148,7.881,6.832
72,0.000,110,110,110,7.200,6.945
73,0.000,106,106,106,1.342,10.463
