 ,Area,Mean,Min,Max,X,Y
1,0.000,147,147,147,2.906,6.604
2,0.000,140,140,140,0.052,3.626
3,0.000,134,134,134,0.193,4.151
4,0.000,160,160,160,3.385,6.903
5,0.000,152,152,152,5.754,8.193
6,0.000,92,92,92,5.711,8.548
7,0.000,140,140,140,5.555,8.661
8,0.000,146,146,146,5.981,8.775
9,0.000,94,94,94,5.342,8.647
10,0.000,75,75,75,5.598,9.158
11,0.000,174,174,174,5.810,9.427
12,0.000,102,102,102,5.399,9.853
13,0.000,51,51,51,5.825,9.796
14,0.000,146,146,146,5.995,10.250
15,0.000,136,136,136,5.130,9.200
16,0.000,128,128,128,4.576,9.073
17,0.000,171,171,171,3.853,8.988
18,0.000,117,117,117,4.151,9.896
19,0.000,146,146,146,3.669,10.108
20,0.000,146,146,146,2.974,9.598
21,0.000,106,106,106,1.839,9.286
22,0.000,134,134,134,0.661,8.775
23,0.000,131,131,131,0.165,9.385
24,0.000,213,213,213,0.690,9.981
25,0.000,72,72,72,1.243,10.562
26,0.000,167,167,167,2.718,7.427
27,0.000,94,94,94,2.477,7.527
28,0.000,144,144,144,9.952,5.115
29,0.000,149,149,149,11.583,8.208
30,0.000,119,119,119,13.399,7.087
31,0.000,122,122,122,11.144,3.697
32,0.000,55,55,55,11.427,2.690
33,0.000,141,141,141,12.165,2.349
34,0.000,155,155,155,12.435,3.598
35,0.000,138,138,138,12.846,2.945
36,0.000,66,66,66,13.243,3.328
37,0.000,94,94,94,13.016,2.420
38,0.000,82,82,82,12.917,1.328
39,0.000,139,139,139,12.335,1.073
40,0.000,53,53,53,12.463,1.583
41,0.000,138,138,138,10.179,1.101
42,0.000,110,110,110,10.420,0.591
43,0.000,108,108,108,10.690,0.349
44,0.000,157,157,157,9.598,0.023
45,0.000,82,82,82,10.903,0.193
46,0.000,205,205,205,13.952,0.591
47,0.000,121,121,121,14.420,0.023
48,0.000,130,130,130,11.640,-0.005
