 ,Area,Mean,Min,Max,X,Y
1,0.000,61,61,61,4.281,1.531
2,0.000,154,154,154,4.874,1.470
3,0.000,94,94,94,6.066,1.825
4,0.000,114,114,114,3.541,2.520
5,0.000,132,132,132,2.534,1.399
6,0.000,117,117,117,1.101,-0.005
7,0.000,118,118,118,2.817,4.080
8,0.000,111,111,111,6.321,9.867
9,0.000,126,126,126,6.208,10.747
10,0.000,159,159,159,13.300,8.591
11,0.000,142,142,142,12.775,9.130
12,0.000,130,130,130,12.307,8.846
13,0.000,111,111,111,11.881,8.633
14,0.000,104,104,104,11.725,8.903
15,0.000,80,80,80,11.044,8.023
16,0.000,117,117,117,10.704,8.321
17,0.000,53,53,53,12.576,10.619
18,0.000,81,81,81,12.293,10.505
19,0.000,115,115,115,12.250,10.236
20,0.000,92,92,92,12.165,9.938
21,0.000,107,107,107,12.562,9.640
22,0.000,133,133,133,13.158,9.683
23,0.000,157,157,157,12.945,10.222
24,0.000,53,53,53,11.768,9.569
25,0.000,64,64,64,11.413,10.066
26,0.000,126,126,126,11.640,10.406
27,0.000,140,140,140,10.832,10.747
28,0.000,83,83,83,13.101,5.186
29,0.000,117,117,117,13.158,4.108
30,0.000,166,166,166,12.732,4.236
31,0.000,169,169,169,12.236,3.995
32,0.000,64,64,64,11.569,4.037
33,0.000,112,112,112,12.236,4.817
34,0.000,99,99,99,9.981,4.789
35,0.000,79,79,79,7.442,3.896
36,0.000,120,120,120,11.158,1.711
37,0.000,113,113,113,11.924,0.293
