 ,Area,Mean,Min,Max,X,Y
1,0.000,142,142,142,1.062,1.729
2,0.000,60,60,60,0.931,2.193
3,0.000,114,114,114,1.612,2.037
4,0.000,134,134,134,2.321,2.293
5,0.000,86,86,86,2.179,2.690
6,0.000,84,84,84,2.732,2.165
7,0.000,120,120,120,2.477,1.683
8,0.000,142,142,142,3.442,1.995
9,0.000,110,110,110,3.286,2.364
10,0.000,70,70,70,3.725,2.690
11,0.000,116,116,116,3.456,3.186
12,0.000,120,120,120,2.917,3.328
13,0.000,78,78,78,2.222,3.130
14,0.000,94,94,94,1.810,3.328
15,0.000,130,130,130,2.435,3.896
16,0.000,136,136,136,2.775,6.378
17,0.000,142,142,142,3.073,7.371
18,0.000,102,102,102,0.193,8.817
19,0.000,142,142,142,6.364,8.236
20,0.000,126,126,126,6.236,8.931
21,0.000,17,17,17,6.605,9.569
22,0.000,150,150,150,7.158,9.314
23,0.000,132,132,132,6.988,8.931
24,0.000,112,112,112,12.676,8.335
25,0.000,191,191,191,12.364,7.739
26,0.000,108,108,108,12.009,8.094
27,0.000,126,126,126,12.066,8.888
28,0.000,136,136,136,12.080,10.505
29,0.000,176,176,176,12.747,10.647
30,0.000,136,136,136,11.200,10.647
31,0.000,122,122,122,14.264,4.761
32,0.000,140,140,140,14.250,4.548
33,0.000,116,116,116,14.449,4.151
34,0.000,168,168,168,14.193,3.739
35,0.000,94,94,94,13.966,3.725
36,0.000,122,122,122,13.569,3.612
37,0.000,148,148,148,13.456,4.009
38,0.000,78,78,78,13.087,3.910
39,0.000,96,96,96,13.030,4.392
40,0.000,75,75,75,13.626,2.988
41,0.000,140,140,140,12.846,2.803
42,0.000,110,110,110,13.172,2.364
43,0.000,116,116,116,12.789,2.208
44,0.000,110,110,110,13.087,1.626
45,0.000,21,21,21,13.910,2.108
46,0.000,118,118,118,14.080,2.988
47,0.000,126,126,126,14.520,2.647
48,0.000,126,126,126,13.626,1.484
49,0.000,70,70,70,14.066,1.172
50,0.000,126,126,126,14.108,0.477
51,0.000,116,116,116,14.548,0.988
