 ,Area,Mean,Min,Max,X,Y
1,0.000,146,146,146,0.406,0.750
2,0.000,156,156,156,0.321,0.548
3,0.000,57,57,57,0.335,1.342
4,0.000,106,106,106,1.683,2.704
5,0.000,154,154,154,1.271,4.690
6,0.000,66,66,66,1.839,4.860
7,0.000,140,140,140,0.860,5.356
8,0.000,43,43,43,1.981,5.442
9,0.000,5,5,5,2.349,5.342
10,0.000,126,126,126,2.165,6.449
11,0.000,172,172,172,1.470,6.293
12,0.000,0,0,0,0.860,7.200
13,0.000,10,10,10,1.896,7.427
14,0.000,181,181,181,1.754,8.349
15,0.000,130,130,130,2.307,8.349
16,0.000,114,114,114,2.945,8.122
17,0.000,148,148,148,0.193,9.002
18,0.000,102,102,102,1.328,9.782
19,0.000,58,58,58,1.725,10.052
20,0.000,94,94,94,2.122,10.052
21,0.000,84,84,84,2.945,9.796
22,0.000,21,21,21,2.775,10.066
23,0.000,140,140,140,3.640,10.676
24,0.000,170,170,170,4.307,10.661
25,0.000,33,33,33,3.839,9.328
26,0.000,37,37,37,4.122,8.080
27,0.000,45,45,45,4.477,7.867
28,0.000,166,166,166,5.215,7.555
29,0.000,254,254,254,5.413,9.342
30,0.000,118,118,118,5.938,10.264
31,0.000,122,122,122,5.739,10.803
32,0.000,255,255,255,7.385,8.747
33,0.000,152,152,152,8.122,9.626
34,0.000,190,190,190,8.633,9.200
35,0.000,37,37,37,8.945,9.342
36,0.000,110,110,110,7.683,8.534
37,0.000,245,245,245,7.867,8.165
38,0.000,53,53,53,7.044,8.236
39,0.000,224,224,224,7.825,7.456
40,0.000,19,19,19,8.052,6.661
41,0.000,0,0,0,7.229,6.335
42,0.000,96,96,96,7.158,5.683
43,0.000,124,124,124,6.747,5.385
44,0.000,70,70,70,6.307,5.229
45,0.000,110,110,110,6.321,4.832
46,0.000,174,174,174,8.023,5.683
47,0.000,37,37,37,7.825,4.463
48,0.000,59,59,59,8.661,5.896
49,0.000,178,178,178,8.874,5.243
50,0.000,174,174,174,9.215,5.810
51,0.000,45,45,45,9.484,8.264
52,0.000,138,138,138,10.378,7.853
53,0.000,180,180,180,2.747,0.903
54,0.000,0,0,0,3.555,0.406
55,0.000,213,213,213,4.576,0.023
56,0.000,166,166,166,5.385,0.151
57,0.000,126,126,126,4.420,1.654
58,0.000,48,48,48,5.513,1.286
59,0.000,98,98,98,5.144,1.839
60,0.000,158,158,158,5.300,2.718
61,0.000,178,178,178,4.959,2.647
62,0.000,100,100,100,4.676,2.789
63,0.000,114,114,114,4.293,2.747
64,0.000,204,204,204,4.122,3.002
65,0.000,241,241,241,3.442,2.903
66,0.000,0,0,0,5.739,3.115
67,0.000,176,176,176,6.165,2.349
68,0.000,106,106,106,6.009,1.583
69,0.000,88,88,88,6.832,1.215
70,0.000,124,124,124,7.342,0.959
71,0.000,160,160,160,7.087,0.208
72,0.000,54,54,54,7.215,1.683
73,0.000,64,64,64,8.066,1.768
74,0.000,25,25,25,7.768,2.747
75,0.000,92,92,92,7.371,2.988
76,0.000,156,156,156,7.640,3.115
77,0.000,86,86,86,9.115,2.704
78,0.000,57,57,57,9.527,1.782
79,0.000,37,37,37,9.810,0.945
80,0.000,0,0,0,10.179,1.697
81,0.000,160,160,160,12.349,1.456
82,0.000,29,29,29,11.456,2.080
83,0.000,168,168,168,10.449,2.605
84,0.000,88,88,88,10.931,2.775
85,0.000,35,35,35,11.115,3.513
86,0.000,152,152,152,13.314,1.541
87,0.000,104,104,104,14.264,0.860
88,0.000,170,170,170,14.108,1.130
89,0.000,80,80,80,14.364,1.456
90,0.000,43,43,43,14.278,1.711
91,0.000,185,185,185,13.910,2.661
92,0.000,206,206,206,14.534,3.867
93,0.000,255,255,255,14.151,4.151
94,0.000,118,118,118,13.413,4.605
95,0.000,54,54,54,14.080,5.073
96,0.000,168,168,168,14.562,6.704
97,0.000,174,174,174,13.669,9.598
98,0.000,112,112,112,11.825,9.981
99,0.000,128,128,128,11.910,10.364
100,0.000,104,104,104,12.193,8.505
101,0.000,5,5,5,11.427,8.009
102,0.000,235,235,235,11.328,7.314
103,0.000,184,184,184,10.690,5.896
104,0.000,72,72,72,11.442,5.881
105,0.000,182,182,182,9.442,4.761
106,0.000,0,0,0,10.562,4.151
