,Weight,DDMC,Average,Zero,PCA
0,0.0,10.944953285535973,11.363116636309973,11.899085612322247,10.893009329570111
1,50.0,10.957933272414108,11.363116636309973,11.899085612322247,10.893009329570111
2,100.0,10.99076164191757,11.363116636309973,11.899085612322247,10.893009329570111
3,250.0,11.113762477431044,11.363116636309973,11.899085612322247,10.893009329570111
4,500.0,11.177279669104509,11.363116636309973,11.899085612322247,10.893009329570111
5,750.0,11.294274019217765,11.363116636309973,11.899085612322247,10.893009329570111
6,1000.0,11.321012940507897,11.363116636309973,11.899085612322247,10.893009329570111
7,1000000.0,11.357355382813466,11.363116636309973,11.899085612322247,10.893009329570111
