,Weight,DDMC,Average,Zero,PCA
0,0.0,10.987561287179936,11.347269840862078,11.889655151892592,10.88007587059179
1,50.0,10.997677214668977,11.347269840862078,11.889655151892592,10.88007587059179
2,100.0,11.033564275995161,11.347269840862078,11.889655151892592,10.88007587059179
3,250.0,11.142632094485734,11.347269840862078,11.889655151892592,10.88007587059179
4,500.0,11.212210855005798,11.347269840862078,11.889655151892592,10.88007587059179
5,750.0,11.30862486112037,11.347269840862078,11.889655151892592,10.88007587059179
6,1000.0,11.318511919989058,11.347269840862078,11.889655151892592,10.88007587059179
7,1000000.0,11.342718843767985,11.347269840862078,11.889655151892592,10.88007587059179
