 ,Area,Mean,Min,Max,X,Y
1,0.000,88,88,88,0.521,0.333
2,0.000,128,128,128,0.860,0.108
3,0.000,60,60,60,2.449,0.264
4,0.000,135,135,135,0.974,2.420
5,0.000,112,112,112,0.080,2.959
6,0.000,113,113,113,0.278,3.981
7,0.000,136,136,136,0.732,4.293
8,0.000,102,102,102,1.413,4.420
9,0.000,93,93,93,2.747,3.371
10,0.000,97,97,97,1.825,0.023
11,0.000,81,81,81,1.924,5.073
12,0.000,82,82,82,2.591,6.037
13,0.000,97,97,97,2.165,7.144
14,0.000,108,108,108,0.293,5.640
15,0.000,79,79,79,1.172,8.520
16,0.000,59,59,59,0.775,8.917
17,0.000,186,186,186,1.583,9.200
18,0.000,84,84,84,1.200,9.796
19,0.000,56,56,56,0.761,9.896
20,0.000,131,131,131,0.208,10.378
21,0.000,134,134,134,3.016,7.881
22,0.000,26,26,26,3.555,7.569
23,0.000,115,115,115,3.257,7.172
24,0.000,106,106,106,3.427,6.520
25,0.000,105,105,105,3.243,5.200
26,0.000,140,140,140,3.924,4.988
27,0.000,39,39,39,4.661,4.562
28,0.000,158,158,158,4.988,5.286
29,0.000,60,60,60,5.413,5.839
30,0.000,124,124,124,4.633,5.924
31,0.000,93,93,93,4.278,6.151
32,0.000,15,15,15,4.023,6.321
33,0.000,81,81,81,4.591,7.130
34,0.000,23,23,23,5.328,7.059
35,0.000,168,168,168,6.208,6.378
36,0.000,106,106,106,7.130,5.683
37,0.000,45,45,45,7.669,5.300
38,0.000,246,246,246,6.775,4.349
39,0.000,125,125,125,6.052,4.832
40,0.000,94,94,94,7.200,6.832
41,0.000,154,154,154,7.754,6.335
42,0.000,81,81,81,8.179,6.817
43,0.000,128,128,128,8.108,7.853
44,0.000,158,158,158,7.669,8.236
45,0.000,108,108,108,7.101,8.151
46,0.000,171,171,171,7.101,7.782
47,0.000,189,189,189,6.477,7.640
48,0.000,68,68,68,6.364,7.144
49,0.000,163,163,163,9.371,9.754
50,0.000,79,79,79,9.683,9.853
51,0.000,122,122,122,9.470,10.052
52,0.000,210,210,210,9.342,10.321
53,0.000,161,161,161,8.321,10.690
54,0.000,101,101,101,10.137,10.435
55,0.000,126,126,126,10.661,8.633
56,0.000,10,10,10,9.995,9.200
57,0.000,53,53,53,13.158,10.420
58,0.000,106,106,106,12.789,10.789
59,0.000,80,80,80,14.264,10.718
60,0.000,182,182,182,13.683,10.789
61,0.000,146,146,146,13.555,10.009
62,0.000,153,153,153,13.456,9.413
63,0.000,144,144,144,13.413,9.115
64,0.000,98,98,98,14.037,8.477
65,0.000,123,123,123,13.839,8.264
66,0.000,47,47,47,12.903,8.576
67,0.000,122,122,122,12.661,9.555
68,0.000,145,145,145,12.151,9.101
69,0.000,117,117,117,11.527,8.832
70,0.000,156,156,156,11.995,7.981
71,0.000,172,172,172,11.583,7.484
72,0.000,108,108,108,13.144,7.300
73,0.000,99,99,99,13.371,6.917
74,0.000,122,122,122,9.073,2.023
75,0.000,146,146,146,9.810,2.988
76,0.000,104,104,104,10.534,2.690
77,0.000,26,26,26,10.278,1.796
78,0.000,135,135,135,10.108,1.243
79,0.000,134,134,134,9.966,0.718
80,0.000,137,137,137,11.981,1.286
81,0.000,35,35,35,12.222,2.718
82,0.000,137,137,137,11.385,3.087
83,0.000,120,120,120,13.442,2.094
84,0.000,171,171,171,13.881,3.385
85,0.000,150,150,150,13.598,4.406
86,0.000,152,152,152,11.796,4.846
87,0.000,101,101,101,14.335,4.732
88,0.000,115,115,115,14.619,5.186
89,0.000,143,143,143,14.562,6.066
90,0.000,140,140,140,14.562,3.484
91,0.000,140,140,140,14.236,2.817
