 ,Area,Mean,Min,Max,X,Y
1,0.000,154,154,154,0.146,0.021
2,0.000,46,46,46,0.411,0.953
3,0.000,84,84,84,0.384,2.953
4,0.000,19,19,19,0.786,3.648
5,0.000,1,1,1,0.689,5.634
6,0.000,76,76,76,0.856,7.036
7,0.000,167,167,167,3.814,7.898
8,0.000,150,150,150,3.898,9.009
9,0.000,93,93,93,4.398,8.759
10,0.000,3,3,3,4.273,9.189
11,0.000,19,19,19,4.759,8.953
12,0.000,48,48,48,5.620,7.731
13,0.000,76,76,76,6.814,7.703
14,0.000,41,41,41,7.286,9.398
15,0.000,137,137,137,8.773,6.856
16,0.000,98,98,98,8.425,6.967
17,0.000,135,135,135,8.175,6.661
18,0.000,190,190,190,8.286,6.425
19,0.000,141,141,141,6.342,6.175
20,0.000,140,140,140,2.911,5.620
21,0.000,94,94,94,3.120,4.884
22,0.000,166,166,166,3.245,4.398
23,0.000,183,183,183,4.161,4.106
24,0.000,136,136,136,4.384,3.648
25,0.000,146,146,146,4.050,3.509
26,0.000,100,100,100,3.856,3.300
27,0.000,119,119,119,3.273,3.661
28,0.000,98,98,98,2.550,2.314
29,0.000,77,77,77,1.161,1.578
30,0.000,119,119,119,3.161,0.828
31,0.000,230,230,230,2.745,1.606
32,0.000,147,147,147,5.050,1.384
33,0.000,25,25,25,7.398,0.703
34,0.000,28,28,28,7.745,1.148
35,0.000,135,135,135,7.009,2.134
36,0.000,2,2,2,6.953,2.425
37,0.000,193,193,193,5.981,2.675
38,0.000,43,43,43,6.481,2.981
39,0.000,156,156,156,8.648,2.953
40,0.000,174,174,174,8.398,3.425
41,0.000,156,156,156,12.786,6.092
42,0.000,1,1,1,11.550,2.106
43,0.000,94,94,94,12.467,1.106
44,0.000,41,41,41,13.036,1.592
45,0.000,64,64,64,13.759,1.911
46,0.000,116,116,116,13.120,2.620
47,0.000,145,145,145,12.273,2.495
48,0.000,1,1,1,12.203,3.328
49,0.000,152,152,152,12.328,3.814
50,0.000,103,103,103,14.009,3.481
51,0.000,213,213,213,13.439,4.898
52,0.000,110,110,110,14.300,4.884
53,0.000,109,109,109,14.342,5.620
54,0.000,98,98,98,14.592,6.953
