 ,Area,Mean,Min,Max,X,Y
1,0.000,122,122,122,3.344,0.021
2,0.000,146,146,146,3.189,0.356
3,0.000,106,106,106,2.411,0.675
4,0.000,124,124,124,3.689,1.523
5,0.000,88,88,88,4.009,1.661
6,0.000,116,116,116,2.384,1.884
7,0.000,130,130,130,1.995,1.884
8,0.000,189,189,189,2.648,2.370
9,0.000,99,99,99,3.856,2.411
10,0.000,2,2,2,3.717,2.509
11,0.000,124,124,124,3.745,2.828
12,0.000,122,122,122,4.606,2.550
13,0.000,103,103,103,4.009,3.620
14,0.000,34,34,34,3.550,3.134
15,0.000,107,107,107,3.398,3.411
16,0.000,96,96,96,3.023,3.120
17,0.000,94,94,94,2.398,2.689
18,0.000,175,175,175,1.148,3.439
19,0.000,101,101,101,0.217,3.273
20,0.000,135,135,135,0.356,4.509
21,0.000,124,124,124,0.884,4.967
22,0.000,66,66,66,1.425,5.717
23,0.000,89,89,89,2.578,4.509
24,0.000,220,220,220,2.967,4.161
25,0.000,153,153,153,2.967,3.717
26,0.000,204,204,204,2.536,3.064
27,0.000,86,86,86,1.939,3.175
28,0.000,150,150,150,1.606,2.745
29,0.000,101,101,101,5.023,3.217
30,0.000,109,109,109,5.273,3.731
31,0.000,54,54,54,5.106,4.064
32,0.000,134,134,134,4.564,4.134
33,0.000,21,21,21,4.231,4.314
34,0.000,165,165,165,3.842,4.370
35,0.000,58,58,58,4.245,4.786
36,0.000,177,177,177,5.925,4.398
37,0.000,106,106,106,5.884,4.786
38,0.000,18,18,18,2.911,5.148
39,0.000,110,110,110,5.981,2.106
40,0.000,83,83,83,4.550,6.898
41,0.000,90,90,90,3.620,7.606
42,0.000,74,74,74,2.981,7.786
43,0.000,147,147,147,2.439,7.925
44,0.000,144,144,144,1.925,7.259
45,0.000,113,113,113,1.842,8.759
46,0.000,137,137,137,1.800,9.370
47,0.000,79,79,79,1.231,9.717
48,0.000,69,69,69,0.259,9.453
49,0.000,185,185,185,0.398,9.078
50,0.000,103,103,103,2.217,10.231
51,0.000,117,117,117,4.300,10.342
52,0.000,112,112,112,5.092,10.398
53,0.000,90,90,90,6.203,10.231
54,0.000,112,112,112,5.578,8.786
55,0.000,166,166,166,5.328,8.648
56,0.000,161,161,161,5.536,7.120
57,0.000,231,231,231,6.661,6.675
58,0.000,44,44,44,7.189,7.300
59,0.000,62,62,62,7.425,6.800
60,0.000,114,114,114,5.786,5.634
61,0.000,143,143,143,8.578,6.509
62,0.000,108,108,108,7.286,3.161
63,0.000,98,98,98,7.300,2.328
64,0.000,158,158,158,8.203,1.203
65,0.000,108,108,108,8.689,1.786
66,0.000,0,0,0,10.231,0.259
67,0.000,74,74,74,9.703,0.092
68,0.000,93,93,93,9.745,0.384
69,0.000,100,100,100,9.981,0.467
70,0.000,53,53,53,9.967,2.314
71,0.000,41,41,41,9.328,3.314
72,0.000,156,156,156,13.231,0.967
73,0.000,122,122,122,11.328,2.050
74,0.000,44,44,44,10.995,3.009
75,0.000,242,242,242,13.425,1.703
76,0.000,160,160,160,13.286,2.425
77,0.000,206,206,206,14.036,2.606
78,0.000,125,125,125,12.786,2.606
79,0.000,156,156,156,11.745,3.634
80,0.000,56,56,56,11.828,4.245
81,0.000,164,164,164,11.870,4.759
82,0.000,2,2,2,10.953,4.189
83,0.000,145,145,145,12.731,3.842
84,0.000,183,183,183,13.148,3.967
85,0.000,174,174,174,13.203,4.328
86,0.000,97,97,97,13.564,5.050
87,0.000,107,107,107,14.189,5.273
88,0.000,46,46,46,14.550,5.828
89,0.000,142,142,142,14.273,6.134
90,0.000,162,162,162,14.536,6.911
91,0.000,51,51,51,14.036,6.648
92,0.000,95,95,95,13.523,6.161
93,0.000,42,42,42,11.245,5.898
94,0.000,117,117,117,9.731,4.731
95,0.000,149,149,149,9.759,5.606
96,0.000,117,117,117,9.564,5.661
97,0.000,98,98,98,10.203,5.842
98,0.000,48,48,48,9.967,6.439
99,0.000,149,149,149,9.648,7.023
100,0.000,186,186,186,10.259,7.231
101,0.000,107,107,107,9.411,7.620
102,0.000,143,143,143,9.231,8.564
103,0.000,124,124,124,8.009,9.231
104,0.000,117,117,117,7.839,9.825
105,0.000,129,129,129,8.278,10.463
106,0.000,0,0,0,8.761,10.633
107,0.000,213,213,213,8.874,10.250
108,0.000,98,98,98,9.215,10.122
109,0.000,13,13,13,9.626,9.527
110,0.000,10,10,10,10.278,9.342
111,0.000,92,92,92,10.307,8.250
112,0.000,134,134,134,10.505,10.293
113,0.000,125,125,125,10.335,10.477
114,0.000,164,164,164,11.158,10.633
115,0.000,79,79,79,11.498,10.463
116,0.000,78,78,78,11.966,9.825
117,0.000,109,109,109,12.789,10.307
118,0.000,41,41,41,13.839,10.491
119,0.000,207,207,207,13.300,8.931
120,0.000,122,122,122,13.896,8.817
121,0.000,171,171,171,12.066,8.236
122,0.000,53,53,53,12.052,8.591
123,0.000,153,153,153,11.300,8.449
124,0.000,78,78,78,12.052,7.569
125,0.000,142,142,142,12.903,7.541
126,0.000,96,96,96,13.513,7.768
127,0.000,179,179,179,13.896,7.427
128,0.000,182,182,182,14.037,7.725
129,0.000,56,56,56,14.364,8.009
130,0.000,130,130,130,12.761,6.534
131,0.000,1,1,1,7.796,10.803
