 ,Area,Mean,Min,Max,X,Y
1,0.000,118,118,118,1.500,2.594
2,0.000,97,97,97,0.888,2.789
3,0.000,65,65,65,1.243,3.101
4,0.000,131,131,131,1.073,3.413
5,0.000,134,134,134,0.236,3.144
6,0.000,39,39,39,-0.005,2.619
7,0.000,154,154,154,2.449,5.328
8,0.000,149,149,149,1.881,5.910
9,0.000,143,143,143,3.342,5.782
10,0.000,162,162,162,2.052,6.562
11,0.000,138,138,138,2.534,7.059
12,0.000,120,120,120,1.356,7.087
13,0.000,128,128,128,1.697,7.583
14,0.000,75,75,75,2.264,8.165
15,0.000,120,120,120,3.186,8.236
16,0.000,120,120,120,3.995,8.122
17,0.000,164,164,164,3.059,8.903
18,0.000,138,138,138,2.477,9.626
19,0.000,138,138,138,2.080,8.661
20,0.000,84,84,84,1.782,8.718
21,0.000,157,157,157,1.186,8.534
22,0.000,169,169,169,1.498,9.172
23,0.000,132,132,132,0.250,8.278
24,0.000,143,143,143,0.335,7.768
25,0.000,124,124,124,2.917,9.640
26,0.000,138,138,138,2.860,10.335
27,0.000,167,167,167,3.527,10.591
28,0.000,118,118,118,4.335,10.321
29,0.000,132,132,132,3.839,9.498
30,0.000,141,141,141,4.463,9.654
31,0.000,146,146,146,4.817,10.179
32,0.000,62,62,62,5.229,10.179
33,0.000,150,150,150,6.165,8.988
34,0.000,172,172,172,6.846,9.598
35,0.000,216,216,216,6.108,9.413
36,0.000,134,134,134,6.449,10.052
37,0.000,130,130,130,7.371,10.222
38,0.000,156,156,156,6.732,10.633
39,0.000,120,120,120,6.023,10.605
40,0.000,86,86,86,7.640,8.619
41,0.000,161,161,161,7.839,8.378
42,0.000,100,100,100,7.470,8.009
43,0.000,116,116,116,7.825,7.356
44,0.000,150,150,150,7.910,7.782
45,0.000,120,120,120,8.307,8.208
46,0.000,88,88,88,8.775,8.165
47,0.000,138,138,138,9.087,7.995
48,0.000,136,136,136,9.101,7.669
49,0.000,111,111,111,8.619,7.356
50,0.000,131,131,131,8.307,7.739
51,0.000,140,140,140,8.718,7.016
52,0.000,81,81,81,9.456,7.257
53,0.000,126,126,126,10.179,7.541
54,0.000,94,94,94,9.725,7.853
55,0.000,130,130,130,9.371,7.938
56,0.000,142,142,142,13.002,6.094
57,0.000,112,112,112,12.931,5.711
58,0.000,76,76,76,13.725,4.449
59,0.000,133,133,133,13.158,4.633
60,0.000,151,151,151,12.009,4.080
61,0.000,82,82,82,11.300,4.335
62,0.000,187,187,187,12.860,3.711
63,0.000,146,146,146,13.456,2.945
64,0.000,103,103,103,13.768,3.356
65,0.000,144,144,144,8.208,1.257
66,0.000,124,124,124,8.151,1.697
67,0.000,124,124,124,7.583,1.158
68,0.000,97,97,97,7.342,1.739
