 ,Area,Mean,Min,Max,X,Y
1,0.000,189,189,189,0.083,0.604
2,0.000,81,81,81,0.717,0.981
3,0.000,68,68,68,3.620,2.106
4,0.000,87,87,87,1.092,1.967
5,0.000,101,101,101,2.925,3.856
6,0.000,116,116,116,0.925,4.731
7,0.000,232,232,232,1.064,5.606
8,0.000,198,198,198,2.509,5.050
9,0.000,136,136,136,2.967,5.939
10,0.000,134,134,134,1.898,9.439
11,0.000,113,113,113,1.731,10.300
12,0.000,1,1,1,0.050,8.953
13,0.000,77,77,77,4.134,8.148
14,0.000,8,8,8,5.370,8.800
15,0.000,7,7,7,5.064,9.481
16,0.000,92,92,92,6.134,10.523
17,0.000,166,166,166,6.911,9.620
18,0.000,150,150,150,6.509,8.620
19,0.000,155,155,155,7.134,8.911
20,0.000,113,113,113,7.953,8.481
21,0.000,184,184,184,6.870,7.411
22,0.000,200,200,200,7.800,6.689
23,0.000,148,148,148,5.675,5.870
24,0.000,110,110,110,5.884,5.023
25,0.000,171,171,171,5.245,4.300
26,0.000,162,162,162,7.870,4.217
27,0.000,155,155,155,8.842,4.356
28,0.000,123,123,123,9.689,3.703
29,0.000,85,85,85,9.786,5.495
30,0.000,151,151,151,9.911,6.439
31,0.000,91,91,91,10.814,6.384
32,0.000,135,135,135,9.286,9.495
33,0.000,3,3,3,10.092,8.509
34,0.000,32,32,32,10.245,8.995
35,0.000,158,158,158,11.036,9.689
36,0.000,94,94,94,11.453,9.175
37,0.000,126,126,126,11.661,9.481
38,0.000,95,95,95,13.009,9.939
39,0.000,118,118,118,11.550,6.481
40,0.000,49,49,49,12.175,7.425
41,0.000,183,183,183,12.481,6.425
42,0.000,179,179,179,13.134,7.064
43,0.000,109,109,109,13.786,6.564
44,0.000,1,1,1,14.009,5.675
45,0.000,147,147,147,13.606,5.578
46,0.000,199,199,199,12.536,5.842
47,0.000,81,81,81,11.564,5.606
48,0.000,51,51,51,11.550,5.842
49,0.000,117,117,117,12.703,4.995
50,0.000,151,151,151,12.981,4.161
51,0.000,57,57,57,13.773,2.953
52,0.000,22,22,22,12.092,4.120
53,0.000,150,150,150,11.536,4.120
54,0.000,185,185,185,11.523,3.175
55,0.000,72,72,72,11.078,0.828
56,0.000,80,80,80,11.481,1.467
57,0.000,130,130,130,12.467,0.300
58,0.000,60,60,60,13.078,1.231
59,0.000,130,130,130,14.384,5.148
