 ,Area,Mean,Min,Max,X,Y
1,0.000,85,85,85,0.594,0.302
2,0.000,31,31,31,0.094,1.569
3,0.000,126,126,126,0.037,1.896
4,0.000,92,92,92,2.704,0.817
5,0.000,158,158,158,1.924,1.030
6,0.000,130,130,130,1.711,0.023
7,0.000,91,91,91,2.874,0.037
8,0.000,68,68,68,2.647,1.669
9,0.000,157,157,157,4.988,0.491
10,0.000,112,112,112,5.328,0.264
11,0.000,90,90,90,5.342,0.420
12,0.000,192,192,192,5.200,1.002
13,0.000,90,90,90,5.825,1.498
14,0.000,107,107,107,5.697,1.725
15,0.000,96,96,96,5.470,2.605
16,0.000,108,108,108,6.193,3.002
17,0.000,69,69,69,6.208,2.193
18,0.000,159,159,159,6.676,1.654
19,0.000,226,226,226,7.271,1.399
20,0.000,163,163,163,0.222,6.505
21,0.000,200,200,200,1.257,7.924
22,0.000,70,70,70,0.903,10.364
23,0.000,137,137,137,0.477,10.789
24,0.000,110,110,110,3.669,9.484
25,0.000,44,44,44,5.030,10.094
26,0.000,139,139,139,4.605,7.952
27,0.000,30,30,30,5.257,7.144
28,0.000,152,152,152,5.910,6.491
29,0.000,71,71,71,5.640,6.222
30,0.000,164,164,164,6.449,8.392
31,0.000,126,126,126,6.647,8.676
32,0.000,178,178,178,6.917,10.704
33,0.000,0,0,0,8.732,9.881
34,0.000,99,99,99,8.307,8.364
35,0.000,149,149,149,9.555,8.931
36,0.000,62,62,62,10.463,9.186
37,0.000,66,66,66,10.009,7.981
38,0.000,121,121,121,9.782,8.052
39,0.000,150,150,150,9.583,7.952
40,0.000,177,177,177,8.817,7.484
41,0.000,148,148,148,9.768,7.044
42,0.000,112,112,112,8.193,5.981
43,0.000,90,90,90,9.725,5.867
44,0.000,132,132,132,8.718,3.867
45,0.000,129,129,129,10.718,3.200
46,0.000,4,4,4,12.009,1.938
47,0.000,43,43,43,12.364,0.321
48,0.000,91,91,91,11.243,4.264
49,0.000,17,17,17,11.981,5.016
50,0.000,179,179,179,12.335,4.931
51,0.000,180,180,180,14.250,5.200
52,0.000,74,74,74,14.094,5.470
53,0.000,93,93,93,13.654,6.775
54,0.000,98,98,98,12.633,6.690
55,0.000,159,159,159,12.775,8.548
56,0.000,7,7,7,11.371,8.321
57,0.000,131,131,131,11.342,9.356
58,0.000,70,70,70,13.910,9.555
