 ,Area,Mean,Min,Max,X,Y
1,0.000,138,138,138,1.354,0.083
2,0.000,186,186,186,0.495,1.439
3,0.000,130,130,130,0.870,2.425
4,0.000,28,28,28,0.328,2.134
5,0.000,88,88,88,0.161,2.842
6,0.000,125,125,125,1.134,2.786
7,0.000,147,147,147,2.828,1.717
8,0.000,81,81,81,3.911,0.550
9,0.000,95,95,95,4.495,0.398
10,0.000,126,126,126,4.120,0.050
11,0.000,144,144,144,4.634,-0.005
12,0.000,131,131,131,4.425,0.759
13,0.000,56,56,56,4.564,1.925
14,0.000,76,76,76,1.648,4.245
15,0.000,18,18,18,0.953,4.759
16,0.000,39,39,39,2.689,5.884
17,0.000,89,89,89,2.245,6.342
18,0.000,37,37,37,2.106,7.981
19,0.000,55,55,55,3.398,9.495
20,0.000,132,132,132,3.536,10.314
21,0.000,61,61,61,2.217,10.398
22,0.000,148,148,148,2.349,10.803
23,0.000,176,176,176,1.569,9.654
24,0.000,237,237,237,2.435,9.314
25,0.000,88,88,88,1.896,9.314
26,0.000,126,126,126,1.754,8.732
27,0.000,85,85,85,1.328,9.286
28,0.000,1,1,1,1.002,9.541
29,0.000,100,100,100,1.002,8.732
30,0.000,134,134,134,0.378,8.718
31,0.000,196,196,196,0.137,8.222
32,0.000,147,147,147,0.576,9.314
33,0.000,104,104,104,0.349,9.640
34,0.000,104,104,104,0.335,10.378
35,0.000,45,45,45,5.654,9.044
36,0.000,167,167,167,5.342,8.505
37,0.000,185,185,185,5.413,7.739
38,0.000,158,158,158,7.470,8.477
39,0.000,76,76,76,6.974,8.520
40,0.000,135,135,135,6.605,7.711
41,0.000,116,116,116,6.817,6.605
42,0.000,139,139,139,7.342,5.910
43,0.000,86,86,86,6.449,6.208
44,0.000,49,49,49,5.640,5.796
45,0.000,169,169,169,5.172,5.215
46,0.000,92,92,92,6.321,5.314
47,0.000,135,135,135,8.321,3.158
48,0.000,153,153,153,7.782,3.413
49,0.000,164,164,164,7.513,2.945
50,0.000,140,140,140,7.796,2.378
51,0.000,107,107,107,8.293,2.747
52,0.000,115,115,115,8.520,2.449
53,0.000,142,142,142,9.044,2.690
54,0.000,193,193,193,9.059,3.243
55,0.000,122,122,122,10.066,3.044
56,0.000,104,104,104,9.924,4.364
57,0.000,98,98,98,9.867,4.974
58,0.000,143,143,143,9.385,4.605
59,0.000,128,128,128,8.974,3.995
60,0.000,177,177,177,9.371,3.768
61,0.000,41,41,41,8.676,3.626
62,0.000,151,151,151,8.108,4.037
63,0.000,130,130,130,7.470,3.654
64,0.000,78,78,78,7.399,3.938
65,0.000,79,79,79,7.385,4.392
66,0.000,94,94,94,7.413,4.718
67,0.000,155,155,155,7.938,4.704
68,0.000,45,45,45,8.661,5.484
69,0.000,158,158,158,9.016,5.442
70,0.000,142,142,142,9.186,5.810
71,0.000,109,109,109,9.725,6.278
72,0.000,144,144,144,9.073,4.661
73,0.000,133,133,133,8.732,4.690
74,0.000,85,85,85,8.420,4.505
75,0.000,104,104,104,11.030,5.413
76,0.000,105,105,105,12.392,3.938
77,0.000,136,136,136,10.846,1.356
78,0.000,117,117,117,10.491,1.044
79,0.000,147,147,147,10.250,1.300
80,0.000,66,66,66,9.910,0.903
81,0.000,111,111,111,9.654,1.257
82,0.000,104,104,104,10.520,1.768
83,0.000,39,39,39,10.080,1.683
84,0.000,92,92,92,13.981,9.130
85,0.000,110,110,110,13.087,8.520
86,0.000,124,124,124,12.676,7.754
87,0.000,108,108,108,11.725,8.548
88,0.000,136,136,136,11.470,8.094
89,0.000,113,113,113,10.633,8.974
90,0.000,92,92,92,9.130,9.513
91,0.000,95,95,95,9.711,9.640
92,0.000,177,177,177,10.619,9.938
93,0.000,125,125,125,10.463,10.520
94,0.000,131,131,131,12.009,10.449
95,0.000,162,162,162,12.817,10.293
96,0.000,115,115,115,12.122,9.626
97,0.000,108,108,108,13.030,9.640
