 ,Area,Mean,Min,Max,X,Y
1,0.000,152,152,152,1.260,0.625
2,0.000,76,76,76,1.592,-0.005
3,0.000,108,108,108,1.828,0.245
4,0.000,136,136,136,1.745,0.578
5,0.000,132,132,132,0.189,1.161
6,0.000,110,110,110,1.148,1.092
7,0.000,164,164,164,1.648,1.286
8,0.000,138,138,138,1.120,1.550
9,0.000,146,146,146,3.370,2.425
10,0.000,164,164,164,3.814,3.050
11,0.000,152,152,152,4.217,2.800
12,0.000,90,90,90,4.425,2.634
13,0.000,84,84,84,5.231,4.870
14,0.000,47,47,47,4.620,3.370
15,0.000,100,100,100,5.064,4.120
16,0.000,3,3,3,5.620,4.439
17,0.000,56,56,56,5.106,5.328
18,0.000,54,54,54,4.300,7.328
19,0.000,182,182,182,3.661,7.453
20,0.000,158,158,158,3.731,6.870
21,0.000,68,68,68,5.439,6.009
22,0.000,194,194,194,6.023,5.800
23,0.000,126,126,126,5.759,6.523
24,0.000,19,19,19,6.606,5.259
25,0.000,104,104,104,5.911,4.717
26,0.000,188,188,188,7.036,4.481
27,0.000,70,70,70,8.078,4.759
28,0.000,80,80,80,8.675,3.995
29,0.000,53,53,53,9.425,3.939
30,0.000,0,0,0,9.564,4.536
31,0.000,102,102,102,10.384,4.481
32,0.000,112,112,112,10.564,4.036
33,0.000,31,31,31,11.023,4.564
34,0.000,39,39,39,10.842,5.495
35,0.000,180,180,180,11.606,4.036
36,0.000,170,170,170,11.356,3.356
37,0.000,78,78,78,10.814,3.189
38,0.000,140,140,140,10.278,10.690
39,0.000,30,30,30,9.654,10.137
40,0.000,116,116,116,9.839,10.803
41,0.000,68,68,68,13.144,5.456
42,0.000,118,118,118,13.271,5.002
43,0.000,132,132,132,13.030,4.789
44,0.000,124,124,124,12.676,4.704
45,0.000,84,84,84,12.505,3.938
46,0.000,146,146,146,13.087,4.066
47,0.000,58,58,58,13.583,4.364
48,0.000,199,199,199,14.151,2.179
49,0.000,118,118,118,13.356,0.832
50,0.000,62,62,62,13.867,0.463
51,0.000,152,152,152,13.371,0.122
52,0.000,94,94,94,12.122,1.371
53,0.000,92,92,92,12.505,0.988
54,0.000,86,86,86,12.761,0.903
55,0.000,128,128,128,8.505,0.321
56,0.000,38,38,38,8.293,0.052
57,0.000,150,150,150,6.874,0.548
58,0.000,134,134,134,7.513,-0.005
