 ,Area,Mean,Min,Max,X,Y
1,0.000,154,154,154,3.271,4.000
2,0.000,55,55,55,1.953,4.578
3,0.000,132,132,132,7.273,2.384
4,0.000,173,173,173,6.842,1.953
5,0.000,21,21,21,6.953,1.564
6,0.000,33,33,33,6.495,1.786
7,0.000,13,13,13,6.328,0.745
8,0.000,128,128,128,6.661,0.175
9,0.000,75,75,75,9.257,10.534
10,0.000,84,84,84,13.598,8.874
11,0.000,132,132,132,13.044,8.208
12,0.000,62,62,62,13.470,7.768
13,0.000,161,161,161,10.250,8.094
14,0.000,79,79,79,9.825,7.215
15,0.000,142,142,142,9.881,6.619
16,0.000,144,144,144,10.591,6.094
17,0.000,104,104,104,11.683,5.938
18,0.000,151,151,151,10.548,5.725
19,0.000,132,132,132,11.243,5.186
20,0.000,106,106,106,12.165,5.101
21,0.000,83,83,83,11.555,4.718
22,0.000,81,81,81,10.250,5.413
23,0.000,55,55,55,10.676,4.676
24,0.000,60,60,60,9.796,4.676
25,0.000,98,98,98,10.122,4.179
26,0.000,44,44,44,10.562,3.626
27,0.000,73,73,73,11.200,3.030
28,0.000,19,19,19,10.307,2.817
29,0.000,97,97,97,11.782,2.137
30,0.000,156,156,156,11.825,3.101
31,0.000,154,154,154,14.477,5.172
32,0.000,193,193,193,13.286,4.832
33,0.000,105,105,105,13.612,4.335
34,0.000,177,177,177,13.399,3.981
35,0.000,127,127,127,13.555,3.654
36,0.000,116,116,116,13.328,3.229
37,0.000,125,125,125,13.839,3.030
38,0.000,178,178,178,14.335,2.846
39,0.000,122,122,122,14.562,3.371
40,0.000,95,95,95,13.896,2.534
41,0.000,121,121,121,13.768,2.321
