 ,Area,Mean,Min,Max,X,Y
1,0.000,150,150,150,2.833,8.146
2,0.000,120,120,120,2.411,8.703
3,0.000,134,134,134,1.814,8.231
4,0.000,65,65,65,1.842,7.509
5,0.000,40,40,40,1.800,6.925
6,0.000,104,104,104,1.648,6.467
7,0.000,1,1,1,1.439,6.314
8,0.000,89,89,89,1.078,6.467
9,0.000,1,1,1,1.370,6.898
10,0.000,180,180,180,0.870,7.453
11,0.000,130,130,130,0.648,7.759
12,0.000,35,35,35,0.481,8.106
13,0.000,129,129,129,6.773,9.064
14,0.000,129,129,129,6.550,9.231
15,0.000,105,105,105,6.745,9.648
16,0.000,71,71,71,10.420,-0.005
17,0.000,165,165,165,10.080,0.293
18,0.000,127,127,127,10.364,0.917
19,0.000,172,172,172,10.037,0.761
20,0.000,38,38,38,10.732,1.130
21,0.000,132,132,132,10.364,1.569
22,0.000,147,147,147,10.860,2.435
23,0.000,100,100,100,9.910,1.215
24,0.000,154,154,154,9.796,1.555
25,0.000,123,123,123,9.300,1.271
26,0.000,148,148,148,9.286,1.810
27,0.000,173,173,173,8.576,1.754
28,0.000,148,148,148,8.037,1.612
29,0.000,201,201,201,8.562,2.151
30,0.000,107,107,107,8.023,2.449
31,0.000,114,114,114,7.640,2.974
32,0.000,77,77,77,10.208,3.768
33,0.000,96,96,96,9.896,3.966
34,0.000,84,84,84,10.477,4.321
35,0.000,102,102,102,11.016,5.229
36,0.000,90,90,90,9.881,5.130
37,0.000,91,91,91,10.193,5.711
38,0.000,97,97,97,9.484,5.839
39,0.000,123,123,123,10.066,6.151
40,0.000,68,68,68,10.732,6.094
41,0.000,193,193,193,11.101,6.307
42,0.000,85,85,85,11.470,5.995
43,0.000,87,87,87,11.810,5.725
44,0.000,131,131,131,12.052,6.378
45,0.000,131,131,131,12.264,6.747
46,0.000,95,95,95,14.108,7.286
47,0.000,2,2,2,13.768,6.761
48,0.000,81,81,81,13.356,6.378
49,0.000,82,82,82,13.569,5.839
50,0.000,158,158,158,13.144,5.711
51,0.000,118,118,118,13.569,5.371
52,0.000,134,134,134,13.456,4.676
53,0.000,132,132,132,12.789,4.661
54,0.000,149,149,149,12.817,3.881
55,0.000,52,52,52,12.605,3.371
56,0.000,125,125,125,13.286,3.427
57,0.000,61,61,61,12.704,2.435
58,0.000,159,159,159,11.981,2.066
59,0.000,136,136,136,12.520,1.853
60,0.000,154,154,154,12.974,9.697
61,0.000,138,138,138,13.626,10.335
62,0.000,102,102,102,14.165,10.534
63,0.000,94,94,94,12.321,9.881
64,0.000,170,170,170,11.896,10.307
65,0.000,80,80,80,12.193,10.647
