 ,Area,Mean,Min,Max,X,Y
1,0.000,92,92,92,0.667,1.656
2,0.000,114,114,114,0.761,1.442
3,0.000,156,156,156,1.938,2.761
4,0.000,155,155,155,1.583,2.718
5,0.000,193,193,193,1.243,3.356
6,0.000,160,160,160,0.491,2.988
7,0.000,110,110,110,0.988,4.037
8,0.000,142,142,142,1.456,5.286
9,0.000,226,226,226,0.789,6.562
10,0.000,91,91,91,0.959,7.030
11,0.000,110,110,110,0.208,7.484
12,0.000,129,129,129,0.591,7.995
13,0.000,136,136,136,0.676,9.555
14,0.000,106,106,106,1.555,8.974
15,0.000,50,50,50,3.257,10.449
16,0.000,146,146,146,2.179,10.520
17,0.000,171,171,171,4.066,7.924
18,0.000,110,110,110,4.491,9.073
19,0.000,134,134,134,4.974,8.094
20,0.000,127,127,127,4.208,7.243
21,0.000,42,42,42,4.477,6.690
22,0.000,175,175,175,5.115,5.782
23,0.000,98,98,98,4.860,5.356
24,0.000,158,158,158,3.669,5.754
25,0.000,98,98,98,3.243,5.186
26,0.000,141,141,141,3.541,4.605
27,0.000,98,98,98,3.413,3.640
28,0.000,125,125,125,2.222,3.952
29,0.000,111,111,111,2.903,2.534
30,0.000,74,74,74,2.860,1.739
31,0.000,46,46,46,2.463,1.626
32,0.000,97,97,97,1.910,1.044
33,0.000,153,153,153,3.130,0.562
34,0.000,59,59,59,3.626,1.640
35,0.000,94,94,94,3.896,3.300
36,0.000,86,86,86,4.747,3.130
37,0.000,110,110,110,4.165,2.151
38,0.000,88,88,88,4.505,2.037
39,0.000,128,128,128,4.945,2.278
40,0.000,170,170,170,4.222,1.654
41,0.000,174,174,174,4.931,1.257
42,0.000,133,133,133,4.491,0.534
43,0.000,76,76,76,5.073,0.137
44,0.000,133,133,133,5.215,0.548
45,0.000,101,101,101,5.782,0.236
46,0.000,168,168,168,6.179,1.186
47,0.000,60,60,60,6.576,0.534
48,0.000,166,166,166,6.974,1.626
49,0.000,144,144,144,7.498,1.541
50,0.000,42,42,42,5.896,2.349
51,0.000,105,105,105,6.605,2.846
52,0.000,194,194,194,7.910,0.931
53,0.000,59,59,59,8.505,0.505
54,0.000,152,152,152,8.846,1.427
55,0.000,61,61,61,9.059,2.491
56,0.000,135,135,135,8.435,2.690
57,0.000,82,82,82,7.796,3.002
58,0.000,110,110,110,7.257,4.888
59,0.000,113,113,113,6.165,4.931
60,0.000,93,93,93,7.669,5.952
61,0.000,172,172,172,6.151,7.839
62,0.000,179,179,179,5.981,8.803
63,0.000,122,122,122,6.179,10.179
64,0.000,116,116,116,7.371,9.286
65,0.000,160,160,160,7.427,8.676
66,0.000,136,136,136,8.066,9.966
67,0.000,142,142,142,8.903,10.321
68,0.000,117,117,117,8.477,10.747
69,0.000,46,46,46,10.690,10.335
70,0.000,132,132,132,10.477,9.541
71,0.000,119,119,119,9.200,9.144
72,0.000,142,142,142,8.562,8.619
73,0.000,20,20,20,9.030,8.009
74,0.000,130,130,130,8.591,7.427
75,0.000,83,83,83,8.420,7.059
76,0.000,35,35,35,8.548,6.179
77,0.000,222,222,222,8.747,4.690
78,0.000,142,142,142,9.002,4.122
79,0.000,78,78,78,8.505,3.782
80,0.000,37,37,37,9.271,3.215
81,0.000,151,151,151,10.052,3.144
82,0.000,175,175,175,10.179,2.576
83,0.000,69,69,69,11.583,0.846
84,0.000,73,73,73,12.335,1.470
85,0.000,70,70,70,12.761,1.158
86,0.000,161,161,161,13.484,1.654
87,0.000,191,191,191,14.222,1.498
88,0.000,123,123,123,14.534,2.264
89,0.000,113,113,113,14.647,1.186
90,0.000,132,132,132,13.115,2.151
91,0.000,113,113,113,12.335,2.903
92,0.000,155,155,155,11.172,4.080
93,0.000,49,49,49,10.420,3.853
94,0.000,50,50,50,10.576,4.449
95,0.000,37,37,37,11.073,4.690
96,0.000,139,139,139,10.846,5.186
97,0.000,126,126,126,11.881,4.817
98,0.000,42,42,42,13.030,4.647
99,0.000,176,176,176,14.378,5.030
100,0.000,92,92,92,12.037,5.555
101,0.000,48,48,48,11.130,6.307
102,0.000,122,122,122,10.009,7.186
103,0.000,65,65,65,9.484,7.342
104,0.000,148,148,148,9.186,7.328
105,0.000,71,71,71,10.066,7.697
106,0.000,7,7,7,9.881,8.023
107,0.000,145,145,145,10.364,8.463
108,0.000,96,96,96,11.598,7.825
109,0.000,83,83,83,11.030,8.491
110,0.000,121,121,121,11.768,9.626
111,0.000,106,106,106,12.364,8.704
112,0.000,153,153,153,13.342,8.747
113,0.000,57,57,57,13.910,10.023
114,0.000,26,26,26,14.605,9.257
115,0.000,89,89,89,14.619,8.605
116,0.000,102,102,102,14.137,8.349
117,0.000,90,90,90,13.612,7.484
118,0.000,76,76,76,12.931,7.016
119,0.000,134,134,134,12.562,7.059
120,0.000,141,141,141,14.633,7.583
