 ,Area,Mean,Min,Max,X,Y
1,0.000,187,187,187,0.875,0.125
2,0.000,89,89,89,0.080,1.796
3,0.000,198,198,198,0.548,2.392
4,0.000,101,101,101,1.286,1.144
5,0.000,116,116,116,1.952,1.243
6,0.000,132,132,132,1.995,1.881
7,0.000,169,169,169,2.179,2.690
8,0.000,111,111,111,1.356,2.817
9,0.000,129,129,129,1.569,3.867
10,0.000,58,58,58,2.747,3.768
11,0.000,160,160,160,1.115,4.775
12,0.000,113,113,113,0.406,4.959
13,0.000,131,131,131,0.747,6.052
14,0.000,134,134,134,2.435,6.505
15,0.000,64,64,64,0.775,7.342
16,0.000,1,1,1,0.718,7.739
17,0.000,212,212,212,1.286,7.456
18,0.000,83,83,83,0.959,7.612
19,0.000,83,83,83,1.484,8.165
20,0.000,119,119,119,1.002,8.846
21,0.000,90,90,90,0.661,9.016
22,0.000,178,178,178,0.676,9.810
23,0.000,112,112,112,0.874,10.505
24,0.000,152,152,152,1.442,10.449
25,0.000,128,128,128,1.768,10.236
26,0.000,57,57,57,2.165,10.690
27,0.000,109,109,109,3.144,10.364
28,0.000,94,94,94,2.846,10.307
29,0.000,168,168,168,3.640,9.087
30,0.000,67,67,67,3.115,9.115
31,0.000,64,64,64,3.356,8.619
32,0.000,35,35,35,2.761,8.449
33,0.000,238,238,238,1.938,8.704
34,0.000,128,128,128,2.151,7.697
35,0.000,98,98,98,1.981,7.300
36,0.000,102,102,102,2.747,7.640
37,0.000,140,140,140,3.059,7.683
38,0.000,53,53,53,3.938,8.009
39,0.000,108,108,108,4.335,8.605
40,0.000,252,252,252,5.371,10.633
41,0.000,165,165,165,5.016,10.803
42,0.000,128,128,128,5.413,8.761
43,0.000,200,200,200,5.470,7.229
44,0.000,106,106,106,6.633,8.037
45,0.000,165,165,165,6.747,6.647
46,0.000,112,112,112,5.200,5.612
47,0.000,161,161,161,4.576,5.981
48,0.000,149,149,149,4.108,5.910
49,0.000,202,202,202,3.598,5.711
50,0.000,70,70,70,4.165,4.250
51,0.000,189,189,189,3.612,3.427
52,0.000,71,71,71,4.009,3.356
53,0.000,126,126,126,3.527,2.250
54,0.000,127,127,127,3.981,2.222
55,0.000,127,127,127,4.349,0.193
56,0.000,163,163,163,4.846,2.392
57,0.000,192,192,192,5.413,3.016
58,0.000,32,32,32,6.052,2.661
59,0.000,155,155,155,5.513,3.427
60,0.000,85,85,85,4.860,3.754
61,0.000,96,96,96,5.385,3.839
62,0.000,44,44,44,6.009,3.725
63,0.000,213,213,213,5.583,5.073
64,0.000,154,154,154,6.846,3.910
65,0.000,76,76,76,6.647,3.924
66,0.000,154,154,154,6.931,4.761
67,0.000,114,114,114,7.442,5.527
68,0.000,90,90,90,6.917,2.463
69,0.000,93,93,93,6.718,0.236
70,0.000,63,63,63,7.654,1.896
71,0.000,46,46,46,8.463,1.896
72,0.000,161,161,161,8.463,2.775
73,0.000,58,58,58,9.130,2.349
74,0.000,186,186,186,9.739,2.846
75,0.000,112,112,112,9.654,3.300
76,0.000,125,125,125,10.222,4.137
77,0.000,126,126,126,8.505,5.044
78,0.000,249,249,249,8.661,6.619
79,0.000,73,73,73,8.832,7.342
80,0.000,90,90,90,9.158,7.966
81,0.000,128,128,128,8.548,8.406
82,0.000,11,11,11,8.364,9.498
83,0.000,88,88,88,8.846,10.676
84,0.000,100,100,100,9.527,10.208
85,0.000,146,146,146,9.654,10.789
86,0.000,163,163,163,10.108,9.796
87,0.000,132,132,132,10.321,9.456
88,0.000,122,122,122,10.562,7.796
89,0.000,138,138,138,10.619,7.470
90,0.000,0,0,0,10.959,6.974
91,0.000,40,40,40,10.562,6.562
92,0.000,106,106,106,9.484,5.640
93,0.000,90,90,90,9.725,4.888
94,0.000,198,198,198,10.420,5.300
95,0.000,116,116,116,10.846,5.669
96,0.000,120,120,120,11.002,5.456
97,0.000,61,61,61,11.456,5.030
98,0.000,128,128,128,11.115,4.406
99,0.000,150,150,150,10.761,2.619
100,0.000,54,54,54,10.690,1.484
101,0.000,152,152,152,10.037,1.087
102,0.000,134,134,134,11.229,1.427
103,0.000,165,165,165,12.137,2.534
104,0.000,155,155,155,12.888,1.427
105,0.000,61,61,61,12.888,2.137
106,0.000,140,140,140,12.817,3.016
107,0.000,82,82,82,13.442,2.576
108,0.000,40,40,40,14.080,1.200
109,0.000,234,234,234,14.406,1.640
110,0.000,133,133,133,13.825,4.562
111,0.000,157,157,157,12.250,4.803
112,0.000,148,148,148,12.193,7.186
113,0.000,1,1,1,11.881,7.498
114,0.000,6,6,6,12.420,7.484
115,0.000,176,176,176,12.562,7.782
116,0.000,46,46,46,11.172,8.903
117,0.000,13,13,13,11.569,10.066
118,0.000,70,70,70,11.867,9.839
119,0.000,131,131,131,13.257,10.122
120,0.000,77,77,77,13.186,9.810
121,0.000,107,107,107,14.349,10.108
122,0.000,146,146,146,11.640,10.747
