 ,Area,Mean,Min,Max,X,Y
1,0.000,77,77,77,1.604,0.094
2,0.000,31,31,31,0.981,0.953
3,0.000,208,208,208,2.828,4.356
4,0.000,130,130,130,6.592,3.189
5,0.000,146,146,146,6.134,3.634
6,0.000,95,95,95,5.273,3.425
7,0.000,146,146,146,5.759,2.356
8,0.000,93,93,93,7.161,3.453
9,0.000,180,180,180,6.981,2.523
10,0.000,152,152,152,6.661,1.467
11,0.000,154,154,154,5.759,1.606
12,0.000,142,142,142,5.453,0.911
13,0.000,140,140,140,6.161,0.870
14,0.000,146,146,146,5.800,0.078
15,0.000,159,159,159,4.675,1.967
16,0.000,150,150,150,8.759,2.898
17,0.000,123,123,123,9.453,2.842
18,0.000,75,75,75,8.925,2.342
19,0.000,74,74,74,8.523,1.953
20,0.000,60,60,60,9.217,1.786
21,0.000,91,91,91,9.703,2.356
22,0.000,171,171,171,10.078,2.356
23,0.000,83,83,83,10.814,1.800
24,0.000,152,152,152,10.273,1.231
25,0.000,96,96,96,9.759,1.217
26,0.000,92,92,92,10.134,0.328
27,0.000,53,53,53,9.856,0.620
28,0.000,18,18,18,9.689,0.745
29,0.000,171,171,171,11.731,9.592
30,0.000,90,90,90,14.370,7.231
31,0.000,77,77,77,14.564,6.384
32,0.000,134,134,134,13.259,6.425
