 ,Area,Mean,Min,Max,X,Y
1,0.000,127,127,127,2.708,2.917
2,0.000,83,83,83,2.981,3.161
3,0.000,142,142,142,2.231,3.023
4,0.000,96,96,96,2.384,3.509
5,0.000,128,128,128,1.800,3.217
6,0.000,49,49,49,1.786,3.620
7,0.000,75,75,75,1.481,2.564
8,0.000,164,164,164,2.203,2.481
9,0.000,94,94,94,1.995,2.328
10,0.000,127,127,127,0.634,0.842
11,0.000,119,119,119,1.009,0.300
12,0.000,133,133,133,1.495,0.217
13,0.000,52,52,52,2.175,9.523
14,0.000,167,167,167,2.189,9.884
15,0.000,167,167,167,2.661,9.967
16,0.000,154,154,154,2.689,10.245
17,0.000,110,110,110,3.328,9.675
18,0.000,138,138,138,3.120,9.786
19,0.000,95,95,95,2.828,9.286
20,0.000,103,103,103,9.981,9.300
21,0.000,107,107,107,9.148,9.286
22,0.000,131,131,131,9.356,9.731
23,0.000,62,62,62,9.898,10.578
24,0.000,129,129,129,9.189,10.342
25,0.000,63,63,63,8.675,10.620
26,0.000,145,145,145,7.773,10.398
27,0.000,134,134,134,7.953,9.786
28,0.000,114,114,114,8.259,9.398
29,0.000,116,116,116,8.620,6.675
30,0.000,156,156,156,8.620,5.870
31,0.000,185,185,185,7.759,5.731
32,0.000,111,111,111,7.425,5.481
33,0.000,75,75,75,7.648,5.203
34,0.000,71,71,71,7.078,5.481
35,0.000,153,153,153,6.634,5.314
36,0.000,90,90,90,5.786,4.578
37,0.000,113,113,113,5.953,4.161
38,0.000,51,51,51,6.995,1.884
39,0.000,66,66,66,7.273,1.425
40,0.000,65,65,65,11.231,0.981
41,0.000,90,90,90,11.189,1.314
42,0.000,96,96,96,11.884,1.148
43,0.000,86,86,86,12.411,1.773
44,0.000,127,127,127,11.689,2.050
45,0.000,131,131,131,12.161,2.273
46,0.000,121,121,121,13.717,2.356
47,0.000,123,123,123,13.509,2.134
48,0.000,114,114,114,13.509,2.509
49,0.000,139,139,139,13.245,2.898
50,0.000,58,58,58,13.467,2.745
51,0.000,147,147,147,13.564,3.092
52,0.000,122,122,122,14.050,2.939
53,0.000,92,92,92,13.759,3.370
