 ,Area,Mean,Min,Max,X,Y
1,0.000,145,145,145,3.458,0.833
2,0.000,43,43,43,5.271,2.052
3,0.000,154,154,154,5.427,1.583
4,0.000,98,98,98,5.640,2.094
5,0.000,86,86,86,5.768,2.775
6,0.000,98,98,98,6.463,2.392
7,0.000,136,136,136,6.747,2.023
8,0.000,150,150,150,6.250,2.789
9,0.000,122,122,122,6.988,5.144
10,0.000,124,124,124,6.676,4.860
11,0.000,162,162,162,6.562,5.243
12,0.000,131,131,131,3.654,5.243
13,0.000,142,142,142,3.754,5.697
14,0.000,126,126,126,2.775,5.186
15,0.000,128,128,128,1.271,5.385
16,0.000,149,149,149,1.527,6.307
17,0.000,152,152,152,2.817,7.030
18,0.000,123,123,123,5.215,7.172
19,0.000,136,136,136,4.520,8.137
20,0.000,113,113,113,3.867,7.342
21,0.000,138,138,138,3.739,8.108
22,0.000,180,180,180,3.059,8.945
23,0.000,148,148,148,3.513,9.286
24,0.000,127,127,127,3.328,10.179
25,0.000,141,141,141,1.271,8.037
26,0.000,82,82,82,1.867,8.236
27,0.000,145,145,145,13.229,9.498
28,0.000,99,99,99,13.924,10.037
29,0.000,135,135,135,13.725,9.938
30,0.000,116,116,116,13.669,8.505
31,0.000,63,63,63,12.435,7.356
32,0.000,42,42,42,12.633,7.016
33,0.000,125,125,125,12.364,6.505
34,0.000,131,131,131,11.896,6.151
35,0.000,106,106,106,11.442,5.413
36,0.000,128,128,128,12.378,4.874
37,0.000,116,116,116,12.803,4.761
38,0.000,111,111,111,13.896,3.938
39,0.000,51,51,51,11.442,2.364
40,0.000,92,92,92,11.640,0.520
41,0.000,119,119,119,12.293,0.732
42,0.000,139,139,139,12.761,0.349
43,0.000,122,122,122,13.172,0.477
44,0.000,195,195,195,8.420,6.605
45,0.000,230,230,230,12.108,6.959
46,0.000,3,3,3,14.378,9.328
