 ,Area,Mean,Min,Max,X,Y
1,0.000,100,100,100,1.667,1.438
2,0.000,146,146,146,0.449,2.122
3,0.000,137,137,137,1.243,2.491
4,0.000,114,114,114,2.122,2.520
5,0.000,139,139,139,3.215,3.300
6,0.000,145,145,145,2.335,4.037
7,0.000,119,119,119,1.896,5.697
8,0.000,1,1,1,1.626,5.966
9,0.000,117,117,117,1.200,5.966
10,0.000,183,183,183,0.406,5.569
11,0.000,188,188,188,0.193,4.874
12,0.000,96,96,96,0.647,8.874
13,0.000,145,145,145,0.335,9.484
14,0.000,92,92,92,0.037,8.633
15,0.000,138,138,138,1.073,9.938
16,0.000,136,136,136,0.009,9.087
17,0.000,137,137,137,0.633,10.633
18,0.000,71,71,71,1.555,10.406
19,0.000,213,213,213,2.335,10.122
20,0.000,137,137,137,11.413,7.427
21,0.000,104,104,104,11.910,6.974
22,0.000,132,132,132,11.456,7.059
23,0.000,102,102,102,8.888,5.853
24,0.000,84,84,84,8.193,5.924
25,0.000,105,105,105,8.108,6.605
26,0.000,80,80,80,7.215,6.917
27,0.000,124,124,124,4.520,6.179
28,0.000,72,72,72,4.931,4.988
29,0.000,155,155,155,5.115,4.676
30,0.000,86,86,86,4.463,4.406
31,0.000,112,112,112,4.974,3.981
32,0.000,134,134,134,5.555,4.080
33,0.000,138,138,138,5.356,3.484
34,0.000,39,39,39,5.456,2.846
35,0.000,167,167,167,5.881,2.562
36,0.000,128,128,128,5.725,3.328
37,0.000,88,88,88,5.981,3.697
38,0.000,165,165,165,6.094,4.037
39,0.000,148,148,148,6.789,4.817
40,0.000,118,118,118,6.264,5.030
41,0.000,1,1,1,6.037,5.442
42,0.000,75,75,75,7.257,3.739
43,0.000,132,132,132,6.520,3.910
44,0.000,112,112,112,6.562,3.442
45,0.000,29,29,29,6.718,2.747
46,0.000,137,137,137,8.307,3.286
47,0.000,122,122,122,8.661,2.477
48,0.000,98,98,98,10.009,2.846
49,0.000,134,134,134,9.513,3.569
50,0.000,106,106,106,8.832,3.796
51,0.000,130,130,130,8.435,4.165
52,0.000,100,100,100,7.995,5.101
53,0.000,171,171,171,7.399,4.264
54,0.000,144,144,144,7.371,5.513
55,0.000,86,86,86,9.598,5.385
56,0.000,104,104,104,9.598,4.775
57,0.000,147,147,147,9.924,4.591
58,0.000,120,120,120,9.583,4.179
59,0.000,134,134,134,10.974,3.654
60,0.000,126,126,126,11.725,3.782
61,0.000,117,117,117,11.839,4.278
62,0.000,130,130,130,11.300,4.988
63,0.000,130,130,130,10.903,4.803
