 ,Area,Mean,Min,Max,X,Y
1,0.000,52,52,52,0.427,2.083
2,0.000,136,136,136,2.273,1.189
3,0.000,122,122,122,0.523,3.064
4,0.000,56,56,56,1.509,3.328
5,0.000,102,102,102,0.161,4.273
6,0.000,98,98,98,0.675,6.078
7,0.000,88,88,88,1.828,6.273
8,0.000,112,112,112,2.189,7.161
9,0.000,167,167,167,0.231,7.606
10,0.000,148,148,148,0.175,8.800
11,0.000,170,170,170,0.717,9.703
12,0.000,144,144,144,1.731,9.550
13,0.000,198,198,198,1.661,10.259
14,0.000,166,166,166,2.898,9.495
15,0.000,92,92,92,3.148,10.384
16,0.000,64,64,64,3.759,10.717
17,0.000,86,86,86,5.036,10.398
18,0.000,25,25,25,5.259,10.175
19,0.000,148,148,148,4.564,10.036
20,0.000,152,152,152,4.370,9.606
21,0.000,42,42,42,5.439,8.786
22,0.000,120,120,120,6.148,6.953
23,0.000,96,96,96,5.328,6.759
24,0.000,180,180,180,5.314,6.453
25,0.000,86,86,86,4.328,6.828
26,0.000,94,94,94,4.106,5.745
27,0.000,110,110,110,3.286,5.661
28,0.000,0,0,0,4.175,4.759
29,0.000,182,182,182,3.342,4.148
30,0.000,66,66,66,2.648,2.717
31,0.000,84,84,84,3.564,2.439
32,0.000,100,100,100,3.786,0.175
33,0.000,174,174,174,4.231,0.564
34,0.000,80,80,80,4.634,2.981
35,0.000,82,82,82,5.259,1.536
36,0.000,180,180,180,5.078,1.217
37,0.000,134,134,134,5.342,0.870
38,0.000,82,82,82,6.898,4.231
39,0.000,30,30,30,6.731,4.606
40,0.000,170,170,170,6.495,5.856
41,0.000,124,124,124,7.509,5.648
42,0.000,122,122,122,6.536,10.703
43,0.000,86,86,86,7.592,4.481
44,0.000,90,90,90,7.703,3.842
45,0.000,154,154,154,7.550,3.536
46,0.000,69,69,69,7.648,2.745
47,0.000,39,39,39,7.481,1.578
48,0.000,222,222,222,7.911,1.328
49,0.000,104,104,104,7.884,1.592
50,0.000,62,62,62,8.245,1.536
51,0.000,192,192,192,7.689,0.523
52,0.000,158,158,158,8.175,0.398
53,0.000,160,160,160,9.453,0.675
54,0.000,128,128,128,9.981,0.759
55,0.000,126,126,126,10.189,1.078
56,0.000,63,63,63,10.717,0.634
57,0.000,63,63,63,10.328,0.328
58,0.000,104,104,104,10.856,0.161
59,0.000,72,72,72,12.356,0.314
60,0.000,78,78,78,10.648,1.898
61,0.000,166,166,166,9.356,2.481
62,0.000,96,96,96,8.564,2.606
63,0.000,174,174,174,8.814,3.967
64,0.000,33,33,33,9.523,4.606
65,0.000,53,53,53,9.592,4.856
66,0.000,72,72,72,11.286,4.064
67,0.000,82,82,82,12.092,3.148
68,0.000,152,152,152,12.245,2.953
69,0.000,130,130,130,11.370,2.328
70,0.000,154,154,154,10.995,5.800
71,0.000,178,178,178,10.217,5.953
72,0.000,68,68,68,10.203,6.536
73,0.000,64,64,64,8.870,6.884
74,0.000,75,75,75,9.925,7.814
75,0.000,80,80,80,8.884,8.425
76,0.000,104,104,104,9.578,8.842
77,0.000,144,144,144,8.939,9.217
78,0.000,98,98,98,8.745,10.370
79,0.000,45,45,45,10.342,8.634
80,0.000,120,120,120,11.411,7.286
81,0.000,198,198,198,10.870,7.550
82,0.000,110,110,110,10.648,6.300
83,0.000,132,132,132,11.634,6.800
84,0.000,54,54,54,12.064,7.689
85,0.000,74,74,74,12.189,8.314
86,0.000,136,136,136,12.786,8.550
87,0.000,96,96,96,13.495,7.217
88,0.000,80,80,80,13.064,6.439
89,0.000,118,118,118,11.814,6.175
90,0.000,126,126,126,13.870,4.898
91,0.000,130,130,130,14.286,5.009
92,0.000,124,124,124,14.495,5.578
93,0.000,122,122,122,14.134,6.967
94,0.000,100,100,100,14.536,7.106
95,0.000,106,106,106,14.189,3.578
96,0.000,132,132,132,14.509,0.953
