 ,Area,Mean,Min,Max,X,Y
1,0.000,88,88,88,3.385,0.438
2,0.000,173,173,173,3.689,0.203
3,0.000,166,166,166,4.050,1.411
4,0.000,22,22,22,5.536,1.259
5,0.000,45,45,45,1.467,1.856
6,0.000,46,46,46,1.495,2.648
7,0.000,103,103,103,0.592,2.717
8,0.000,153,153,153,0.439,2.356
9,0.000,155,155,155,0.189,0.203
10,0.000,94,94,94,0.842,4.550
11,0.000,168,168,168,1.189,5.425
12,0.000,114,114,114,2.592,7.009
13,0.000,93,93,93,2.078,7.856
14,0.000,92,92,92,2.411,8.120
15,0.000,138,138,138,2.009,7.064
16,0.000,99,99,99,1.273,8.203
17,0.000,184,184,184,0.911,8.467
18,0.000,115,115,115,0.689,8.273
19,0.000,100,100,100,1.773,10.384
20,0.000,122,122,122,1.810,10.137
21,0.000,71,71,71,2.704,10.023
22,0.000,241,241,241,3.739,9.286
23,0.000,145,145,145,4.023,9.910
24,0.000,2,2,2,4.208,9.697
25,0.000,91,91,91,4.988,9.356
26,0.000,122,122,122,5.470,9.030
27,0.000,143,143,143,4.122,8.718
28,0.000,57,57,57,2.931,8.477
29,0.000,33,33,33,4.307,7.725
30,0.000,142,142,142,3.896,7.087
31,0.000,87,87,87,5.229,7.115
32,0.000,38,38,38,5.470,8.179
33,0.000,169,169,169,6.165,8.321
34,0.000,89,89,89,4.761,5.002
35,0.000,100,100,100,5.059,4.903
36,0.000,1,1,1,5.356,4.704
37,0.000,11,11,11,5.328,5.101
38,0.000,146,146,146,6.193,5.938
39,0.000,209,209,209,7.768,8.420
40,0.000,84,84,84,7.427,8.392
41,0.000,156,156,156,7.456,9.087
42,0.000,125,125,125,7.867,9.669
43,0.000,238,238,238,8.108,8.335
44,0.000,116,116,116,9.002,7.300
45,0.000,120,120,120,9.314,7.924
46,0.000,64,64,64,9.328,6.903
47,0.000,132,132,132,9.044,7.654
48,0.000,142,142,142,9.229,6.420
49,0.000,62,62,62,8.406,6.250
50,0.000,99,99,99,7.825,5.981
51,0.000,76,76,76,9.328,5.200
52,0.000,51,51,51,9.697,5.229
53,0.000,117,117,117,10.094,4.690
54,0.000,94,94,94,10.222,5.002
55,0.000,93,93,93,10.463,4.761
56,0.000,15,15,15,10.690,4.718
57,0.000,91,91,91,11.172,4.364
58,0.000,141,141,141,11.498,3.739
59,0.000,43,43,43,11.966,4.009
60,0.000,70,70,70,12.165,4.435
61,0.000,141,141,141,11.598,5.938
62,0.000,39,39,39,12.264,5.825
63,0.000,106,106,106,12.718,6.122
64,0.000,177,177,177,12.080,6.803
65,0.000,128,128,128,11.739,7.541
66,0.000,44,44,44,9.952,8.406
67,0.000,93,93,93,9.498,9.768
68,0.000,111,111,111,10.250,9.881
69,0.000,167,167,167,14.576,6.491
70,0.000,7,7,7,14.208,3.881
71,0.000,102,102,102,13.371,3.073
72,0.000,177,177,177,13.158,2.548
73,0.000,61,61,61,12.888,2.364
74,0.000,82,82,82,12.732,2.151
