 ,Area,Mean,Min,Max,X,Y
1,0.000,63,63,63,0.969,2.052
2,0.000,87,87,87,2.591,1.754
3,0.000,169,169,169,2.676,0.122
4,0.000,26,26,26,2.023,2.491
5,0.000,78,78,78,2.108,3.697
6,0.000,153,153,153,3.186,3.796
7,0.000,123,123,123,2.747,4.392
8,0.000,164,164,164,2.349,4.832
9,0.000,181,181,181,2.548,5.130
10,0.000,100,100,100,3.498,5.030
11,0.000,106,106,106,4.335,5.669
12,0.000,116,116,116,3.739,5.924
13,0.000,153,153,153,2.647,5.669
14,0.000,147,147,147,2.435,6.307
15,0.000,68,68,68,2.661,6.846
16,0.000,129,129,129,1.782,6.591
17,0.000,166,166,166,1.229,6.633
18,0.000,179,179,179,0.605,7.981
19,0.000,124,124,124,0.959,7.456
20,0.000,49,49,49,0.037,8.208
21,0.000,68,68,68,1.342,8.349
22,0.000,154,154,154,1.385,9.413
23,0.000,55,55,55,2.009,9.612
24,0.000,208,208,208,2.208,9.427
25,0.000,68,68,68,2.633,9.853
26,0.000,138,138,138,2.378,9.130
27,0.000,90,90,90,3.356,9.853
28,0.000,130,130,130,3.839,9.286
29,0.000,160,160,160,3.130,9.229
30,0.000,102,102,102,2.931,8.704
31,0.000,163,163,163,3.924,8.704
32,0.000,114,114,114,2.520,8.789
33,0.000,105,105,105,2.676,8.364
34,0.000,74,74,74,3.385,7.853
35,0.000,86,86,86,2.378,7.456
36,0.000,157,157,157,4.945,6.505
37,0.000,139,139,139,4.477,6.917
38,0.000,94,94,94,3.427,6.264
39,0.000,153,153,153,3.541,6.732
40,0.000,65,65,65,5.158,7.612
41,0.000,123,123,123,5.271,7.002
42,0.000,156,156,156,5.002,9.186
43,0.000,133,133,133,4.548,9.257
44,0.000,163,163,163,5.711,9.286
45,0.000,148,148,148,6.066,8.917
46,0.000,251,251,251,6.576,9.442
47,0.000,131,131,131,6.647,7.952
48,0.000,32,32,32,6.023,4.775
49,0.000,131,131,131,7.073,4.633
50,0.000,84,84,84,6.520,3.470
51,0.000,94,94,94,5.739,3.583
52,0.000,23,23,23,6.406,2.491
53,0.000,109,109,109,5.356,2.789
54,0.000,84,84,84,4.435,2.250
55,0.000,92,92,92,4.108,2.874
56,0.000,105,105,105,5.470,1.669
57,0.000,127,127,127,5.867,1.541
58,0.000,91,91,91,6.676,1.527
59,0.000,124,124,124,6.321,1.030
60,0.000,100,100,100,5.910,1.030
61,0.000,63,63,63,7.654,0.690
62,0.000,130,130,130,6.208,0.208
63,0.000,42,42,42,9.541,3.002
64,0.000,152,152,152,8.931,3.966
65,0.000,142,142,142,8.094,4.817
66,0.000,106,106,106,9.598,4.676
67,0.000,131,131,131,9.995,4.165
68,0.000,132,132,132,10.066,3.654
69,0.000,118,118,118,10.534,4.151
70,0.000,119,119,119,10.534,5.541
71,0.000,72,72,72,10.349,5.981
72,0.000,77,77,77,11.569,5.910
73,0.000,94,94,94,9.952,6.576
74,0.000,138,138,138,9.924,7.016
75,0.000,130,130,130,8.392,7.952
76,0.000,47,47,47,9.030,8.747
77,0.000,100,100,100,10.165,7.796
78,0.000,71,71,71,9.739,9.059
79,0.000,152,152,152,8.846,10.364
80,0.000,139,139,139,10.491,9.910
81,0.000,140,140,140,10.449,10.690
82,0.000,127,127,127,12.803,10.477
83,0.000,52,52,52,12.193,10.690
84,0.000,129,129,129,13.839,10.747
85,0.000,102,102,102,13.881,9.910
86,0.000,107,107,107,13.555,8.633
87,0.000,171,171,171,14.293,8.009
88,0.000,47,47,47,13.626,7.470
89,0.000,150,150,150,13.087,7.654
90,0.000,161,161,161,12.974,6.860
91,0.000,97,97,97,13.725,6.945
92,0.000,142,142,142,14.151,7.073
93,0.000,69,69,69,14.619,7.442
94,0.000,61,61,61,12.307,4.874
95,0.000,149,149,149,13.200,5.030
96,0.000,138,138,138,12.704,4.435
97,0.000,104,104,104,12.747,3.981
98,0.000,136,136,136,12.392,3.427
99,0.000,123,123,123,13.328,3.697
100,0.000,141,141,141,13.839,3.583
101,0.000,222,222,222,13.768,4.264
102,0.000,31,31,31,14.420,4.690
103,0.000,91,91,91,14.477,3.314
104,0.000,119,119,119,14.477,2.591
105,0.000,125,125,125,13.583,2.151
106,0.000,159,159,159,12.747,1.924
107,0.000,132,132,132,12.392,2.321
