 ,Area,Mean,Min,Max,X,Y
1,0.000,146,146,146,0.354,4.979
2,0.000,116,116,116,0.661,5.342
3,0.000,122,122,122,0.231,6.384
4,0.000,144,144,144,2.094,8.264
5,0.000,191,191,191,1.555,8.151
6,0.000,186,186,186,1.229,8.704
7,0.000,37,37,37,2.108,8.817
8,0.000,139,139,139,1.286,9.186
9,0.000,170,170,170,1.498,9.484
10,0.000,100,100,100,1.782,9.413
11,0.000,142,142,142,1.328,9.910
12,0.000,149,149,149,2.349,10.052
13,0.000,98,98,98,3.158,10.179
14,0.000,162,162,162,3.200,10.747
15,0.000,128,128,128,4.591,9.924
16,0.000,118,118,118,6.378,6.690
17,0.000,134,134,134,5.683,6.250
18,0.000,23,23,23,5.186,6.236
19,0.000,148,148,148,5.229,5.470
20,0.000,98,98,98,5.470,4.959
21,0.000,83,83,83,5.853,5.314
22,0.000,134,134,134,5.002,4.775
23,0.000,151,151,151,4.505,4.974
24,0.000,116,116,116,4.491,3.683
25,0.000,55,55,55,4.208,3.739
26,0.000,108,108,108,7.598,0.052
27,0.000,88,88,88,7.966,0.534
28,0.000,21,21,21,8.974,0.576
29,0.000,91,91,91,9.328,0.222
30,0.000,108,108,108,8.959,-0.005
31,0.000,160,160,160,8.364,0.307
32,0.000,144,144,144,7.995,0.094
33,0.000,150,150,150,13.669,0.988
34,0.000,73,73,73,14.505,1.115
35,0.000,130,130,130,14.548,0.732
36,0.000,123,123,123,14.250,0.406
37,0.000,130,130,130,13.938,-0.005
38,0.000,98,98,98,13.896,0.747
