 ,Area,Mean,Min,Max,X,Y
1,0.000,18,18,18,0.354,0.844
2,0.000,153,153,153,0.523,1.356
3,0.000,141,141,141,0.481,1.717
4,0.000,49,49,49,0.467,3.023
5,0.000,145,145,145,0.634,5.773
6,0.000,69,69,69,2.342,5.300
7,0.000,119,119,119,1.814,6.495
8,0.000,137,137,137,2.523,6.453
9,0.000,184,184,184,0.773,7.356
10,0.000,134,134,134,0.509,8.050
11,0.000,148,148,148,1.078,8.689
12,0.000,193,193,193,1.398,8.703
13,0.000,83,83,83,1.064,9.481
14,0.000,2,2,2,2.959,8.775
15,0.000,217,217,217,2.066,8.080
16,0.000,14,14,14,3.172,7.810
17,0.000,47,47,47,3.654,5.484
18,0.000,105,105,105,3.442,5.640
19,0.000,123,123,123,3.896,3.910
20,0.000,91,91,91,4.278,3.966
21,0.000,113,113,113,2.619,2.406
22,0.000,111,111,111,3.399,2.293
23,0.000,250,250,250,3.442,1.853
24,0.000,34,34,34,2.108,0.704
25,0.000,50,50,50,3.002,0.633
26,0.000,198,198,198,2.718,0.250
27,0.000,100,100,100,3.612,0.931
28,0.000,114,114,114,4.193,0.094
29,0.000,116,116,116,5.924,4.619
30,0.000,148,148,148,5.924,8.491
31,0.000,92,92,92,6.264,8.250
32,0.000,96,96,96,6.449,8.307
33,0.000,138,138,138,6.449,10.633
34,0.000,206,206,206,7.654,10.605
35,0.000,76,76,76,8.605,9.910
36,0.000,83,83,83,9.356,8.335
37,0.000,51,51,51,9.002,8.605
38,0.000,123,123,123,10.108,9.101
39,0.000,22,22,22,1.484,10.747
40,0.000,1,1,1,0.080,10.179
41,0.000,1,1,1,6.874,5.314
42,0.000,69,69,69,8.406,6.151
43,0.000,156,156,156,8.278,6.520
44,0.000,79,79,79,9.640,6.066
45,0.000,31,31,31,9.555,7.257
46,0.000,134,134,134,8.137,4.052
47,0.000,94,94,94,8.349,2.704
48,0.000,58,58,58,7.399,2.633
49,0.000,101,101,101,6.605,1.853
50,0.000,114,114,114,5.896,0.108
51,0.000,111,111,111,7.442,0.193
52,0.000,59,59,59,7.626,1.186
53,0.000,72,72,72,8.647,0.435
54,0.000,43,43,43,8.335,0.619
55,0.000,226,226,226,8.477,1.371
56,0.000,158,158,158,8.988,1.555
57,0.000,225,225,225,9.130,1.825
58,0.000,185,185,185,9.867,4.037
59,0.000,75,75,75,10.222,4.548
60,0.000,150,150,150,10.661,3.853
61,0.000,69,69,69,12.477,2.420
62,0.000,60,60,60,11.598,1.073
63,0.000,32,32,32,12.037,0.278
64,0.000,142,142,142,12.690,0.278
65,0.000,131,131,131,13.314,1.654
66,0.000,65,65,65,14.278,2.236
67,0.000,53,53,53,13.442,3.427
68,0.000,175,175,175,13.981,3.952
69,0.000,114,114,114,14.591,3.286
70,0.000,55,55,55,14.151,0.917
71,0.000,100,100,100,14.576,0.449
72,0.000,90,90,90,13.739,0.534
73,0.000,139,139,139,13.867,0.917
74,0.000,139,139,139,12.817,6.732
75,0.000,148,148,148,11.541,7.243
76,0.000,0,0,0,14.236,7.356
