 ,Area,Mean,Min,Max,X,Y
1,0.000,51,51,51,1.698,0.375
2,0.000,21,21,21,3.796,1.371
3,0.000,96,96,96,0.392,2.222
4,0.000,109,109,109,0.080,1.782
5,0.000,88,88,88,1.541,2.491
6,0.000,214,214,214,0.931,3.130
7,0.000,160,160,160,1.286,3.215
8,0.000,41,41,41,2.250,3.867
9,0.000,107,107,107,1.966,3.825
10,0.000,147,147,147,1.527,4.208
11,0.000,148,148,148,1.186,4.732
12,0.000,159,159,159,0.860,4.066
13,0.000,70,70,70,0.520,4.534
14,0.000,181,181,181,0.676,8.151
15,0.000,125,125,125,0.037,7.711
16,0.000,134,134,134,0.023,8.945
17,0.000,72,72,72,0.931,10.009
18,0.000,129,129,129,1.427,9.966
19,0.000,169,169,169,1.825,10.520
20,0.000,67,67,67,3.158,7.583
21,0.000,130,130,130,3.385,8.193
22,0.000,107,107,107,3.938,7.725
23,0.000,153,153,153,4.491,7.938
24,0.000,146,146,146,4.661,8.321
25,0.000,161,161,161,3.810,8.463
26,0.000,130,130,130,4.307,8.505
27,0.000,114,114,114,4.832,8.860
28,0.000,152,152,152,4.548,9.130
29,0.000,91,91,91,4.817,9.782
30,0.000,67,67,67,4.974,10.250
31,0.000,142,142,142,4.208,10.335
32,0.000,90,90,90,5.995,9.470
33,0.000,114,114,114,5.626,9.002
34,0.000,183,183,183,6.052,8.605
35,0.000,128,128,128,6.931,6.591
36,0.000,122,122,122,7.527,6.860
37,0.000,64,64,64,7.158,7.271
38,0.000,85,85,85,8.080,7.385
39,0.000,159,159,159,9.938,4.661
40,0.000,84,84,84,10.009,4.137
41,0.000,125,125,125,10.832,4.080
42,0.000,138,138,138,10.803,3.456
43,0.000,145,145,145,11.825,3.073
44,0.000,126,126,126,11.754,2.562
45,0.000,103,103,103,12.349,3.385
46,0.000,155,155,155,12.307,4.832
47,0.000,103,103,103,11.484,4.576
48,0.000,170,170,170,10.775,4.803
49,0.000,112,112,112,14.364,5.016
50,0.000,112,112,112,14.647,5.158
51,0.000,90,90,90,13.569,7.186
52,0.000,171,171,171,12.988,7.030
53,0.000,138,138,138,13.527,7.739
54,0.000,100,100,100,13.257,7.981
