 ,Area,Mean,Min,Max,X,Y
1,0.000,45,45,45,0.354,7.656
2,0.000,86,86,86,0.931,8.676
3,0.000,87,87,87,0.534,9.300
4,0.000,132,132,132,0.023,9.144
5,0.000,160,160,160,2.080,9.342
6,0.000,39,39,39,2.931,9.356
7,0.000,92,92,92,2.690,9.030
8,0.000,140,140,140,2.718,8.122
9,0.000,155,155,155,3.796,8.278
10,0.000,127,127,127,3.598,8.661
11,0.000,136,136,136,3.186,8.860
12,0.000,112,112,112,2.647,8.619
13,0.000,25,25,25,3.059,8.491
14,0.000,124,124,124,4.179,5.498
15,0.000,34,34,34,5.229,5.101
16,0.000,96,96,96,3.215,0.988
17,0.000,158,158,158,3.669,0.520
18,0.000,133,133,133,3.938,0.264
19,0.000,71,71,71,4.307,0.023
20,0.000,233,233,233,3.158,0.009
21,0.000,158,158,158,7.371,2.108
22,0.000,110,110,110,8.236,2.761
23,0.000,128,128,128,8.349,2.208
24,0.000,1,1,1,8.037,0.761
25,0.000,122,122,122,8.931,0.676
26,0.000,79,79,79,9.555,0.023
27,0.000,69,69,69,9.640,0.349
28,0.000,115,115,115,9.342,1.144
29,0.000,115,115,115,9.881,1.115
30,0.000,98,98,98,9.669,2.349
31,0.000,126,126,126,10.165,2.945
32,0.000,118,118,118,10.250,2.406
33,0.000,109,109,109,10.378,2.094
34,0.000,155,155,155,11.144,1.881
35,0.000,113,113,113,11.484,1.782
36,0.000,51,51,51,11.470,0.803
37,0.000,182,182,182,12.023,0.619
38,0.000,110,110,110,12.548,0.888
39,0.000,161,161,161,11.938,3.200
40,0.000,78,78,78,11.583,3.399
41,0.000,167,167,167,11.810,4.349
42,0.000,173,173,173,11.158,5.470
43,0.000,106,106,106,10.137,10.534
44,0.000,136,136,136,12.917,10.335
45,0.000,67,67,67,13.115,10.009
46,0.000,173,173,173,12.817,9.669
47,0.000,84,84,84,13.172,8.789
48,0.000,52,52,52,13.853,5.215
49,0.000,4,4,4,12.945,3.966
50,0.000,132,132,132,14.477,2.945
51,0.000,66,66,66,13.612,2.789
52,0.000,147,147,147,14.151,2.264
53,0.000,6,6,6,14.647,1.654
54,0.000,135,135,135,13.626,0.874
55,0.000,151,151,151,14.236,0.364
