 ,Area,Mean,Min,Max,X,Y
1,0.000,94,94,94,1.417,4.521
2,0.000,44,44,44,3.825,3.002
3,0.000,98,98,98,2.903,4.264
4,0.000,105,105,105,3.356,5.385
5,0.000,36,36,36,2.236,6.052
6,0.000,115,115,115,1.059,6.094
7,0.000,46,46,46,0.633,5.555
8,0.000,164,164,164,0.860,8.647
9,0.000,169,169,169,0.378,9.569
10,0.000,87,87,87,1.356,10.052
11,0.000,112,112,112,0.066,8.562
12,0.000,239,239,239,5.853,10.236
13,0.000,153,153,153,5.711,10.534
14,0.000,69,69,69,5.385,10.576
15,0.000,37,37,37,8.874,9.456
16,0.000,115,115,115,9.498,9.186
17,0.000,139,139,139,8.959,8.775
18,0.000,148,148,148,8.945,7.839
19,0.000,108,108,108,9.413,7.229
20,0.000,116,116,116,9.867,7.101
21,0.000,122,122,122,7.910,4.066
22,0.000,120,120,120,11.498,7.669
23,0.000,123,123,123,10.676,9.115
24,0.000,78,78,78,10.222,9.541
25,0.000,142,142,142,12.137,9.768
26,0.000,135,135,135,13.640,8.931
27,0.000,151,151,151,13.952,7.867
28,0.000,145,145,145,13.229,8.349
29,0.000,159,159,159,12.817,8.690
30,0.000,68,68,68,13.200,9.328
31,0.000,244,244,244,12.704,9.527
32,0.000,150,150,150,12.037,9.271
33,0.000,152,152,152,11.612,8.789
34,0.000,124,124,124,12.066,8.179
35,0.000,79,79,79,12.619,9.073
36,0.000,78,78,78,13.470,1.839
37,0.000,15,15,15,13.484,1.101
38,0.000,130,130,130,14.633,1.669
39,0.000,39,39,39,12.520,1.427
40,0.000,64,64,64,13.016,1.725
41,0.000,64,64,64,12.874,2.151
42,0.000,123,123,123,12.633,3.725
