 ,Area,Mean,Min,Max,X,Y
1,0.000,134,134,134,9.271,0.667
2,0.000,128,128,128,9.739,0.009
3,0.000,78,78,78,0.576,0.222
4,0.000,101,101,101,1.413,0.066
5,0.000,110,110,110,1.059,1.739
6,0.000,154,154,154,1.938,1.697
7,0.000,78,78,78,1.044,2.278
8,0.000,76,76,76,0.307,2.690
9,0.000,148,148,148,3.541,2.222
10,0.000,120,120,120,3.555,3.286
11,0.000,114,114,114,3.966,3.867
12,0.000,104,104,104,4.576,3.498
13,0.000,122,122,122,2.406,2.789
14,0.000,153,153,153,2.817,3.200
15,0.000,48,48,48,2.605,3.527
16,0.000,77,77,77,2.420,3.697
17,0.000,124,124,124,2.803,3.981
18,0.000,87,87,87,3.470,4.037
19,0.000,166,166,166,3.087,5.399
20,0.000,113,113,113,2.661,5.172
21,0.000,119,119,119,2.392,4.874
22,0.000,187,187,187,3.158,6.023
23,0.000,132,132,132,3.612,6.406
24,0.000,148,148,148,4.349,6.137
25,0.000,106,106,106,4.548,6.520
26,0.000,128,128,128,4.094,6.718
27,0.000,42,42,42,4.576,7.059
28,0.000,135,135,135,4.080,7.243
29,0.000,114,114,114,4.349,7.541
30,0.000,110,110,110,5.158,6.562
31,0.000,192,192,192,5.654,6.122
32,0.000,214,214,214,6.222,5.130
33,0.000,171,171,171,8.718,7.016
34,0.000,157,157,157,13.356,10.406
35,0.000,231,231,231,12.520,10.392
36,0.000,120,120,120,12.023,10.208
37,0.000,154,154,154,14.392,3.711
38,0.000,84,84,84,5.683,8.775
39,0.000,159,159,159,5.243,8.747
40,0.000,4,4,4,4.548,8.151
41,0.000,114,114,114,3.966,8.420
42,0.000,117,117,117,3.073,7.796
43,0.000,91,91,91,2.874,8.463
44,0.000,138,138,138,2.335,7.995
45,0.000,162,162,162,1.413,8.108
46,0.000,148,148,148,1.342,6.732
47,0.000,172,172,172,1.016,6.066
48,0.000,126,126,126,1.697,9.271
49,0.000,116,116,116,0.931,9.569
50,0.000,187,187,187,0.605,9.924
51,0.000,117,117,117,0.037,10.605
52,0.000,162,162,162,0.179,9.243
53,0.000,54,54,54,0.208,8.122
54,0.000,169,169,169,0.037,7.456
55,0.000,108,108,108,0.009,6.959
56,0.000,129,129,129,0.023,1.144
