 ,Area,Mean,Min,Max,X,Y
1,0.000,114,114,114,0.135,0.646
2,0.000,143,143,143,0.264,1.286
3,0.000,153,153,153,0.193,2.094
4,0.000,36,36,36,1.498,1.399
5,0.000,93,93,93,1.215,0.817
6,0.000,112,112,112,0.959,1.569
7,0.000,131,131,131,2.307,1.654
8,0.000,42,42,42,2.037,2.406
9,0.000,172,172,172,2.917,2.208
10,0.000,74,74,74,2.718,2.661
11,0.000,104,104,104,2.874,3.286
12,0.000,112,112,112,3.101,4.080
13,0.000,79,79,79,1.399,4.435
14,0.000,116,116,116,1.697,5.200
15,0.000,105,105,105,0.732,8.775
16,0.000,145,145,145,1.087,9.044
17,0.000,81,81,81,1.286,9.427
18,0.000,136,136,136,0.874,10.023
19,0.000,98,98,98,0.747,9.257
20,0.000,165,165,165,0.392,9.356
21,0.000,124,124,124,0.321,9.782
22,0.000,58,58,58,4.534,10.293
23,0.000,85,85,85,5.782,9.796
24,0.000,157,157,157,5.484,7.583
25,0.000,174,174,174,5.243,7.243
26,0.000,154,154,154,5.186,5.881
27,0.000,46,46,46,5.725,6.534
28,0.000,86,86,86,6.108,6.945
29,0.000,192,192,192,6.364,7.498
30,0.000,40,40,40,6.817,6.321
31,0.000,126,126,126,6.066,4.974
32,0.000,177,177,177,5.371,5.059
33,0.000,138,138,138,5.101,3.881
34,0.000,161,161,161,5.952,3.782
35,0.000,139,139,139,4.676,3.073
36,0.000,140,140,140,5.271,1.938
37,0.000,166,166,166,6.293,1.002
38,0.000,100,100,100,5.513,0.576
39,0.000,158,158,158,4.945,0.208
40,0.000,92,92,92,5.385,0.009
41,0.000,164,164,164,4.562,0.605
42,0.000,146,146,146,3.768,0.122
43,0.000,126,126,126,3.200,0.435
44,0.000,125,125,125,7.328,3.243
45,0.000,33,33,33,7.598,4.307
46,0.000,203,203,203,7.158,4.179
47,0.000,113,113,113,9.158,7.896
48,0.000,50,50,50,8.832,8.278
49,0.000,116,116,116,8.605,8.066
50,0.000,104,104,104,8.009,7.867
51,0.000,118,118,118,7.725,8.208
52,0.000,78,78,78,12.066,9.598
53,0.000,129,129,129,12.661,8.307
54,0.000,147,147,147,13.073,6.903
55,0.000,54,54,54,13.739,6.108
56,0.000,173,173,173,14.435,8.122
57,0.000,127,127,127,14.137,7.598
58,0.000,151,151,151,13.484,3.059
59,0.000,4,4,4,13.087,3.399
60,0.000,89,89,89,12.846,2.888
61,0.000,99,99,99,13.881,2.108
62,0.000,132,132,132,14.406,3.115
63,0.000,130,130,130,14.137,2.378
64,0.000,48,48,48,14.505,2.137
