 ,Area,Mean,Min,Max,X,Y
1,0.000,21,21,21,2.927,0.854
2,0.000,46,46,46,3.467,0.273
3,0.000,136,136,136,3.425,0.634
4,0.000,112,112,112,2.939,1.425
5,0.000,38,38,38,3.661,1.453
6,0.000,87,87,87,4.092,1.245
7,0.000,144,144,144,6.120,1.564
8,0.000,76,76,76,5.911,1.898
9,0.000,66,66,66,6.995,3.078
10,0.000,138,138,138,6.134,3.509
11,0.000,72,72,72,4.467,2.911
12,0.000,96,96,96,4.939,2.661
13,0.000,115,115,115,11.439,0.217
14,0.000,118,118,118,4.161,3.759
15,0.000,140,140,140,4.550,3.703
16,0.000,87,87,87,4.370,3.939
17,0.000,126,126,126,4.995,4.370
18,0.000,93,93,93,5.203,3.967
19,0.000,125,125,125,4.995,3.620
20,0.000,105,105,105,4.745,3.231
21,0.000,62,62,62,0.064,4.023
22,0.000,128,128,128,0.731,4.689
23,0.000,154,154,154,0.523,4.981
24,0.000,57,57,57,1.300,4.925
25,0.000,161,161,161,1.620,5.356
26,0.000,170,170,170,1.120,5.481
27,0.000,109,109,109,0.273,5.356
28,0.000,94,94,94,0.286,5.773
29,0.000,107,107,107,0.036,6.356
30,0.000,122,122,122,0.689,6.536
31,0.000,43,43,43,0.814,6.009
32,0.000,138,138,138,1.356,5.870
33,0.000,128,128,128,2.134,5.870
34,0.000,126,126,126,1.648,6.148
35,0.000,142,142,142,2.328,6.564
36,0.000,160,160,160,1.523,6.634
37,0.000,131,131,131,1.217,7.009
38,0.000,164,164,164,0.467,7.856
39,0.000,68,68,68,0.106,7.106
40,0.000,118,118,118,0.356,9.661
41,0.000,98,98,98,3.120,5.898
42,0.000,141,141,141,3.300,5.314
43,0.000,105,105,105,3.898,6.231
44,0.000,35,35,35,4.384,5.898
45,0.000,144,144,144,4.745,5.592
46,0.000,60,60,60,5.036,6.036
47,0.000,49,49,49,5.328,6.481
48,0.000,113,113,113,4.620,6.398
49,0.000,6,6,6,4.342,6.967
50,0.000,28,28,28,4.411,7.842
51,0.000,74,74,74,5.648,7.703
52,0.000,64,64,64,6.314,7.689
53,0.000,84,84,84,5.953,8.370
54,0.000,129,129,129,5.606,8.786
55,0.000,151,151,151,5.898,9.064
56,0.000,179,179,179,5.814,9.523
57,0.000,70,70,70,6.425,9.675
58,0.000,134,134,134,6.453,9.161
59,0.000,148,148,148,6.689,8.675
60,0.000,37,37,37,7.064,8.328
61,0.000,96,96,96,6.578,8.134
62,0.000,148,148,148,7.411,7.898
63,0.000,183,183,183,7.467,9.134
64,0.000,83,83,83,7.481,8.592
65,0.000,80,80,80,7.995,8.620
66,0.000,64,64,64,8.745,8.620
67,0.000,84,84,84,8.050,8.259
68,0.000,176,176,176,7.856,7.745
69,0.000,109,109,109,7.523,7.231
70,0.000,195,195,195,6.981,7.175
71,0.000,125,125,125,7.231,6.328
72,0.000,110,110,110,7.842,6.592
73,0.000,78,78,78,8.481,6.773
74,0.000,191,191,191,8.939,7.925
75,0.000,106,106,106,8.731,7.509
76,0.000,151,151,151,8.967,6.717
77,0.000,113,113,113,8.634,6.092
78,0.000,68,68,68,8.148,5.995
79,0.000,86,86,86,8.578,5.328
80,0.000,154,154,154,8.273,5.050
81,0.000,70,70,70,8.800,5.009
82,0.000,135,135,135,9.203,5.286
83,0.000,156,156,156,14.411,7.481
84,0.000,124,124,124,13.856,7.175
85,0.000,100,100,100,12.800,4.870
86,0.000,109,109,109,11.689,4.911
87,0.000,153,153,153,12.036,4.245
88,0.000,122,122,122,12.495,4.370
89,0.000,104,104,104,12.800,4.120
90,0.000,136,136,136,13.120,3.981
91,0.000,96,96,96,12.467,3.800
92,0.000,120,120,120,11.745,3.870
93,0.000,139,139,139,11.481,4.120
94,0.000,130,130,130,11.078,4.009
95,0.000,132,132,132,10.300,3.411
96,0.000,162,162,162,10.425,2.745
97,0.000,90,90,90,10.703,2.120
98,0.000,143,143,143,10.509,1.648
99,0.000,73,73,73,11.078,1.578
100,0.000,156,156,156,11.398,1.509
101,0.000,193,193,193,10.800,1.495
102,0.000,159,159,159,10.842,1.800
103,0.000,96,96,96,11.439,2.731
104,0.000,132,132,132,10.856,2.509
105,0.000,63,63,63,11.134,2.898
106,0.000,160,160,160,11.370,3.217
107,0.000,128,128,128,10.842,3.356
