 ,Area,Mean,Min,Max,X,Y
1,0.000,152,152,152,1.031,0.323
2,0.000,65,65,65,2.562,0.406
3,0.000,129,129,129,4.718,1.314
4,0.000,122,122,122,4.122,1.612
5,0.000,159,159,159,3.896,1.725
6,0.000,47,47,47,2.676,1.527
7,0.000,167,167,167,1.938,1.115
8,0.000,135,135,135,2.463,1.938
9,0.000,132,132,132,2.208,2.349
10,0.000,74,74,74,1.825,2.633
11,0.000,130,130,130,1.626,1.796
12,0.000,118,118,118,1.172,2.392
13,0.000,170,170,170,0.888,1.598
14,0.000,91,91,91,1.257,1.044
15,0.000,144,144,144,0.647,0.988
16,0.000,81,81,81,0.477,0.817
17,0.000,73,73,73,0.037,0.647
18,0.000,164,164,164,0.789,2.888
19,0.000,151,151,151,1.853,3.569
20,0.000,140,140,140,1.286,3.115
21,0.000,151,151,151,4.463,9.513
22,0.000,166,166,166,4.619,10.122
23,0.000,132,132,132,5.101,9.442
24,0.000,114,114,114,6.576,7.158
25,0.000,117,117,117,7.527,6.605
26,0.000,140,140,140,8.094,7.427
27,0.000,137,137,137,13.541,8.009
28,0.000,90,90,90,13.583,4.888
29,0.000,155,155,155,13.342,5.271
30,0.000,121,121,121,13.768,5.200
31,0.000,75,75,75,13.924,5.470
32,0.000,111,111,111,11.697,4.704
33,0.000,99,99,99,11.569,4.264
34,0.000,140,140,140,10.860,4.732
35,0.000,158,158,158,10.491,5.513
36,0.000,77,77,77,11.016,5.413
37,0.000,102,102,102,11.002,5.087
38,0.000,118,118,118,11.413,5.399
39,0.000,97,97,97,11.144,5.839
40,0.000,140,140,140,9.725,4.548
41,0.000,124,124,124,8.761,4.817
42,0.000,96,96,96,8.903,4.591
43,0.000,144,144,144,9.186,4.293
44,0.000,150,150,150,8.817,4.023
45,0.000,254,254,254,8.959,3.513
46,0.000,136,136,136,9.328,3.711
47,0.000,88,88,88,9.796,3.881
48,0.000,27,27,27,12.576,1.938
49,0.000,120,120,120,12.974,1.654
50,0.000,79,79,79,13.158,1.030
51,0.000,125,125,125,13.640,0.704
52,0.000,65,65,65,14.009,1.073
53,0.000,92,92,92,13.739,1.498
54,0.000,116,116,116,13.413,1.484
55,0.000,112,112,112,13.413,2.250
56,0.000,116,116,116,13.966,1.768
57,0.000,117,117,117,14.066,2.009
58,0.000,74,74,74,14.619,2.491
59,0.000,132,132,132,14.633,1.768
