 ,Area,Mean,Min,Max,X,Y
1,0.000,116,116,116,5.062,0.688
2,0.000,140,140,140,5.259,1.050
3,0.000,144,144,144,4.606,1.370
4,0.000,89,89,89,4.592,0.328
5,0.000,86,86,86,3.300,0.384
6,0.000,149,149,149,2.273,0.578
7,0.000,102,102,102,2.009,0.286
8,0.000,105,105,105,1.620,0.036
9,0.000,142,142,142,1.134,0.786
10,0.000,93,93,93,1.620,0.828
11,0.000,114,114,114,1.467,1.398
12,0.000,203,203,203,0.314,4.939
13,0.000,153,153,153,2.634,5.523
14,0.000,132,132,132,2.786,5.800
15,0.000,171,171,171,2.856,6.036
16,0.000,89,89,89,3.536,10.120
17,0.000,138,138,138,4.606,9.800
18,0.000,137,137,137,7.870,9.953
19,0.000,70,70,70,8.217,9.995
20,0.000,17,17,17,8.675,10.759
21,0.000,0,0,0,9.564,10.384
22,0.000,162,162,162,10.411,10.314
23,0.000,121,121,121,11.189,10.134
24,0.000,91,91,91,10.036,9.398
25,0.000,129,129,129,11.161,7.578
26,0.000,68,68,68,10.578,7.481
27,0.000,157,157,157,8.981,8.023
28,0.000,134,134,134,9.092,7.675
29,0.000,138,138,138,8.759,8.189
30,0.000,157,157,157,8.300,7.953
31,0.000,165,165,165,8.648,7.161
32,0.000,72,72,72,8.884,6.203
33,0.000,78,78,78,9.578,5.870
34,0.000,95,95,95,9.370,5.661
35,0.000,90,90,90,9.773,4.703
36,0.000,90,90,90,9.523,4.175
37,0.000,124,124,124,8.675,4.189
38,0.000,140,140,140,13.661,2.898
