 ,Area,Mean,Min,Max,X,Y
1,0.000,54,54,54,6.531,0.573
2,0.000,149,149,149,2.775,0.477
3,0.000,126,126,126,2.633,0.676
4,0.000,110,110,110,7.200,1.527
5,0.000,157,157,157,6.364,1.995
6,0.000,1,1,1,5.810,1.697
7,0.000,50,50,50,5.470,1.910
8,0.000,120,120,120,4.931,2.264
9,0.000,119,119,119,4.605,2.307
10,0.000,66,66,66,6.562,3.271
11,0.000,76,76,76,4.491,3.044
12,0.000,134,134,134,3.867,3.257
13,0.000,105,105,105,3.442,3.073
14,0.000,69,69,69,2.747,2.718
15,0.000,147,147,147,2.406,2.236
16,0.000,140,140,140,2.420,2.548
17,0.000,75,75,75,2.151,3.030
18,0.000,125,125,125,1.697,4.023
19,0.000,158,158,158,1.286,6.293
20,0.000,58,58,58,0.278,6.406
21,0.000,49,49,49,0.222,8.789
22,0.000,143,143,143,0.066,9.456
23,0.000,193,193,193,0.208,10.250
24,0.000,22,22,22,2.520,10.491
25,0.000,108,108,108,2.151,9.754
26,0.000,126,126,126,2.420,9.300
27,0.000,123,123,123,2.420,8.264
28,0.000,153,153,153,3.172,8.534
29,0.000,98,98,98,3.853,8.491
30,0.000,1,1,1,3.981,9.087
31,0.000,92,92,92,4.222,9.754
32,0.000,75,75,75,4.605,8.165
33,0.000,42,42,42,4.137,7.896
34,0.000,95,95,95,4.505,7.200
35,0.000,167,167,167,1.881,7.286
36,0.000,134,134,134,1.966,6.137
37,0.000,133,133,133,2.321,5.342
38,0.000,15,15,15,2.250,5.654
39,0.000,32,32,32,3.229,5.881
40,0.000,133,133,133,2.080,5.470
41,0.000,55,55,55,3.356,6.449
42,0.000,204,204,204,3.243,3.910
43,0.000,133,133,133,5.130,4.023
44,0.000,100,100,100,5.172,4.576
45,0.000,189,189,189,5.569,4.775
46,0.000,97,97,97,5.356,3.867
47,0.000,1,1,1,5.243,5.640
48,0.000,190,190,190,5.498,7.640
49,0.000,136,136,136,5.924,7.683
50,0.000,150,150,150,6.789,7.328
51,0.000,78,78,78,5.768,9.073
52,0.000,116,116,116,6.690,9.257
53,0.000,93,93,93,5.896,9.626
54,0.000,151,151,151,5.356,9.995
55,0.000,161,161,161,5.087,10.491
56,0.000,144,144,144,5.725,10.491
57,0.000,195,195,195,6.520,10.505
58,0.000,188,188,188,6.208,9.910
59,0.000,81,81,81,7.371,9.725
60,0.000,49,49,49,7.101,10.605
61,0.000,133,133,133,5.839,10.789
62,0.000,170,170,170,8.250,9.853
63,0.000,135,135,135,8.931,9.782
64,0.000,112,112,112,9.910,10.066
65,0.000,100,100,100,10.548,10.491
66,0.000,155,155,155,10.874,10.661
67,0.000,170,170,170,11.073,9.300
68,0.000,61,61,61,10.860,9.456
69,0.000,232,232,232,10.307,8.505
70,0.000,124,124,124,10.094,8.278
71,0.000,113,113,113,10.789,8.222
72,0.000,112,112,112,9.612,7.853
73,0.000,43,43,43,9.626,7.300
74,0.000,88,88,88,9.215,7.981
75,0.000,157,157,157,8.761,7.612
76,0.000,214,214,214,8.009,4.633
77,0.000,68,68,68,9.896,3.626
78,0.000,169,169,169,10.122,4.364
79,0.000,112,112,112,10.179,5.810
80,0.000,156,156,156,10.321,6.817
81,0.000,89,89,89,12.449,7.427
82,0.000,127,127,127,12.137,7.910
83,0.000,154,154,154,13.470,8.222
84,0.000,84,84,84,13.853,8.732
85,0.000,71,71,71,14.307,9.853
86,0.000,74,74,74,14.023,10.364
87,0.000,63,63,63,13.654,10.349
88,0.000,61,61,61,13.342,9.853
89,0.000,64,64,64,13.101,9.697
90,0.000,156,156,156,12.520,9.796
91,0.000,55,55,55,12.179,9.669
92,0.000,114,114,114,14.420,6.988
93,0.000,128,128,128,12.974,6.009
94,0.000,156,156,156,13.513,5.215
95,0.000,58,58,58,12.619,3.924
96,0.000,29,29,29,11.669,3.697
97,0.000,172,172,172,11.328,3.583
98,0.000,108,108,108,11.711,3.995
99,0.000,84,84,84,12.548,2.732
100,0.000,155,155,155,13.513,1.612
