 ,Area,Mean,Min,Max,X,Y
1,0.000,79,79,79,13.979,1.750
2,0.000,182,182,182,14.634,1.592
3,0.000,100,100,100,14.536,2.467
4,0.000,107,107,107,13.828,4.967
5,0.000,90,90,90,13.189,5.036
6,0.000,175,175,175,13.092,4.661
7,0.000,232,232,232,12.467,5.231
8,0.000,101,101,101,12.634,5.495
9,0.000,122,122,122,13.592,6.134
10,0.000,169,169,169,13.634,5.411
11,0.000,160,160,160,13.759,6.939
12,0.000,82,82,82,14.550,7.731
13,0.000,131,131,131,12.370,8.092
14,0.000,146,146,146,11.536,8.231
15,0.000,133,133,133,12.717,9.078
16,0.000,117,117,117,12.120,9.911
17,0.000,162,162,162,11.356,10.328
18,0.000,168,168,168,10.717,10.245
19,0.000,85,85,85,10.064,9.911
20,0.000,152,152,152,10.550,8.703
21,0.000,144,144,144,8.648,4.800
22,0.000,142,142,142,9.134,4.689
23,0.000,150,150,150,9.564,3.717
24,0.000,47,47,47,6.995,6.328
25,0.000,69,69,69,6.953,6.481
26,0.000,156,156,156,6.911,6.786
27,0.000,144,144,144,6.384,6.967
28,0.000,119,119,119,6.134,7.356
29,0.000,41,41,41,6.300,6.578
30,0.000,142,142,142,6.523,6.217
31,0.000,109,109,109,6.023,6.606
32,0.000,140,140,140,4.689,6.675
33,0.000,132,132,132,4.467,5.939
34,0.000,88,88,88,3.898,5.800
35,0.000,147,147,147,3.884,6.342
36,0.000,81,81,81,3.467,6.384
37,0.000,77,77,77,3.217,6.939
38,0.000,133,133,133,3.675,7.175
39,0.000,95,95,95,3.953,7.578
40,0.000,91,91,91,4.286,6.773
41,0.000,174,174,174,4.509,7.342
42,0.000,178,178,178,4.439,3.342
43,0.000,67,67,67,3.842,3.328
44,0.000,139,139,139,3.342,3.814
45,0.000,125,125,125,2.814,3.314
46,0.000,38,38,38,2.273,3.953
47,0.000,100,100,100,2.203,3.120
48,0.000,77,77,77,1.981,3.370
49,0.000,144,144,144,1.675,4.273
50,0.000,130,130,130,1.564,3.634
51,0.000,48,48,48,0.661,4.064
52,0.000,127,127,127,0.884,3.453
53,0.000,135,135,135,0.286,3.550
54,0.000,158,158,158,0.564,2.953
55,0.000,121,121,121,0.050,2.648
56,0.000,114,114,114,0.481,2.259
57,0.000,75,75,75,1.134,2.453
58,0.000,145,145,145,1.828,2.425
59,0.000,79,79,79,2.342,2.398
60,0.000,177,177,177,2.411,2.703
61,0.000,121,121,121,2.453,2.050
62,0.000,60,60,60,2.800,2.217
63,0.000,71,71,71,1.620,1.675
64,0.000,150,150,150,1.328,1.245
65,0.000,93,93,93,0.870,1.092
66,0.000,142,142,142,1.578,0.648
67,0.000,98,98,98,1.092,0.800
68,0.000,104,104,104,1.231,0.203
69,0.000,126,126,126,0.259,0.953
70,0.000,86,86,86,0.759,0.106
