 ,Area,Mean,Min,Max,X,Y
1,0.000,150,150,150,0.646,5.740
2,0.000,2,2,2,1.782,4.591
3,0.000,107,107,107,1.243,4.406
4,0.000,109,109,109,1.768,5.442
5,0.000,83,83,83,2.803,4.945
6,0.000,113,113,113,2.690,4.250
7,0.000,139,139,139,3.087,3.754
8,0.000,120,120,120,3.399,2.803
9,0.000,124,124,124,4.094,2.108
10,0.000,97,97,97,4.576,2.647
11,0.000,138,138,138,5.513,2.307
12,0.000,116,116,116,5.697,1.825
13,0.000,87,87,87,4.165,3.286
14,0.000,146,146,146,4.520,3.853
15,0.000,134,134,134,3.867,4.023
16,0.000,125,125,125,3.981,5.867
17,0.000,130,130,130,3.172,6.222
18,0.000,131,131,131,3.938,6.832
19,0.000,120,120,120,4.903,4.747
20,0.000,47,47,47,6.562,5.059
21,0.000,138,138,138,7.513,6.165
22,0.000,119,119,119,6.335,7.073
23,0.000,138,138,138,7.654,5.115
24,0.000,101,101,101,7.286,3.470
25,0.000,126,126,126,7.796,2.959
26,0.000,162,162,162,7.825,3.456
27,0.000,170,170,170,8.278,3.669
28,0.000,143,143,143,9.087,3.853
29,0.000,248,248,248,9.130,4.903
30,0.000,160,160,160,8.250,5.186
31,0.000,168,168,168,8.307,5.981
32,0.000,112,112,112,9.073,6.321
33,0.000,126,126,126,9.059,5.470
34,0.000,77,77,77,9.853,5.924
35,0.000,150,150,150,10.449,5.087
36,0.000,114,114,114,10.931,5.768
37,0.000,167,167,167,10.945,4.832
38,0.000,246,246,246,2.108,7.938
39,0.000,105,105,105,2.037,8.335
40,0.000,156,156,156,2.293,8.619
41,0.000,149,149,149,1.555,8.945
42,0.000,148,148,148,2.108,9.555
43,0.000,108,108,108,1.555,9.924
44,0.000,141,141,141,0.917,9.470
45,0.000,111,111,111,0.647,10.179
46,0.000,108,108,108,3.498,9.456
47,0.000,66,66,66,4.548,9.938
48,0.000,163,163,163,5.229,9.867
49,0.000,104,104,104,5.371,10.789
50,0.000,149,149,149,12.832,7.101
51,0.000,135,135,135,14.066,7.654
52,0.000,122,122,122,14.605,6.931
53,0.000,47,47,47,12.761,4.576
54,0.000,37,37,37,12.094,4.406
55,0.000,109,109,109,12.335,4.094
56,0.000,204,204,204,12.037,3.881
57,0.000,84,84,84,12.690,3.711
58,0.000,104,104,104,13.087,3.796
59,0.000,12,12,12,13.172,4.193
60,0.000,226,226,226,13.513,4.236
61,0.000,110,110,110,13.938,3.385
62,0.000,2,2,2,13.385,3.470
63,0.000,111,111,111,12.732,3.073
64,0.000,55,55,55,12.520,3.356
65,0.000,139,139,139,12.690,4.165
66,0.000,148,148,148,13.257,1.995
67,0.000,178,178,178,12.832,1.981
68,0.000,106,106,106,12.193,1.697
69,0.000,37,37,37,12.250,1.087
70,0.000,83,83,83,11.995,0.520
71,0.000,116,116,116,11.654,0.988
72,0.000,77,77,77,12.378,0.236
73,0.000,127,127,127,12.803,-0.005
