 ,Area,Mean,Min,Max,X,Y
1,0.000,147,147,147,0.635,3.396
2,0.000,53,53,53,0.747,6.080
3,0.000,217,217,217,0.307,7.328
4,0.000,45,45,45,0.803,9.087
5,0.000,117,117,117,1.527,10.137
6,0.000,87,87,87,1.101,8.364
7,0.000,46,46,46,1.342,8.477
8,0.000,86,86,86,1.442,7.995
9,0.000,181,181,181,1.825,8.775
10,0.000,107,107,107,2.193,9.385
11,0.000,146,146,146,2.250,8.435
12,0.000,21,21,21,1.952,7.881
13,0.000,134,134,134,2.052,6.931
14,0.000,42,42,42,2.605,7.456
15,0.000,148,148,148,2.874,8.789
16,0.000,38,38,38,3.144,10.349
17,0.000,225,225,225,4.052,10.023
18,0.000,113,113,113,3.612,7.697
19,0.000,148,148,148,3.314,7.115
20,0.000,121,121,121,3.044,5.314
21,0.000,138,138,138,3.683,0.364
22,0.000,175,175,175,3.739,0.945
23,0.000,94,94,94,4.463,0.789
24,0.000,77,77,77,4.704,0.959
25,0.000,36,36,36,4.903,1.711
26,0.000,11,11,11,6.023,0.974
27,0.000,93,93,93,6.846,1.314
28,0.000,129,129,129,6.945,1.541
29,0.000,54,54,54,7.981,2.122
30,0.000,125,125,125,4.676,3.654
31,0.000,0,0,0,5.598,3.612
32,0.000,158,158,158,5.839,4.491
33,0.000,180,180,180,6.364,3.796
34,0.000,88,88,88,9.569,1.030
35,0.000,70,70,70,10.151,0.435
36,0.000,91,91,91,9.839,1.966
37,0.000,137,137,137,9.002,2.661
38,0.000,82,82,82,8.817,3.470
39,0.000,52,52,52,10.633,2.435
40,0.000,9,9,9,10.732,2.974
41,0.000,1,1,1,7.513,4.122
42,0.000,104,104,104,5.938,6.420
43,0.000,1,1,1,4.619,6.193
44,0.000,6,6,6,3.739,6.364
45,0.000,156,156,156,4.222,6.364
46,0.000,37,37,37,4.151,6.605
47,0.000,128,128,128,4.179,7.158
48,0.000,92,92,92,4.208,7.498
49,0.000,54,54,54,4.094,8.066
50,0.000,75,75,75,4.293,8.591
51,0.000,69,69,69,4.874,9.356
52,0.000,212,212,212,5.044,9.030
53,0.000,90,90,90,4.747,8.108
54,0.000,118,118,118,5.044,7.498
55,0.000,155,155,155,5.342,7.952
56,0.000,52,52,52,5.456,8.278
57,0.000,147,147,147,6.165,9.399
58,0.000,131,131,131,6.647,9.981
59,0.000,76,76,76,6.917,7.924
60,0.000,106,106,106,7.073,7.442
61,0.000,15,15,15,7.286,6.137
62,0.000,48,48,48,7.640,7.087
63,0.000,100,100,100,8.647,5.654
64,0.000,76,76,76,8.364,4.449
65,0.000,152,152,152,9.513,4.463
66,0.000,62,62,62,9.541,4.846
67,0.000,95,95,95,9.867,4.676
68,0.000,6,6,6,10.293,4.491
69,0.000,143,143,143,10.009,5.739
70,0.000,114,114,114,10.066,6.505
71,0.000,2,2,2,9.796,7.200
72,0.000,88,88,88,8.732,7.314
73,0.000,153,153,153,8.066,8.179
74,0.000,106,106,106,7.938,8.704
75,0.000,19,19,19,8.562,8.747
76,0.000,41,41,41,8.690,8.974
77,0.000,72,72,72,9.243,9.498
78,0.000,139,139,139,9.513,8.633
79,0.000,89,89,89,9.172,8.392
80,0.000,83,83,83,9.456,7.839
81,0.000,144,144,144,9.896,7.938
82,0.000,180,180,180,9.739,9.101
83,0.000,79,79,79,10.179,9.016
84,0.000,72,72,72,10.435,9.257
85,0.000,118,118,118,10.633,9.271
86,0.000,88,88,88,10.945,9.654
87,0.000,157,157,157,11.328,9.867
88,0.000,247,247,247,12.420,10.605
89,0.000,77,77,77,12.789,10.605
90,0.000,80,80,80,12.562,10.789
91,0.000,190,190,190,11.782,9.385
92,0.000,73,73,73,11.044,8.307
93,0.000,161,161,161,11.470,7.243
94,0.000,81,81,81,12.690,8.052
95,0.000,179,179,179,13.896,7.371
96,0.000,116,116,116,14.278,7.612
97,0.000,71,71,71,14.052,5.115
98,0.000,181,181,181,12.803,4.789
99,0.000,141,141,141,12.619,5.413
100,0.000,73,73,73,12.037,4.420
101,0.000,119,119,119,12.860,3.087
102,0.000,75,75,75,13.612,2.732
103,0.000,190,190,190,14.335,3.626
104,0.000,101,101,101,14.321,2.931
105,0.000,141,141,141,13.243,2.264
106,0.000,100,100,100,13.669,2.122
107,0.000,53,53,53,14.009,2.392
108,0.000,8,8,8,14.505,2.179
109,0.000,120,120,120,14.349,1.966
110,0.000,76,76,76,13.243,1.130
111,0.000,88,88,88,12.236,0.959
112,0.000,188,188,188,13.810,0.747
