 ,Area,Mean,Min,Max,X,Y
1,0.000,73,73,73,1.521,2.104
2,0.000,161,161,161,1.870,2.161
3,0.000,153,153,153,0.266,4.391
4,0.000,100,100,100,2.995,6.411
5,0.000,47,47,47,3.536,8.349
6,0.000,136,136,136,3.432,8.661
7,0.000,113,113,113,4.682,9.120
8,0.000,69,69,69,4.641,9.474
9,0.000,50,50,50,6.495,6.495
10,0.000,96,96,96,6.224,6.307
11,0.000,63,63,63,5.016,0.182
12,0.000,156,156,156,6.911,0.120
13,0.000,67,67,67,7.036,0.828
14,0.000,145,145,145,5.974,-0.005
15,0.000,10,10,10,9.599,4.391
16,0.000,186,186,186,9.724,4.745
17,0.000,252,252,252,12.849,6.807
18,0.000,98,98,98,14.057,3.974
19,0.000,64,64,64,12.120,1.995
20,0.000,170,170,170,11.891,1.766
21,0.000,249,249,249,12.661,1.599
22,0.000,81,81,81,12.911,0.995
23,0.000,118,118,118,13.266,0.578
24,0.000,36,36,36,13.016,0.307
25,0.000,248,248,248,14.016,0.349
