 ,Area,Mean,Min,Max,X,Y
1,0.000,196,196,196,0.958,1.479
2,0.000,127,127,127,1.682,1.661
3,0.000,84,84,84,1.349,1.953
4,0.000,48,48,48,1.266,2.307
5,0.000,122,122,122,5.807,4.849
6,0.000,131,131,131,6.203,5.974
7,0.000,120,120,120,5.432,6.099
8,0.000,119,119,119,5.141,6.349
9,0.000,102,102,102,4.932,6.266
10,0.000,72,72,72,5.349,7.120
11,0.000,122,122,122,5.578,7.370
12,0.000,130,130,130,5.557,7.995
13,0.000,11,11,11,5.578,8.266
14,0.000,107,107,107,3.870,9.349
15,0.000,101,101,101,4.245,9.328
16,0.000,156,156,156,14.411,10.557
17,0.000,177,177,177,14.224,10.786
18,0.000,188,188,188,12.099,7.078
19,0.000,81,81,81,14.182,6.224
20,0.000,91,91,91,12.974,4.516
21,0.000,65,65,65,14.620,5.245
22,0.000,200,200,200,13.849,3.495
23,0.000,118,118,118,11.307,1.766
24,0.000,40,40,40,6.620,0.745
25,0.000,45,45,45,5.328,0.266
26,0.000,189,189,189,6.641,0.182
27,0.000,120,120,120,7.766,-0.005
28,0.000,1,1,1,13.057,0.870
29,0.000,27,27,27,12.891,0.599
30,0.000,2,2,2,12.828,0.307
31,0.000,112,112,112,13.391,0.641
32,0.000,89,89,89,13.516,0.120
