 ,Area,Mean,Min,Max,X,Y
1,0.000,126,126,126,1.188,1.615
2,0.000,149,149,149,0.108,2.193
3,0.000,125,125,125,0.988,2.605
4,0.000,141,141,141,1.839,1.711
5,0.000,115,115,115,2.420,1.101
6,0.000,129,129,129,1.158,9.243
7,0.000,130,130,130,1.215,10.108
8,0.000,138,138,138,2.009,10.293
9,0.000,114,114,114,11.115,8.335
10,0.000,56,56,56,11.229,8.775
11,0.000,129,129,129,7.711,8.009
12,0.000,136,136,136,8.378,7.059
13,0.000,141,141,141,9.115,6.846
14,0.000,167,167,167,8.803,7.583
15,0.000,16,16,16,8.562,8.137
16,0.000,166,166,166,8.874,8.392
17,0.000,142,142,142,8.619,8.477
18,0.000,156,156,156,9.541,8.293
19,0.000,88,88,88,10.718,5.215
20,0.000,140,140,140,11.200,5.044
21,0.000,188,188,188,7.243,3.810
22,0.000,106,106,106,7.654,3.016
23,0.000,177,177,177,8.193,1.527
24,0.000,90,90,90,8.747,1.413
25,0.000,36,36,36,9.158,2.718
26,0.000,226,226,226,8.846,3.498
27,0.000,134,134,134,8.917,3.938
28,0.000,110,110,110,10.647,2.534
29,0.000,75,75,75,12.378,0.108
30,0.000,126,126,126,12.974,-0.005
31,0.000,61,61,61,10.846,3.782
32,0.000,127,127,127,11.172,3.583
33,0.000,156,156,156,11.839,3.342
34,0.000,158,158,158,12.449,3.243
35,0.000,188,188,188,12.704,3.924
36,0.000,64,64,64,12.378,4.193
37,0.000,164,164,164,11.768,3.867
38,0.000,102,102,102,11.669,4.278
