 ,Area,Mean,Min,Max,X,Y
1,0.000,72,72,72,1.312,0.917
2,0.000,95,95,95,2.064,0.759
3,0.000,60,60,60,1.634,1.328
4,0.000,142,142,142,1.231,1.800
5,0.000,147,147,147,1.550,2.536
6,0.000,63,63,63,0.939,2.370
7,0.000,137,137,137,0.467,2.620
8,0.000,152,152,152,0.592,8.648
9,0.000,164,164,164,1.115,8.676
10,0.000,118,118,118,0.732,9.186
11,0.000,104,104,104,1.002,9.257
12,0.000,177,177,177,0.690,9.555
13,0.000,112,112,112,1.144,9.683
14,0.000,142,142,142,1.697,9.938
15,0.000,169,169,169,1.044,10.293
16,0.000,160,160,160,9.215,10.576
17,0.000,128,128,128,9.612,10.647
18,0.000,91,91,91,9.881,10.789
19,0.000,200,200,200,9.881,10.449
20,0.000,154,154,154,10.477,10.803
21,0.000,20,20,20,11.286,8.747
22,0.000,37,37,37,10.860,8.676
23,0.000,2,2,2,10.591,8.449
24,0.000,102,102,102,10.193,8.037
25,0.000,96,96,96,10.676,7.612
26,0.000,91,91,91,11.158,7.853
27,0.000,0,0,0,11.513,8.108
28,0.000,132,132,132,11.101,8.307
29,0.000,42,42,42,8.676,8.534
30,0.000,146,146,146,9.385,8.208
31,0.000,126,126,126,9.328,7.598
32,0.000,115,115,115,9.583,7.158
33,0.000,91,91,91,8.860,8.066
34,0.000,98,98,98,8.108,8.293
35,0.000,110,110,110,7.371,7.867
36,0.000,38,38,38,7.938,7.810
37,0.000,185,185,185,8.690,7.669
38,0.000,27,27,27,8.860,7.257
39,0.000,124,124,124,9.130,6.591
40,0.000,130,130,130,8.761,6.208
41,0.000,98,98,98,8.321,7.044
42,0.000,142,142,142,8.193,6.435
43,0.000,63,63,63,7.669,6.704
44,0.000,146,146,146,7.711,7.186
45,0.000,134,134,134,6.505,3.881
46,0.000,125,125,125,7.271,4.009
47,0.000,65,65,65,6.974,3.669
48,0.000,167,167,167,6.293,3.442
49,0.000,116,116,116,6.860,2.945
50,0.000,137,137,137,7.002,3.314
51,0.000,120,120,120,8.023,3.768
52,0.000,52,52,52,8.534,3.513
53,0.000,162,162,162,7.371,3.101
54,0.000,68,68,68,7.711,2.789
55,0.000,106,106,106,7.144,2.406
56,0.000,138,138,138,6.661,2.264
57,0.000,159,159,159,7.257,1.413
58,0.000,145,145,145,7.300,1.768
59,0.000,75,75,75,8.179,1.413
60,0.000,108,108,108,7.725,0.931
61,0.000,114,114,114,7.924,0.661
62,0.000,142,142,142,8.704,1.626
63,0.000,142,142,142,9.286,1.910
64,0.000,104,104,104,8.690,2.789
65,0.000,182,182,182,8.137,3.087
66,0.000,102,102,102,9.286,2.278
67,0.000,98,98,98,9.782,1.583
68,0.000,171,171,171,9.810,2.080
69,0.000,98,98,98,10.534,1.697
70,0.000,61,61,61,10.903,2.122
71,0.000,80,80,80,10.122,2.335
72,0.000,125,125,125,9.754,2.732
73,0.000,66,66,66,10.335,2.789
74,0.000,142,142,142,10.931,2.491
75,0.000,90,90,90,11.626,2.378
76,0.000,106,106,106,11.286,2.747
77,0.000,68,68,68,11.924,2.846
78,0.000,142,142,142,12.449,3.087
79,0.000,107,107,107,12.903,3.243
80,0.000,159,159,159,12.888,3.867
81,0.000,77,77,77,12.520,3.442
82,0.000,125,125,125,12.278,3.981
83,0.000,115,115,115,11.881,3.215
84,0.000,85,85,85,11.782,3.782
85,0.000,146,146,146,11.513,4.307
86,0.000,144,144,144,11.172,3.981
87,0.000,136,136,136,10.605,4.463
88,0.000,174,174,174,10.151,4.832
89,0.000,110,110,110,10.250,5.286
90,0.000,87,87,87,10.789,5.257
91,0.000,127,127,127,10.534,4.094
92,0.000,128,128,128,11.101,3.342
93,0.000,170,170,170,10.250,3.300
94,0.000,110,110,110,10.278,3.711
