 ,Area,Mean,Min,Max,X,Y
1,0.000,159,159,159,1.260,1.438
2,0.000,174,174,174,1.541,1.541
3,0.000,68,68,68,0.052,4.151
4,0.000,156,156,156,0.420,4.236
5,0.000,71,71,71,3.101,6.193
6,0.000,129,129,129,3.456,5.910
7,0.000,69,69,69,3.172,7.044
8,0.000,151,151,151,0.406,10.236
9,0.000,138,138,138,5.938,7.399
10,0.000,35,35,35,6.137,7.243
11,0.000,86,86,86,7.186,6.023
12,0.000,203,203,203,7.952,6.591
13,0.000,104,104,104,9.271,5.527
14,0.000,18,18,18,5.697,2.264
15,0.000,145,145,145,5.328,1.498
16,0.000,170,170,170,7.342,2.945
17,0.000,174,174,174,7.697,0.307
18,0.000,111,111,111,7.413,0.193
19,0.000,149,149,149,12.392,0.619
20,0.000,85,85,85,11.683,0.874
21,0.000,101,101,101,11.924,1.101
22,0.000,30,30,30,11.640,1.669
23,0.000,157,157,157,12.690,4.094
24,0.000,154,154,154,12.945,4.236
25,0.000,172,172,172,14.435,6.122
26,0.000,99,99,99,14.208,8.406
27,0.000,96,96,96,14.151,8.151
28,0.000,146,146,146,13.867,8.193
29,0.000,93,93,93,13.697,8.037
30,0.000,121,121,121,11.924,6.817
31,0.000,55,55,55,9.754,7.059
