 ,Area,Mean,Min,Max,X,Y
1,0.000,98,98,98,1.479,1.229
2,0.000,90,90,90,1.300,1.612
3,0.000,79,79,79,1.924,4.052
4,0.000,84,84,84,0.633,4.406
5,0.000,170,170,170,3.541,5.867
6,0.000,164,164,164,3.654,6.321
7,0.000,88,88,88,3.243,6.775
8,0.000,132,132,132,5.810,7.513
9,0.000,74,74,74,6.052,7.442
10,0.000,145,145,145,7.442,6.165
11,0.000,75,75,75,7.810,6.605
12,0.000,90,90,90,8.591,5.896
13,0.000,138,138,138,7.328,3.030
14,0.000,178,178,178,5.725,2.647
15,0.000,13,13,13,5.030,1.385
16,0.000,1,1,1,7.541,0.576
17,0.000,153,153,153,7.938,0.165
18,0.000,126,126,126,9.910,7.938
19,0.000,216,216,216,11.612,6.903
20,0.000,47,47,47,12.576,8.108
21,0.000,195,195,195,13.456,7.881
22,0.000,108,108,108,14.137,8.477
23,0.000,164,164,164,13.796,8.917
24,0.000,89,89,89,13.782,9.470
25,0.000,83,83,83,14.619,5.654
26,0.000,92,92,92,12.988,4.690
27,0.000,83,83,83,12.491,4.349
28,0.000,98,98,98,11.413,1.059
29,0.000,132,132,132,14.066,0.066
30,0.000,58,58,58,12.704,0.449
31,0.000,93,93,93,12.576,1.059
32,0.000,199,199,199,12.193,0.605
33,0.000,29,29,29,11.796,0.633
34,0.000,125,125,125,11.881,1.881
