 ,Area,Mean,Min,Max,X,Y
1,0.000,107,107,107,1.354,1.833
2,0.000,62,62,62,1.557,1.995
3,0.000,220,220,220,1.307,2.099
4,0.000,158,158,158,2.745,6.474
5,0.000,162,162,162,4.224,7.432
6,0.000,72,72,72,4.516,7.557
7,0.000,241,241,241,4.141,9.495
8,0.000,181,181,181,5.453,8.120
9,0.000,154,154,154,5.536,8.370
10,0.000,55,55,55,5.953,6.495
11,0.000,83,83,83,6.078,6.786
12,0.000,2,2,2,8.932,4.891
13,0.000,126,126,126,9.474,4.411
14,0.000,79,79,79,12.995,5.911
15,0.000,3,3,3,13.745,5.161
16,0.000,182,182,182,13.641,4.120
17,0.000,71,71,71,12.370,1.745
18,0.000,138,138,138,11.307,1.911
19,0.000,168,168,168,10.974,2.036
20,0.000,119,119,119,12.453,1.078
21,0.000,46,46,46,12.057,0.536
22,0.000,179,179,179,12.641,0.057
23,0.000,184,184,184,13.911,0.078
24,0.000,145,145,145,6.661,1.203
25,0.000,226,226,226,6.807,0.266
26,0.000,44,44,44,5.432,0.161
27,0.000,143,143,143,7.891,0.016
