 ,Area,Mean,Min,Max,X,Y
1,0.000,122,122,122,2.448,0.438
2,0.000,173,173,173,2.704,0.690
3,0.000,145,145,145,1.966,1.002
4,0.000,178,178,178,0.988,1.030
5,0.000,71,71,71,1.300,1.200
6,0.000,109,109,109,1.470,1.640
7,0.000,141,141,141,1.541,2.108
8,0.000,180,180,180,1.839,2.576
9,0.000,45,45,45,0.832,2.732
10,0.000,76,76,76,0.917,1.853
11,0.000,81,81,81,0.945,8.690
12,0.000,76,76,76,0.548,8.903
13,0.000,69,69,69,1.073,9.484
14,0.000,118,118,118,0.817,9.839
15,0.000,134,134,134,1.356,10.179
16,0.000,114,114,114,1.612,9.513
17,0.000,55,55,55,1.456,9.016
18,0.000,104,104,104,9.583,10.605
19,0.000,114,114,114,9.810,10.392
20,0.000,125,125,125,13.541,10.576
21,0.000,61,61,61,13.144,10.761
22,0.000,54,54,54,10.633,10.491
23,0.000,59,59,59,11.498,8.747
24,0.000,171,171,171,11.073,8.888
25,0.000,73,73,73,11.612,8.349
26,0.000,120,120,120,11.527,7.910
27,0.000,36,36,36,11.158,8.236
28,0.000,141,141,141,10.874,7.612
29,0.000,140,140,140,10.775,8.080
30,0.000,37,37,37,10.392,8.080
31,0.000,162,162,162,9.626,8.165
32,0.000,44,44,44,9.286,8.250
33,0.000,86,86,86,9.002,8.562
34,0.000,163,163,163,8.747,8.052
35,0.000,146,146,146,8.477,8.477
36,0.000,113,113,113,7.966,8.307
37,0.000,13,13,13,7.754,8.052
38,0.000,50,50,50,7.413,8.307
39,0.000,145,145,145,7.257,7.484
40,0.000,65,65,65,7.966,7.654
41,0.000,153,153,153,8.151,6.945
42,0.000,154,154,154,7.910,6.661
43,0.000,128,128,128,8.193,6.307
44,0.000,132,132,132,8.676,6.420
45,0.000,96,96,96,9.044,6.208
46,0.000,65,65,65,9.498,6.364
47,0.000,168,168,168,9.654,6.974
48,0.000,152,152,152,9.810,7.527
49,0.000,114,114,114,9.385,7.626
50,0.000,170,170,170,9.399,7.286
51,0.000,126,126,126,9.158,6.761
52,0.000,118,118,118,8.548,6.917
53,0.000,150,150,150,8.917,7.342
54,0.000,134,134,134,8.406,7.697
55,0.000,174,174,174,6.846,4.108
56,0.000,126,126,126,7.314,3.952
57,0.000,67,67,67,8.052,3.995
58,0.000,136,136,136,8.151,3.498
59,0.000,116,116,116,8.747,3.640
60,0.000,141,141,141,8.917,2.775
61,0.000,165,165,165,8.208,2.789
62,0.000,67,67,67,7.569,2.917
63,0.000,148,148,148,7.101,2.704
64,0.000,86,86,86,6.747,3.456
65,0.000,167,167,167,6.278,3.598
66,0.000,154,154,154,6.661,2.576
67,0.000,96,96,96,7.044,2.066
68,0.000,80,80,80,7.059,1.456
69,0.000,126,126,126,7.739,1.654
70,0.000,120,120,120,7.612,2.165
71,0.000,96,96,96,8.789,1.966
72,0.000,104,104,104,9.044,1.243
73,0.000,223,223,223,9.527,2.052
74,0.000,148,148,148,9.938,1.867
75,0.000,123,123,123,12.435,0.009
76,0.000,111,111,111,12.917,0.278
77,0.000,118,118,118,11.640,2.023
78,0.000,134,134,134,11.385,2.023
79,0.000,21,21,21,10.591,1.399
80,0.000,90,90,90,10.718,1.896
81,0.000,66,66,66,11.300,2.477
82,0.000,158,158,158,11.016,2.732
83,0.000,44,44,44,10.676,2.704
84,0.000,148,148,148,10.335,2.832
85,0.000,112,112,112,9.683,2.789
86,0.000,130,130,130,10.108,3.669
87,0.000,140,140,140,10.477,3.796
88,0.000,100,100,100,10.236,4.293
89,0.000,80,80,80,10.335,5.087
90,0.000,127,127,127,10.619,5.569
91,0.000,6,6,6,11.356,5.130
92,0.000,128,128,128,11.073,5.101
93,0.000,174,174,174,10.576,4.534
94,0.000,147,147,147,10.959,4.137
95,0.000,139,139,139,11.286,3.314
96,0.000,155,155,155,11.896,2.803
97,0.000,186,186,186,11.952,2.378
98,0.000,106,106,106,11.782,3.243
99,0.000,125,125,125,12.548,3.059
100,0.000,74,74,74,12.477,2.477
101,0.000,6,6,6,13.101,2.945
102,0.000,77,77,77,13.101,3.399
103,0.000,106,106,106,13.101,4.009
104,0.000,105,105,105,12.520,3.569
105,0.000,119,119,119,12.931,4.420
106,0.000,140,140,140,12.520,4.151
107,0.000,166,166,166,12.094,3.952
108,0.000,76,76,76,11.810,4.378
